ItemID,CategoryID,ItemName,CurrentPrice,DeliveryAvailable
ITEM04370,CAT00026,Adult,31.87,1
ITEM04371,CAT00660,Popular,98.49,0
ITEM04372,CAT00062,Inside,84.4,0
ITEM04373,CAT00976,Bad,98.91,0
ITEM04374,CAT00471,Option,98.91,0
ITEM04375,CAT00930,Couple,80.8,1
ITEM04376,CAT00890,Hotel,90.4,0
ITEM04377,CAT00551,Loss,72.34,1
ITEM04378,CAT00049,Least,97.17,1
ITEM04379,CAT00641,Own,99.67,1
ITEM04380,CAT00903,About,18.72,0
ITEM04381,CAT00558,Effect,52.62,1
ITEM04382,CAT00683,Hand,71.24,1
ITEM04383,CAT00117,Way,53.77,1
ITEM04384,CAT00933,Right,15.92,0
ITEM04385,CAT00636,Seat,81.45,1
ITEM04386,CAT00273,Realize,18.37,0
ITEM04387,CAT00596,Dream,40.73,0
ITEM04388,CAT00573,Recognize,85.59,1
ITEM04389,CAT00175,Wish,34.89,1
ITEM04390,CAT00576,Explain,16.44,1
ITEM04391,CAT00347,Pattern,25.86,1
ITEM04392,CAT00729,Law,54.38,1
ITEM04393,CAT00578,Understand,19.85,0
ITEM04394,CAT00992,Indicate,78.95,0
ITEM04395,CAT00816,Wrong,43.13,1
ITEM04396,CAT00252,Bit,80.33,1
ITEM04397,CAT00622,Conference,22.57,1
ITEM04398,CAT00135,Tv,80.92,1
ITEM04399,CAT00953,Would,5.23,0
ITEM04400,CAT00054,Worry,69.09,1
ITEM04401,CAT00347,Side,25.96,0
ITEM04402,CAT00946,Light,81.59,0
ITEM04403,CAT00140,Year,43.68,0
ITEM04404,CAT00919,Here,73.83,0
ITEM04405,CAT00759,Really,89.16,0
ITEM04406,CAT00652,Serve,75.04,1
ITEM04407,CAT00986,Quality,25.18,0
ITEM04408,CAT00280,Push,29.78,0
ITEM04409,CAT00322,Available,51.07,1
ITEM04410,CAT00272,One,18.13,0
ITEM04411,CAT00790,Across,69.68,1
ITEM04412,CAT00875,Team,73.44,1
ITEM04413,CAT00140,Economic,42.54,1
ITEM04414,CAT00483,Street,75.86,1
ITEM04415,CAT00170,Low,5.14,1
ITEM04416,CAT00314,Us,52.21,0
ITEM04417,CAT00885,Seat,62.22,0
ITEM04418,CAT00905,Choice,5.36,0
ITEM04419,CAT00458,Culture,16.86,1
ITEM04420,CAT00549,Discussion,52.58,1
ITEM04421,CAT00828,Travel,12.62,0
ITEM04422,CAT00615,Common,41.65,0
ITEM04423,CAT00841,Great,38.08,1
ITEM04424,CAT00733,Nor,56.26,0
ITEM04425,CAT00111,Bill,30.16,1
ITEM04426,CAT00542,Town,89.95,1
ITEM04427,CAT00520,Cell,40.01,1
ITEM04428,CAT00586,Size,32.48,1
ITEM04429,CAT00311,They,28.03,1
ITEM04430,CAT00646,Two,83.5,0
ITEM04431,CAT00745,Step,24.78,0
ITEM04432,CAT00974,Lead,6.69,1
ITEM04433,CAT00572,Only,76.88,1
ITEM04434,CAT00575,Question,64.67,1
ITEM04435,CAT00468,Trial,82.8,0
ITEM04436,CAT00392,Certain,26.44,1
ITEM04437,CAT00224,Area,12.42,0
ITEM04438,CAT00791,Go,61.35,0
ITEM04439,CAT00108,Wall,13.97,1
ITEM04440,CAT00047,Thing,16.8,1
ITEM04441,CAT00708,Color,14.04,1
ITEM04442,CAT00203,Race,44.27,1
ITEM04443,CAT00543,Political,95.37,0
ITEM04444,CAT00428,Role,53.85,1
ITEM04445,CAT00224,Spend,42.2,1
ITEM04446,CAT00352,Weight,11.08,0
ITEM04447,CAT00665,Crime,73.37,0
ITEM04448,CAT00996,Join,32.5,0
ITEM04449,CAT00407,Usually,95.36,0
ITEM04450,CAT00737,See,68.42,0
ITEM04451,CAT00932,Her,29.9,1
ITEM04452,CAT00116,Security,68.05,1
ITEM04453,CAT00318,Create,54.59,0
ITEM04454,CAT00483,What,59.76,1
ITEM04455,CAT00877,Over,57.26,1
ITEM04456,CAT00442,Catch,59.39,1
ITEM04457,CAT00174,Beautiful,54.18,0
ITEM04458,CAT00656,Their,43.02,0
ITEM04459,CAT00532,Late,90.41,0
ITEM04460,CAT00917,Catch,45.32,0
ITEM04461,CAT00753,Eight,43.95,1
ITEM04462,CAT00987,Issue,63.11,0
ITEM04463,CAT00772,Dark,67.72,0
ITEM04464,CAT00212,Company,10.03,0
ITEM04465,CAT00680,Form,72.72,0
ITEM04466,CAT00325,Lay,59.53,1
ITEM04467,CAT00399,Skill,99.94,0
ITEM04468,CAT00269,Letter,38.88,0
ITEM04469,CAT00725,Effort,31.01,0
ITEM04470,CAT00874,Five,37.78,0
ITEM04471,CAT00239,Near,53.76,1
ITEM04472,CAT00787,Anyone,83.16,0
ITEM04473,CAT00677,Road,39.18,0
ITEM04474,CAT00182,When,29.05,1
ITEM04475,CAT00271,Education,21.13,1
ITEM04476,CAT00268,College,39.66,1
ITEM04477,CAT00818,Nothing,23.89,1
ITEM04478,CAT00329,Finish,99.67,0
ITEM04479,CAT00100,Ask,52.7,0
ITEM04480,CAT00852,When,43.73,0
ITEM04481,CAT00962,Same,90.29,0
ITEM04482,CAT00107,Development,73.21,0
ITEM04483,CAT00362,Child,18.65,1
ITEM04484,CAT00830,Forget,90.24,1
ITEM04485,CAT00715,Measure,71.1,1
ITEM04486,CAT00303,Record,5.12,0
ITEM04487,CAT00614,Several,89.75,1
ITEM04488,CAT00443,Employee,98.22,0
ITEM04489,CAT00813,Republican,59.37,1
ITEM04490,CAT00065,Say,25.79,0
ITEM04491,CAT00244,Night,41.73,1
ITEM04492,CAT00128,And,24.99,0
ITEM04493,CAT00421,Behavior,88.06,1
ITEM04494,CAT00560,Call,23.97,1
ITEM04495,CAT00371,Music,67.81,1
ITEM04496,CAT00198,Different,9.83,1
ITEM04497,CAT00576,Arm,42.8,1
ITEM04498,CAT00305,Without,83.66,1
ITEM04499,CAT00695,Idea,30.33,0
ITEM04500,CAT00053,Building,58.43,0
ITEM04501,CAT00625,Real,93.14,0
ITEM04502,CAT00027,Vote,85.91,1
ITEM04503,CAT00141,Tonight,71.53,0
ITEM04504,CAT00943,Door,27.44,1
ITEM04505,CAT00816,First,18.39,0
ITEM04506,CAT00040,Everybody,46.05,1
ITEM04507,CAT00549,Somebody,12.71,0
ITEM04508,CAT00586,Very,42.86,1
ITEM04509,CAT00509,Others,46.4,0
ITEM04510,CAT00197,Seem,61.59,1
ITEM04511,CAT00920,Son,53.91,0
ITEM04512,CAT00647,Worry,5.84,0
ITEM04513,CAT00473,Range,87.41,0
ITEM04514,CAT00769,Mind,80.0,1
ITEM04515,CAT00865,This,44.16,1
ITEM04516,CAT00431,White,35.59,0
ITEM04517,CAT00440,Live,54.33,1
ITEM04518,CAT00134,Second,65.85,0
ITEM04519,CAT00911,Pull,51.18,1
ITEM04520,CAT00979,Huge,47.08,0
ITEM04521,CAT00411,Fast,6.98,0
ITEM04522,CAT00358,Car,68.2,1
ITEM04523,CAT00481,Pressure,99.43,0
ITEM04524,CAT00559,Instead,64.84,0
ITEM04525,CAT00636,Wish,44.76,1
ITEM04526,CAT00858,Easy,6.86,1
ITEM04527,CAT00449,More,7.1,0
ITEM04528,CAT00002,Interesting,79.67,1
ITEM04529,CAT00999,Education,35.8,0
ITEM04530,CAT00377,Late,22.17,0
ITEM04531,CAT00943,Head,54.44,0
ITEM04532,CAT00117,View,26.08,1
ITEM04533,CAT00253,Marriage,10.69,0
ITEM04534,CAT00395,Already,7.96,0
ITEM04535,CAT00970,Possible,72.71,1
ITEM04536,CAT00295,Inside,47.98,1
ITEM04537,CAT00543,Close,75.17,0
ITEM04538,CAT00158,Speak,65.7,0
ITEM04539,CAT00014,Bed,38.39,0
ITEM04540,CAT00143,Affect,71.06,1
ITEM04541,CAT00482,Design,48.6,0
ITEM04542,CAT00706,President,11.72,1
ITEM04543,CAT00494,Area,75.19,1
ITEM04544,CAT00097,Offer,81.88,0
ITEM04545,CAT00908,Receive,41.45,0
ITEM04546,CAT00775,Address,60.39,0
ITEM04547,CAT00607,Heart,81.16,1
ITEM04548,CAT00408,Three,87.11,1
ITEM04549,CAT00890,Her,43.67,1
ITEM04550,CAT00754,Threat,62.19,0
ITEM04551,CAT00069,May,95.61,1
ITEM04552,CAT00051,Plant,46.45,1
ITEM04553,CAT00660,Process,15.78,0
ITEM04554,CAT00306,Protect,12.69,1
ITEM04555,CAT00878,Listen,88.14,0
ITEM04556,CAT00241,Couple,28.95,1
ITEM04557,CAT00789,Society,61.13,1
ITEM04558,CAT00895,Cultural,17.3,1
ITEM04559,CAT00503,Far,74.51,1
ITEM04560,CAT00407,Toward,36.7,0
ITEM04561,CAT00308,City,32.64,1
ITEM04562,CAT00103,Method,41.07,0
ITEM04563,CAT00788,Response,57.37,0
ITEM04564,CAT00992,Rather,60.04,1
ITEM04565,CAT00108,Add,7.62,1
ITEM04566,CAT00909,Mission,73.32,0
ITEM04567,CAT00372,Heavy,94.61,1
ITEM04568,CAT00469,Parent,35.37,1
ITEM04569,CAT00230,Growth,73.66,1
ITEM04570,CAT00445,Agreement,32.24,1
ITEM04571,CAT00006,Fall,64.57,1
ITEM04572,CAT00887,Both,9.01,0
ITEM04573,CAT00099,Travel,46.17,1
ITEM04574,CAT00676,Throughout,96.52,0
ITEM04575,CAT00784,East,45.41,0
ITEM04576,CAT00789,President,41.76,0
ITEM04577,CAT00346,Head,34.32,0
ITEM04578,CAT00103,Myself,7.49,0
ITEM04579,CAT00083,Office,6.25,1
ITEM04580,CAT00249,Check,56.31,0
ITEM04581,CAT00389,Want,28.82,0
ITEM04582,CAT00137,Scientist,49.0,1
ITEM04583,CAT00728,Direction,43.31,1
ITEM04584,CAT00707,Attention,40.29,1
ITEM04585,CAT00647,Move,26.0,0
ITEM04586,CAT00689,Body,46.19,1
ITEM04587,CAT00465,Fact,55.42,1
ITEM04588,CAT00608,Chair,17.78,0
ITEM04589,CAT00383,Seven,41.95,0
ITEM04590,CAT00637,Choice,37.47,0
ITEM04591,CAT00826,Imagine,42.82,1
ITEM04592,CAT00249,Myself,74.2,1
ITEM04593,CAT00355,Result,38.77,1
ITEM04594,CAT00930,Win,69.77,1
ITEM04595,CAT00653,Happy,29.38,0
ITEM04596,CAT00575,Prove,39.35,0
ITEM04597,CAT00260,High,28.93,1
ITEM04598,CAT00196,Trial,14.81,1
ITEM04599,CAT00485,Place,13.97,1
ITEM04600,CAT00423,Guess,77.21,0
ITEM04601,CAT00198,Ground,66.22,1
ITEM04602,CAT00972,Technology,17.6,1
ITEM04603,CAT00562,Tree,49.07,1
ITEM04604,CAT00713,Yard,65.66,1
ITEM04605,CAT00471,Knowledge,5.0,1
ITEM04606,CAT00892,Behavior,59.34,1
ITEM04607,CAT00549,Above,89.93,0
ITEM04608,CAT00199,Degree,58.84,1
ITEM04609,CAT00303,Old,27.19,1
ITEM04610,CAT00407,Should,99.4,0
ITEM04611,CAT00062,Unit,47.35,0
ITEM04612,CAT00044,Personal,75.03,0
ITEM04613,CAT00725,Role,83.15,1
ITEM04614,CAT00183,Affect,82.95,0
ITEM04615,CAT00923,Fall,43.63,1
ITEM04616,CAT00733,Magazine,96.69,0
ITEM04617,CAT00839,Pass,83.41,1
ITEM04618,CAT00488,Such,53.78,1
ITEM04619,CAT00978,Agreement,11.76,1
ITEM04620,CAT00573,Visit,81.46,1
ITEM04621,CAT00662,Always,93.48,0
ITEM04622,CAT00107,Almost,81.38,0
ITEM04623,CAT00821,Plant,88.92,0
ITEM04624,CAT00573,Rock,21.37,1
ITEM04625,CAT00767,Call,47.21,1
ITEM04626,CAT00530,Wide,42.87,0
ITEM04627,CAT00843,Mind,61.59,0
ITEM04628,CAT00230,Though,69.91,0
ITEM04629,CAT00437,Gun,67.85,0
ITEM04630,CAT00251,Remain,18.61,0
ITEM04631,CAT00155,Man,95.07,0
ITEM04632,CAT00225,Effort,54.31,0
ITEM04633,CAT00036,Join,63.72,0
ITEM04634,CAT00939,Special,41.04,1
ITEM04635,CAT00784,Store,50.98,0
ITEM04636,CAT00243,Herself,72.14,1
ITEM04637,CAT00422,Painting,28.09,1
ITEM04638,CAT00831,Clear,16.94,0
ITEM04639,CAT00350,Scientist,12.19,0
ITEM04640,CAT00613,Firm,82.21,1
ITEM04641,CAT00405,Again,93.12,1
ITEM04642,CAT00156,Among,58.77,0
ITEM04643,CAT00659,Plan,90.41,1
ITEM04644,CAT00961,Travel,92.5,0
ITEM04645,CAT00105,Remain,81.83,1
ITEM04646,CAT00086,Sit,68.62,0
ITEM04647,CAT00831,Stock,40.71,1
ITEM04648,CAT00299,Whom,48.37,0
ITEM04649,CAT00341,Instead,53.75,0
ITEM04650,CAT00641,Information,85.05,0
ITEM04651,CAT00858,Company,84.0,0
ITEM04652,CAT00258,Join,21.91,1
ITEM04653,CAT00251,Ask,54.58,1
ITEM04654,CAT00241,Clear,40.64,1
ITEM04655,CAT00260,Actually,87.8,0
ITEM04656,CAT00040,Evening,53.23,1
ITEM04657,CAT00761,Public,5.16,0
ITEM04658,CAT00988,Government,95.48,0
ITEM04659,CAT00209,Anyone,73.17,1
ITEM04660,CAT00748,Subject,6.43,0
ITEM04661,CAT00823,Board,8.11,0
ITEM04662,CAT00601,Behind,27.26,0
ITEM04663,CAT00692,Major,93.83,1
ITEM04664,CAT00716,Eat,99.45,1
ITEM04665,CAT00175,Thank,5.67,1
ITEM04666,CAT00996,Put,87.45,1
ITEM04667,CAT00927,Girl,70.45,0
ITEM04668,CAT00441,Discussion,87.45,1
ITEM04669,CAT00656,Knowledge,84.02,0
ITEM04670,CAT00918,Husband,60.31,1
ITEM04671,CAT00353,Fish,32.55,0
ITEM04672,CAT00382,Save,38.48,0
ITEM04673,CAT00057,Subject,54.56,0
ITEM04674,CAT00957,Until,28.19,0
ITEM04675,CAT00831,Decade,87.79,1
ITEM04676,CAT00149,Fly,38.89,1
ITEM04677,CAT00584,Particular,57.55,0
ITEM04678,CAT00459,Happen,44.63,0
ITEM04679,CAT00760,As,39.75,0
ITEM04680,CAT00534,Other,99.57,0
ITEM04681,CAT00617,Amount,28.03,0
ITEM04682,CAT00987,Prepare,53.94,0
ITEM04683,CAT00839,Task,76.77,0
ITEM04684,CAT00253,More,13.44,1
ITEM04685,CAT00044,Senior,94.0,1
ITEM04686,CAT00178,Likely,95.39,1
ITEM04687,CAT00891,Physical,91.9,0
ITEM04688,CAT00855,Two,99.77,0
ITEM04689,CAT00351,Drop,87.14,0
ITEM04690,CAT00239,Expect,30.13,1
ITEM04691,CAT00691,Change,53.46,0
ITEM04692,CAT00316,Stay,9.43,0
ITEM04693,CAT00585,Quality,28.59,1
ITEM04694,CAT00802,Land,91.43,1
ITEM04695,CAT00795,To,98.02,0
ITEM04696,CAT00640,Test,98.52,0
ITEM04697,CAT00355,Art,67.61,1
ITEM04698,CAT00583,Agree,41.94,0
ITEM04699,CAT00718,Beyond,32.11,1
ITEM04700,CAT00679,Drug,53.85,0
ITEM04701,CAT00144,Crime,63.02,0
ITEM04702,CAT00492,Easy,96.51,1
ITEM04703,CAT00829,Not,76.53,1
ITEM04704,CAT00873,Mr,75.67,0
ITEM04705,CAT00013,Risk,38.44,0
ITEM04706,CAT00164,Sing,69.14,0
ITEM04707,CAT00146,Interesting,50.59,0
ITEM04708,CAT00497,Show,8.94,1
ITEM04709,CAT00283,Scene,89.49,1
ITEM04710,CAT01000,Since,11.84,1
ITEM04711,CAT00228,Country,65.21,0
ITEM04712,CAT00725,Lay,19.31,0
ITEM04713,CAT00689,Blood,9.48,1
ITEM04714,CAT00725,Rock,90.68,1
ITEM04715,CAT00514,Crime,45.68,0
ITEM04716,CAT00672,Participant,24.85,1
ITEM04717,CAT00655,Design,85.36,1
ITEM04718,CAT00149,Material,13.3,0
ITEM04719,CAT00297,Head,68.84,0
ITEM04720,CAT00727,Choose,44.58,1
ITEM04721,CAT00294,Over,51.04,0
ITEM04722,CAT00653,Sort,99.8,1
ITEM04723,CAT00653,Attack,88.57,1
ITEM04724,CAT00223,Everyone,85.0,1
ITEM04725,CAT00163,Simply,86.18,1
ITEM04726,CAT00358,New,23.96,1
ITEM04727,CAT00540,Reduce,63.45,1
ITEM04728,CAT00635,Month,87.01,0
ITEM04729,CAT00423,Process,64.16,1
ITEM04730,CAT00824,Tend,31.65,1
ITEM04731,CAT00739,Type,79.69,0
ITEM04732,CAT00799,Practice,81.12,1
ITEM04733,CAT00880,Actually,41.66,1
ITEM04734,CAT00662,Then,10.39,1
ITEM04735,CAT00964,Rock,8.39,1
ITEM04736,CAT00780,South,70.38,1
ITEM04737,CAT00643,Involve,86.28,0
ITEM04738,CAT00695,Safe,80.87,0
ITEM04739,CAT00444,Read,20.55,1
ITEM04740,CAT00350,When,43.6,0
ITEM04741,CAT00034,Record,53.28,0
ITEM04742,CAT00402,Suggest,97.38,1
ITEM04743,CAT00164,No,59.36,1
ITEM04744,CAT00391,Tax,15.93,0
ITEM04745,CAT00294,Drive,32.62,1
ITEM04746,CAT00464,Not,95.35,1
ITEM04747,CAT00105,Significant,84.75,1
ITEM04748,CAT00287,Life,88.78,1
ITEM04749,CAT00537,Attorney,23.83,1
ITEM04750,CAT00091,Generation,78.64,1
ITEM04751,CAT00796,Special,13.31,1
ITEM04752,CAT00334,Teacher,10.23,1
ITEM04753,CAT00823,Event,51.23,0
ITEM04754,CAT00729,Administration,73.9,1
ITEM04755,CAT00243,Score,87.89,0
ITEM04756,CAT00341,Consider,35.51,0
ITEM04757,CAT00683,Company,87.15,1
ITEM04758,CAT00303,Even,36.52,1
ITEM04759,CAT00466,Realize,16.23,0
ITEM04760,CAT00194,Voice,22.31,1
ITEM04761,CAT00089,Century,34.0,1
ITEM04762,CAT00235,Season,78.14,1
ITEM04763,CAT00539,Hold,88.24,1
ITEM04764,CAT00370,Place,30.86,0
ITEM04765,CAT00551,Particular,56.73,0
ITEM04766,CAT00467,Official,44.73,1
ITEM04767,CAT00028,Economic,54.87,0
ITEM04768,CAT00265,Player,36.75,0
ITEM04769,CAT00616,Catch,58.09,1
ITEM04770,CAT00792,Rest,34.14,0
ITEM04771,CAT00121,Management,57.29,0
ITEM04772,CAT00361,Issue,97.36,0
ITEM04773,CAT00500,Campaign,97.55,0
ITEM04774,CAT00914,Near,46.39,0
ITEM04775,CAT00316,Learn,68.57,0
ITEM04776,CAT00923,Be,57.83,1
ITEM04777,CAT00667,Ahead,88.69,0
ITEM04778,CAT00660,Mr,35.4,0
ITEM04779,CAT00350,Early,38.39,0
ITEM04780,CAT00769,In,40.63,0
ITEM04781,CAT00262,Center,84.95,0
ITEM04782,CAT00836,New,16.46,0
ITEM04783,CAT00974,Risk,76.11,1
ITEM04784,CAT00547,Business,90.11,1
ITEM04785,CAT00214,Grow,60.53,1
ITEM04786,CAT00821,Idea,89.28,0
ITEM04787,CAT00780,Talk,78.81,1
ITEM04788,CAT00317,My,93.49,1
ITEM04789,CAT00834,Often,32.62,0
ITEM04790,CAT00525,Fill,68.76,1
ITEM04791,CAT00541,Teach,16.38,1
ITEM04792,CAT00454,Different,71.49,0
ITEM04793,CAT00698,Wife,69.86,0
ITEM04794,CAT00277,Public,59.0,0
ITEM04795,CAT00351,Song,39.63,0
ITEM04796,CAT00229,Happy,40.54,1
ITEM04797,CAT00545,Senior,26.84,1
ITEM04798,CAT00201,There,94.5,0
ITEM04799,CAT00336,People,26.22,0
ITEM04800,CAT00619,Board,71.43,1
ITEM04801,CAT00345,Age,82.18,1
ITEM04802,CAT00148,Several,45.11,1
ITEM04803,CAT00566,Thank,96.73,0
ITEM04804,CAT00788,Worker,42.1,0
ITEM04805,CAT00844,Remember,53.79,1
ITEM04806,CAT00528,Provide,10.61,1
ITEM04807,CAT00342,Individual,88.8,1
ITEM04808,CAT00429,Hear,97.34,0
ITEM04809,CAT00677,Task,41.05,0
ITEM04810,CAT00366,Imagine,29.61,1
ITEM04811,CAT00177,Decade,88.95,1
ITEM04812,CAT00006,Month,55.19,1
ITEM04813,CAT00252,Nothing,73.63,0
ITEM04814,CAT00430,Hear,77.92,1
ITEM04815,CAT00225,View,24.2,0
ITEM04816,CAT00128,When,39.14,1
ITEM04817,CAT00971,Only,56.75,1
ITEM04818,CAT00215,Ahead,56.71,1
ITEM04819,CAT00419,Where,31.07,0
ITEM04820,CAT00956,Middle,80.61,1
ITEM04821,CAT00893,Listen,62.07,1
ITEM04822,CAT00334,Glass,89.52,1
ITEM04823,CAT00985,Meeting,11.53,0
ITEM04824,CAT00736,Whole,68.02,1
ITEM04825,CAT00848,End,35.13,0
ITEM04826,CAT00295,Lay,59.57,1
ITEM04827,CAT00731,Finish,70.8,0
ITEM04828,CAT00208,Fill,42.39,1
ITEM04829,CAT00519,President,81.92,0
ITEM04830,CAT00338,Gas,29.79,1
ITEM04831,CAT00001,Almost,75.54,0
ITEM04832,CAT00881,The,9.72,1
ITEM04833,CAT00330,Hospital,37.73,0
ITEM04834,CAT00783,Fund,24.34,0
ITEM04835,CAT00034,Wide,37.39,1
ITEM04836,CAT00751,Protect,37.09,0
ITEM04837,CAT00352,Tv,9.89,1
ITEM04838,CAT00205,Leader,65.24,0
ITEM04839,CAT00410,Since,13.4,0
ITEM04840,CAT00300,About,39.22,0
ITEM04841,CAT00577,Easy,83.06,1
ITEM04842,CAT00300,Page,40.07,0
ITEM04843,CAT00062,Maybe,90.7,1
ITEM04844,CAT00075,Pm,5.99,1
ITEM04845,CAT00831,Natural,48.77,1
ITEM04846,CAT00429,Notice,73.06,1
ITEM04847,CAT00028,Plan,79.25,0
ITEM04848,CAT00594,Or,28.97,0
ITEM04849,CAT00279,Upon,81.27,1
ITEM04850,CAT00241,Force,33.88,1
ITEM04851,CAT00791,Later,29.33,1
ITEM04852,CAT00913,Record,38.5,1
ITEM04853,CAT00850,Ground,8.29,0
ITEM04854,CAT00372,Bar,35.96,1
ITEM04855,CAT00094,Form,36.21,0
ITEM04856,CAT00708,Reduce,41.83,0
ITEM04857,CAT00616,Special,74.85,0
ITEM04858,CAT00186,Too,74.54,1
ITEM04859,CAT00503,Main,10.18,1
ITEM04860,CAT00798,Economy,29.5,0
ITEM04861,CAT00448,No,95.91,1
ITEM04862,CAT00259,Change,20.16,1
ITEM04863,CAT00678,Stuff,18.83,1
ITEM04864,CAT00996,Mind,48.01,1
ITEM04865,CAT00820,Hospital,14.78,0
ITEM04866,CAT00466,Mrs,69.02,0
ITEM04867,CAT00610,Ask,63.02,1
ITEM04868,CAT00813,Choice,25.88,0
ITEM04869,CAT00602,Body,12.0,1
ITEM04870,CAT00173,Word,30.8,1
ITEM04871,CAT00056,Entire,96.42,1
ITEM04872,CAT00021,Bring,24.58,1
ITEM04873,CAT00137,Third,49.65,0
ITEM04874,CAT00628,Score,71.01,1
ITEM04875,CAT00348,Break,72.1,0
ITEM04876,CAT00853,Value,42.59,0
ITEM04877,CAT00743,Partner,47.89,0
ITEM04878,CAT00839,Number,68.42,1
ITEM04879,CAT00512,Magazine,12.91,0
ITEM04880,CAT00855,Arm,28.71,1
ITEM04881,CAT00330,Program,36.34,0
ITEM04882,CAT00464,Responsibility,53.15,1
ITEM04883,CAT00439,Role,83.22,0
ITEM04884,CAT00833,Mind,74.28,1
ITEM04885,CAT00943,Party,79.93,0
ITEM04886,CAT00007,Itself,98.63,0
ITEM04887,CAT00711,Collection,82.6,0
ITEM04888,CAT00323,Natural,64.06,0
ITEM04889,CAT00870,Offer,43.0,0
ITEM04890,CAT00352,Hand,20.91,1
ITEM04891,CAT01000,Fish,28.06,1
ITEM04892,CAT00742,Race,19.18,0
ITEM04893,CAT00152,Body,57.12,0
ITEM04894,CAT00800,At,9.48,0
ITEM04895,CAT00083,Either,17.93,1
ITEM04896,CAT00037,Can,13.18,0
ITEM04897,CAT00586,Other,7.35,0
ITEM04898,CAT00523,Who,9.37,1
ITEM04899,CAT00663,Long,31.96,0
ITEM04900,CAT00976,End,62.68,0
ITEM04901,CAT00452,Assume,81.27,1
ITEM04902,CAT00680,Company,34.94,0
ITEM04903,CAT00662,Stay,24.0,1
ITEM04904,CAT00672,State,68.87,0
ITEM04905,CAT00637,Car,69.81,1
ITEM04906,CAT00750,Ask,37.85,0
ITEM04907,CAT00139,Affect,85.02,0
ITEM04908,CAT00374,Operation,6.28,1
ITEM04909,CAT00932,Hit,22.44,0
ITEM04910,CAT00191,System,78.17,0
ITEM04911,CAT00444,I,65.95,0
ITEM04912,CAT00778,Single,49.62,1
ITEM04913,CAT00528,Then,38.01,1
ITEM04914,CAT00115,But,97.9,0
ITEM04915,CAT00888,Rate,65.52,1
ITEM04916,CAT00303,Put,21.76,0
ITEM04917,CAT00539,Others,59.87,0
ITEM04918,CAT00606,Some,21.73,0
ITEM04919,CAT00180,Personal,59.37,1
ITEM04920,CAT00486,National,52.82,0
ITEM04921,CAT00817,Prove,11.28,1
ITEM04922,CAT00481,Compare,44.55,0
ITEM04923,CAT00511,Republican,83.17,0
ITEM04924,CAT00622,Mission,37.09,1
ITEM04925,CAT00524,Bag,69.64,0
ITEM04926,CAT00410,Lay,9.91,1
ITEM04927,CAT00164,Happen,70.47,1
ITEM04928,CAT00204,Area,36.76,0
ITEM04929,CAT00545,Party,45.8,1
ITEM04930,CAT00501,Begin,58.48,1
ITEM04931,CAT00993,Mean,37.35,1
ITEM04932,CAT00990,And,77.35,1
ITEM04933,CAT00289,Wish,40.09,1
ITEM04934,CAT00666,Bar,22.09,1
ITEM04935,CAT00899,Million,92.98,0
ITEM04936,CAT00263,Return,32.23,0
ITEM04937,CAT00921,Catch,87.03,0
ITEM04938,CAT00771,International,48.61,0
ITEM04939,CAT00500,Figure,32.04,1
ITEM04940,CAT00418,Success,32.08,1
ITEM04941,CAT00384,Radio,22.66,1
ITEM04942,CAT00806,Bag,23.43,1
ITEM04943,CAT00541,Gun,97.73,1
ITEM04944,CAT00882,Pretty,98.9,0
ITEM04945,CAT00058,Area,78.32,1
ITEM04946,CAT00844,If,86.55,1
ITEM04947,CAT00714,Standard,24.27,0
ITEM04948,CAT00993,Decision,87.13,1
ITEM04949,CAT00576,Still,47.51,1
ITEM04950,CAT00913,Someone,51.24,1
ITEM04951,CAT00191,Place,40.27,0
ITEM04952,CAT00195,Story,60.17,1
ITEM04953,CAT00111,Watch,9.49,0
ITEM04954,CAT00410,Condition,23.99,1
ITEM04955,CAT00176,Better,12.38,0
ITEM04956,CAT00054,Wrong,50.18,0
ITEM04957,CAT00977,Seven,39.94,0
ITEM04958,CAT00755,So,60.42,0
ITEM04959,CAT00701,Recent,60.57,1
ITEM04960,CAT00868,Other,52.9,0
ITEM04961,CAT00858,Near,11.06,1
ITEM04962,CAT00925,Find,20.12,1
ITEM04963,CAT00806,Beautiful,85.34,0
ITEM04964,CAT00471,Account,93.29,0
ITEM04965,CAT00628,Better,87.8,0
ITEM04966,CAT00281,Pass,76.74,0
ITEM04967,CAT00688,Prove,23.91,0
ITEM04968,CAT00040,Air,63.98,1
ITEM04969,CAT00839,Despite,9.86,0
ITEM04970,CAT00347,Community,60.27,0
ITEM04971,CAT00544,Strong,87.37,0
ITEM04972,CAT00875,Establish,43.9,0
ITEM04973,CAT00020,Indeed,51.22,0
ITEM04974,CAT00728,Action,67.95,0
ITEM04975,CAT00863,According,69.99,1
ITEM04976,CAT00827,Million,68.06,0
ITEM04977,CAT00206,Raise,76.79,1
ITEM04978,CAT00438,Leg,77.96,0
ITEM04979,CAT00216,Design,14.86,1
ITEM04980,CAT00996,Realize,69.78,0
ITEM04981,CAT00582,Realize,51.58,0
ITEM04982,CAT00720,Break,41.16,0
ITEM04983,CAT00569,Hotel,87.34,0
ITEM04984,CAT00820,Rock,82.39,1
ITEM04985,CAT00060,Child,35.03,0
ITEM04986,CAT00559,Business,95.74,0
ITEM04987,CAT00861,Hotel,33.85,0
