OrderID,ItemID,Quantity
ORD06295,ITEM06977,5
ORD05324,ITEM08456,9
ORD09388,ITEM03739,6
ORD09792,ITEM08936,7
ORD06044,ITEM00186,10
ORD09846,ITEM07522,8
ORD00661,ITEM07674,5
ORD06177,ITEM08410,7
ORD02542,ITEM04599,3
ORD00285,ITEM04600,10
ORD04830,ITEM05778,9
ORD08188,ITEM03362,10
ORD07258,ITEM03467,4
ORD04134,ITEM01522,1
ORD06287,ITEM05334,8
ORD05490,ITEM04539,6
ORD01988,ITEM08578,9
ORD05446,ITEM09927,4
ORD09979,ITEM00954,4
ORD08605,ITEM07159,5
ORD00825,ITEM00329,8
ORD09229,ITEM08238,7
ORD01732,ITEM02993,4
ORD04029,ITEM01593,5
ORD06683,ITEM07598,6
ORD06505,ITEM06832,6
ORD01082,ITEM01332,1
ORD05054,ITEM02052,4
ORD07832,ITEM08363,9
ORD06349,ITEM08977,8
ORD05446,ITEM06629,2
ORD07240,ITEM01886,6
ORD05880,ITEM00350,2
ORD07106,ITEM02201,6
ORD04978,ITEM08827,9
ORD00572,ITEM08776,3
ORD04655,ITEM03905,3
ORD04572,ITEM01460,6
ORD07030,ITEM05906,8
ORD03752,ITEM01702,9
ORD09606,ITEM08353,1
ORD02456,ITEM06602,4
ORD02274,ITEM08781,1
ORD09660,ITEM01586,3
ORD09083,ITEM03702,4
ORD03951,ITEM05098,6
ORD06632,ITEM03845,1
ORD04323,ITEM03993,4
ORD07834,ITEM03813,10
ORD01029,ITEM01498,9
ORD08049,ITEM02976,5
ORD07225,ITEM09219,6
ORD08134,ITEM03718,7
ORD05691,ITEM04841,4
ORD03741,ITEM04611,4
ORD00489,ITEM09955,1
ORD08693,ITEM00038,10
ORD00495,ITEM02442,3
ORD05715,ITEM05655,6
ORD00374,ITEM03326,7
ORD06939,ITEM06092,9
ORD03178,ITEM08692,1
ORD09255,ITEM02469,7
ORD03627,ITEM02171,5
ORD03476,ITEM05404,8
ORD08774,ITEM02415,4
ORD04386,ITEM01472,8
ORD08692,ITEM08758,10
ORD09203,ITEM00009,6
ORD09396,ITEM00433,5
ORD09240,ITEM08695,2
ORD09882,ITEM02336,6
ORD02449,ITEM08626,3
ORD02879,ITEM04412,10
ORD03752,ITEM00839,9
ORD07723,ITEM04097,9
ORD08013,ITEM09976,3
ORD07412,ITEM08118,8
ORD02421,ITEM03758,5
ORD08837,ITEM01786,1
ORD07269,ITEM05867,2
ORD06550,ITEM04553,1
ORD02027,ITEM03090,2
ORD00539,ITEM06768,2
ORD02411,ITEM07476,8
ORD08899,ITEM02248,8
ORD04018,ITEM09085,9
ORD07742,ITEM08804,3
ORD08110,ITEM00026,8
ORD04310,ITEM06644,6
ORD08964,ITEM00070,3
ORD06371,ITEM05014,4
ORD05851,ITEM03654,5
ORD08785,ITEM09365,1
ORD06873,ITEM06921,4
ORD05197,ITEM08951,8
ORD07821,ITEM06991,5
ORD09537,ITEM06098,7
ORD02943,ITEM02811,5
ORD05855,ITEM05447,7
ORD07607,ITEM07868,9
ORD03496,ITEM09677,3
ORD02164,ITEM08005,8
ORD00049,ITEM05577,8
ORD07303,ITEM05307,7
ORD08306,ITEM00296,6
ORD07907,ITEM01598,2
ORD07049,ITEM00666,7
ORD01550,ITEM05341,1
ORD08798,ITEM02443,2
ORD01978,ITEM08831,8
ORD03073,ITEM01910,5
ORD03810,ITEM03505,4
ORD00697,ITEM05153,8
ORD04557,ITEM00036,7
ORD08649,ITEM00498,5
ORD04439,ITEM00758,2
ORD09691,ITEM09847,5
ORD00108,ITEM02646,1
ORD07648,ITEM01607,9
ORD09172,ITEM09002,10
ORD06609,ITEM07790,4
ORD03010,ITEM07657,5
ORD01056,ITEM03429,8
ORD02016,ITEM05051,8
ORD00942,ITEM03894,1
ORD00110,ITEM05360,9
ORD04766,ITEM04261,3
ORD03145,ITEM01228,3
ORD08403,ITEM00669,7
ORD03706,ITEM01589,2
ORD08611,ITEM05846,6
ORD00826,ITEM09692,10
ORD05750,ITEM09386,7
ORD09965,ITEM03069,5
ORD02702,ITEM05486,6
ORD03248,ITEM09441,3
ORD04684,ITEM02428,5
ORD03115,ITEM06026,10
ORD01442,ITEM02571,3
ORD05024,ITEM09127,10
ORD09647,ITEM06199,7
ORD04910,ITEM00369,8
ORD06053,ITEM07950,5
ORD04508,ITEM04350,2
ORD01420,ITEM02037,8
ORD06056,ITEM02623,1
ORD02075,ITEM08014,1
ORD03374,ITEM07592,10
ORD00729,ITEM02645,2
ORD08609,ITEM08987,9
ORD02830,ITEM02811,10
ORD09293,ITEM08573,2
ORD03670,ITEM01210,10
ORD06337,ITEM08027,10
ORD06835,ITEM02585,5
ORD07953,ITEM06024,9
ORD06996,ITEM05380,9
ORD05795,ITEM00850,4
ORD09066,ITEM08595,7
ORD01581,ITEM07635,10
ORD07882,ITEM00989,6
ORD04844,ITEM07132,3
ORD09244,ITEM05434,8
ORD04282,ITEM03501,3
ORD02404,ITEM02501,8
ORD06104,ITEM09587,3
ORD09810,ITEM04616,5
ORD04474,ITEM08126,10
ORD09379,ITEM07789,10
ORD08900,ITEM01531,8
ORD02261,ITEM03996,2
ORD06187,ITEM03089,7
ORD00447,ITEM04400,7
ORD04605,ITEM09626,4
ORD03093,ITEM05353,10
ORD08374,ITEM04134,7
ORD07599,ITEM09684,10
ORD05785,ITEM09905,5
ORD06157,ITEM03472,3
ORD06426,ITEM09052,7
ORD07848,ITEM04714,3
ORD06998,ITEM00262,1
ORD08734,ITEM04751,2
ORD05082,ITEM06061,2
ORD00736,ITEM03377,3
ORD02988,ITEM04139,2
ORD07663,ITEM03030,1
ORD06181,ITEM03049,3
ORD06519,ITEM07919,3
ORD00530,ITEM01982,4
ORD04898,ITEM08400,6
ORD00777,ITEM03452,2
ORD07426,ITEM02808,9
ORD01972,ITEM07500,7
ORD06191,ITEM09387,2
ORD03138,ITEM02220,4
ORD00190,ITEM04307,10
ORD00854,ITEM07217,1
ORD06637,ITEM07331,7
ORD01857,ITEM05173,7
ORD03979,ITEM01505,4
ORD03679,ITEM09642,10
ORD05123,ITEM06979,4
ORD04448,ITEM00445,6
ORD01826,ITEM03803,10
ORD00634,ITEM03089,6
ORD09104,ITEM01317,1
ORD00614,ITEM06607,6
ORD00413,ITEM03166,2
ORD05534,ITEM09019,2
ORD08291,ITEM08779,2
ORD00339,ITEM07302,6
ORD07303,ITEM05811,2
ORD06876,ITEM02407,4
ORD03201,ITEM09641,1
ORD05238,ITEM05949,8
ORD05644,ITEM04998,9
ORD00011,ITEM02435,10
ORD09121,ITEM02455,3
ORD00425,ITEM08749,10
ORD09801,ITEM02508,3
ORD01708,ITEM06885,6
ORD08228,ITEM01564,10
ORD01181,ITEM03431,4
ORD09692,ITEM08313,6
ORD01905,ITEM09247,2
ORD08075,ITEM06040,1
ORD05269,ITEM07397,4
ORD06735,ITEM09175,7
ORD06097,ITEM04664,1
ORD00451,ITEM02282,4
ORD01767,ITEM01288,2
ORD00887,ITEM01551,9
ORD09157,ITEM00885,9
ORD03917,ITEM03578,6
ORD08833,ITEM05669,5
ORD06945,ITEM08964,1
ORD00594,ITEM06650,4
ORD00889,ITEM03939,5
ORD08163,ITEM02047,1
ORD08374,ITEM06096,1
ORD04887,ITEM07730,3
ORD06193,ITEM03581,6
ORD03109,ITEM02183,2
ORD01766,ITEM01842,10
ORD00163,ITEM00283,9
ORD02365,ITEM07637,4
ORD01133,ITEM03330,2
ORD03564,ITEM02594,3
ORD01330,ITEM03579,10
ORD01365,ITEM04804,3
ORD06433,ITEM05849,1
ORD09178,ITEM01468,3
ORD08929,ITEM02499,7
ORD01679,ITEM04631,5
ORD00125,ITEM05184,8
ORD08118,ITEM07213,5
ORD03026,ITEM00518,7
ORD01762,ITEM05227,9
ORD03040,ITEM03027,1
ORD07630,ITEM00534,2
ORD00610,ITEM08419,7
ORD09148,ITEM09301,7
ORD00731,ITEM05763,6
ORD02929,ITEM06881,2
ORD05923,ITEM08684,7
ORD04403,ITEM06529,4
ORD07918,ITEM00535,5
ORD06269,ITEM05484,9
ORD08027,ITEM08208,8
ORD06638,ITEM05859,5
ORD09729,ITEM07477,6
ORD04118,ITEM07645,7
ORD00556,ITEM02714,9
ORD05725,ITEM07152,5
ORD09056,ITEM00323,7
ORD08450,ITEM01551,7
ORD03364,ITEM09115,2
ORD04385,ITEM01381,5
ORD02347,ITEM04049,5
ORD09381,ITEM00299,10
ORD01107,ITEM03658,3
ORD02138,ITEM08141,1
ORD03414,ITEM06618,9
ORD01973,ITEM08683,9
ORD01599,ITEM00536,3
ORD02154,ITEM05420,10
ORD08046,ITEM09204,5
ORD01331,ITEM09386,2
ORD08236,ITEM05969,3
ORD08928,ITEM08318,4
ORD03403,ITEM08066,9
ORD01765,ITEM04670,2
ORD01782,ITEM07506,6
ORD07806,ITEM04621,10
ORD02519,ITEM05091,2
ORD06222,ITEM05560,2
ORD06902,ITEM07069,6
ORD09201,ITEM05353,3
ORD08198,ITEM02979,9
ORD09124,ITEM08526,5
ORD05272,ITEM00613,3
ORD02024,ITEM02378,4
ORD03777,ITEM08504,8
ORD03640,ITEM07200,1
ORD01236,ITEM06192,10
ORD03978,ITEM01169,1
ORD01053,ITEM01735,3
ORD08353,ITEM02795,5
ORD03025,ITEM03604,4
ORD00237,ITEM08323,1
ORD09915,ITEM07250,8
ORD08144,ITEM05545,7
ORD07079,ITEM08873,5
ORD02533,ITEM08409,8
ORD01193,ITEM04542,2
ORD04568,ITEM05809,6
ORD09499,ITEM01851,8
ORD09472,ITEM07595,2
ORD01232,ITEM04782,6
ORD02368,ITEM00785,3
ORD09097,ITEM03327,5
ORD09525,ITEM05185,3
ORD03628,ITEM03185,5
ORD08450,ITEM04105,2
ORD04212,ITEM08841,7
ORD06962,ITEM03944,10
ORD05225,ITEM03817,3
ORD00051,ITEM07104,7
ORD04542,ITEM02381,4
ORD06633,ITEM00224,4
ORD09379,ITEM02033,9
ORD02638,ITEM02026,3
ORD01900,ITEM07831,4
ORD04661,ITEM09134,4
ORD02946,ITEM03089,2
ORD05928,ITEM04984,1
ORD07070,ITEM00873,5
ORD07939,ITEM00935,10
ORD00739,ITEM04636,3
ORD05711,ITEM03911,2
ORD07075,ITEM02170,8
ORD03503,ITEM00215,4
ORD06750,ITEM09990,5
ORD04578,ITEM06799,10
ORD07416,ITEM07515,5
ORD00037,ITEM05830,6
ORD02136,ITEM02686,8
ORD02291,ITEM06276,2
ORD04930,ITEM06120,2
ORD04579,ITEM05909,9
ORD00410,ITEM02636,8
ORD05563,ITEM04147,8
ORD04512,ITEM01520,3
ORD06778,ITEM05026,8
ORD06746,ITEM00147,3
ORD08554,ITEM08094,7
ORD03687,ITEM07751,4
ORD01282,ITEM05826,4
ORD09800,ITEM06356,10
ORD05508,ITEM01025,5
ORD05442,ITEM07682,5
ORD08827,ITEM07298,9
ORD00250,ITEM01474,1
ORD08069,ITEM05175,2
ORD01505,ITEM03235,9
ORD06717,ITEM07232,3
ORD02692,ITEM02086,1
ORD03536,ITEM03690,7
ORD04891,ITEM01872,9
ORD07142,ITEM08375,6
ORD05990,ITEM07857,2
ORD04054,ITEM05069,10
ORD02538,ITEM09435,9
ORD06218,ITEM07931,9
ORD08003,ITEM02110,8
ORD06982,ITEM09147,4
ORD07402,ITEM08790,6
ORD03804,ITEM02978,3
ORD06034,ITEM09725,5
ORD05167,ITEM08483,10
ORD02787,ITEM01541,8
ORD02290,ITEM00139,2
ORD00041,ITEM01240,7
ORD09860,ITEM00232,8
ORD02047,ITEM05824,7
ORD03878,ITEM07283,7
ORD03237,ITEM04352,3
ORD09744,ITEM04888,5
ORD09091,ITEM00293,2
ORD00537,ITEM00755,2
ORD00172,ITEM02025,7
ORD06957,ITEM01342,3
ORD05513,ITEM07346,8
ORD09864,ITEM06925,8
ORD00692,ITEM06671,5
ORD02481,ITEM06403,8
ORD05957,ITEM07014,1
ORD06544,ITEM08956,8
ORD08192,ITEM07970,7
ORD02380,ITEM03834,8
ORD07073,ITEM09444,5
ORD05299,ITEM03116,6
ORD04754,ITEM02003,6
ORD01525,ITEM04414,1
ORD06286,ITEM05380,8
ORD06343,ITEM02044,1
ORD09703,ITEM06342,4
ORD00840,ITEM06966,9
ORD00933,ITEM00812,9
ORD00539,ITEM01864,6
ORD04367,ITEM05577,4
ORD03681,ITEM06312,1
ORD03510,ITEM00380,7
ORD03289,ITEM09062,5
ORD05288,ITEM06671,7
ORD03832,ITEM04927,10
ORD01941,ITEM03067,2
ORD01174,ITEM05086,4
ORD02321,ITEM07807,1
ORD06987,ITEM06002,7
ORD00011,ITEM02898,3
ORD06897,ITEM01310,10
ORD09069,ITEM06126,7
ORD05352,ITEM08709,6
ORD03411,ITEM02732,9
ORD03307,ITEM08844,6
ORD03105,ITEM07704,3
ORD01668,ITEM07598,9
ORD06170,ITEM06299,2
ORD07753,ITEM09302,10
ORD05446,ITEM02241,4
ORD00798,ITEM08088,4
ORD07589,ITEM09319,8
ORD02704,ITEM03052,9
ORD02103,ITEM08265,3
ORD04074,ITEM05597,5
ORD04161,ITEM03747,6
ORD05181,ITEM06777,6
ORD07299,ITEM02186,3
ORD06056,ITEM00596,5
ORD06007,ITEM00235,4
ORD07115,ITEM05638,9
ORD00471,ITEM08679,6
ORD06846,ITEM06875,5
ORD04792,ITEM00314,7
ORD08279,ITEM05198,2
ORD05796,ITEM06559,5
ORD04934,ITEM04149,5
ORD02406,ITEM05781,4
ORD06064,ITEM00632,6
ORD00950,ITEM09813,5
ORD08599,ITEM02204,5
ORD02518,ITEM00740,7
ORD03634,ITEM09943,10
ORD01949,ITEM06212,2
ORD07010,ITEM01204,3
ORD03381,ITEM08221,8
ORD09019,ITEM07539,6
ORD02842,ITEM06110,3
ORD05747,ITEM07844,7
ORD03771,ITEM07907,8
ORD08166,ITEM00287,3
ORD08895,ITEM02935,4
ORD07521,ITEM05105,3
ORD02762,ITEM09407,2
ORD02962,ITEM01331,6
ORD09720,ITEM04063,3
ORD09446,ITEM06141,1
ORD00478,ITEM02901,1
ORD06693,ITEM03261,3
ORD09385,ITEM02541,10
ORD03862,ITEM07806,2
ORD09740,ITEM04384,9
ORD07821,ITEM05827,8
ORD08499,ITEM03762,2
ORD06261,ITEM06924,6
ORD02798,ITEM03339,7
ORD00007,ITEM01904,8
ORD08373,ITEM02462,2
ORD09737,ITEM06925,2
ORD09481,ITEM02398,2
ORD05746,ITEM02918,7
ORD06099,ITEM05556,3
ORD00836,ITEM09738,5
ORD09096,ITEM07075,8
ORD03954,ITEM03740,3
ORD00641,ITEM02578,4
ORD08103,ITEM07172,3
ORD08832,ITEM04033,3
ORD04787,ITEM09210,1
ORD00802,ITEM03993,4
ORD05992,ITEM02740,5
ORD01543,ITEM06676,4
ORD09727,ITEM09165,7
ORD06134,ITEM09612,8
ORD04741,ITEM00033,3
ORD05835,ITEM04878,2
ORD08100,ITEM01547,2
ORD02583,ITEM02946,2
ORD04936,ITEM09863,9
ORD01839,ITEM02668,1
ORD06402,ITEM04935,5
ORD06141,ITEM08239,7
ORD09363,ITEM02826,9
ORD09054,ITEM01331,5
ORD07211,ITEM06354,9
ORD08476,ITEM05879,4
ORD03416,ITEM09964,1
ORD06792,ITEM03152,9
ORD07364,ITEM06242,1
ORD03145,ITEM05615,1
ORD07083,ITEM07153,1
ORD00716,ITEM05813,6
ORD09518,ITEM00082,5
ORD04952,ITEM05284,9
ORD09728,ITEM05761,5
ORD00478,ITEM04491,5
ORD07068,ITEM08183,2
ORD01109,ITEM05127,3
ORD09819,ITEM05904,6
ORD03743,ITEM03040,1
ORD07807,ITEM00516,3
ORD07577,ITEM08962,8
ORD04334,ITEM05978,8
ORD03241,ITEM05055,3
ORD09570,ITEM08322,8
ORD04976,ITEM04381,7
ORD04465,ITEM02377,10
ORD00711,ITEM03332,9
ORD00239,ITEM02221,8
ORD06060,ITEM02078,2
ORD01203,ITEM05374,6
ORD01990,ITEM07816,5
ORD01614,ITEM04125,7
ORD06656,ITEM05471,8
ORD00969,ITEM05263,4
ORD01228,ITEM00607,3
ORD07665,ITEM02309,7
ORD01827,ITEM08812,9
ORD04010,ITEM09113,9
ORD07936,ITEM08959,9
ORD08634,ITEM08945,4
ORD09003,ITEM06951,4
ORD06627,ITEM01976,9
ORD03524,ITEM09853,3
ORD06028,ITEM05486,9
ORD08013,ITEM03503,1
ORD06308,ITEM04225,10
ORD04259,ITEM06424,5
ORD02711,ITEM08565,1
ORD01195,ITEM02483,7
ORD07315,ITEM00207,1
ORD00385,ITEM00944,10
ORD01753,ITEM03436,3
ORD05228,ITEM04110,5
ORD03341,ITEM04021,2
ORD03672,ITEM02460,2
ORD08476,ITEM08359,8
ORD00672,ITEM05002,7
ORD02534,ITEM06255,1
ORD02063,ITEM07370,7
ORD08534,ITEM06430,8
ORD05986,ITEM00985,4
ORD05819,ITEM00777,1
ORD02971,ITEM04393,8
ORD01578,ITEM06633,4
ORD03711,ITEM00213,4
ORD01891,ITEM00129,6
ORD04942,ITEM05645,9
ORD01181,ITEM04129,9
ORD00801,ITEM08525,10
ORD00208,ITEM08459,9
ORD00096,ITEM06522,4
ORD01325,ITEM05891,1
ORD01554,ITEM02091,9
ORD09406,ITEM02416,2
ORD05193,ITEM04146,3
ORD06945,ITEM07632,9
ORD05803,ITEM04295,10
ORD02649,ITEM03728,4
ORD09647,ITEM07146,8
ORD00083,ITEM02657,1
ORD04802,ITEM01161,7
ORD05282,ITEM04459,10
ORD07819,ITEM07180,6
ORD02690,ITEM05348,1
ORD09385,ITEM04259,6
ORD09027,ITEM04939,9
ORD09811,ITEM07623,8
ORD06022,ITEM04196,10
ORD08631,ITEM07923,3
ORD08093,ITEM03862,4
ORD07463,ITEM05179,3
ORD02185,ITEM07247,2
ORD03817,ITEM08993,1
ORD02287,ITEM04146,7
ORD08959,ITEM06777,7
ORD05086,ITEM00248,1
ORD07626,ITEM04114,7
ORD02690,ITEM09096,8
ORD09692,ITEM08278,2
ORD06955,ITEM01380,8
ORD01230,ITEM06739,5
ORD08633,ITEM06599,9
ORD01041,ITEM02096,6
ORD00526,ITEM06902,10
ORD07519,ITEM08777,9
ORD05585,ITEM07045,3
ORD06505,ITEM00262,6
ORD04172,ITEM01577,5
ORD05913,ITEM00021,7
ORD02227,ITEM01548,6
ORD09888,ITEM05505,8
ORD03500,ITEM03440,4
ORD06971,ITEM04009,2
ORD03824,ITEM00589,8
ORD05581,ITEM03103,6
ORD03005,ITEM04460,8
ORD07884,ITEM04150,2
ORD09018,ITEM03047,4
ORD00803,ITEM00353,9
ORD06441,ITEM09265,6
ORD06053,ITEM01319,3
ORD04620,ITEM05115,10
ORD08837,ITEM03607,10
ORD00788,ITEM01370,7
ORD09816,ITEM09930,3
ORD01158,ITEM07899,1
ORD02587,ITEM09038,1
ORD06413,ITEM03265,3
ORD02546,ITEM00582,9
ORD04350,ITEM03793,1
ORD05091,ITEM05506,4
ORD09956,ITEM03103,10
ORD06169,ITEM03714,1
ORD01497,ITEM05498,9
ORD09404,ITEM07780,6
ORD09056,ITEM08743,2
ORD09928,ITEM01056,1
ORD05104,ITEM08107,9
ORD04390,ITEM07859,3
ORD02957,ITEM06888,6
ORD08840,ITEM09831,4
ORD06624,ITEM09427,4
ORD01173,ITEM07904,10
ORD08248,ITEM07321,4
ORD08764,ITEM02201,2
ORD05365,ITEM00333,2
ORD03783,ITEM05639,10
ORD00005,ITEM03337,5
ORD05533,ITEM02740,5
ORD08815,ITEM09764,4
ORD06643,ITEM08041,7
ORD02370,ITEM09080,3
ORD01203,ITEM07178,8
ORD04022,ITEM02368,3
ORD00390,ITEM04656,10
ORD05797,ITEM02933,8
ORD04119,ITEM05553,3
ORD00712,ITEM08137,4
ORD02350,ITEM07907,4
ORD00382,ITEM00717,2
ORD02407,ITEM00992,1
ORD08902,ITEM05545,8
ORD01782,ITEM04868,9
ORD04872,ITEM06523,2
ORD07821,ITEM03365,7
ORD04183,ITEM05177,10
ORD07760,ITEM01042,2
ORD04983,ITEM02069,1
ORD05410,ITEM04662,1
ORD05097,ITEM01905,4
ORD08078,ITEM03016,5
ORD09137,ITEM03851,4
ORD05794,ITEM06963,7
ORD07124,ITEM03127,9
ORD02080,ITEM03661,5
ORD08470,ITEM02020,4
ORD08396,ITEM03616,7
ORD05428,ITEM04972,6
ORD07156,ITEM01443,4
ORD05382,ITEM02053,8
ORD00628,ITEM03558,6
ORD07979,ITEM09569,3
ORD05755,ITEM01425,6
ORD06336,ITEM07076,5
ORD09736,ITEM07561,1
ORD06666,ITEM09655,3
ORD05950,ITEM04681,6
ORD06825,ITEM05203,10
ORD02190,ITEM06294,3
ORD02849,ITEM03885,1
ORD07611,ITEM07383,6
ORD03030,ITEM06687,7
ORD07969,ITEM09858,8
ORD08187,ITEM00522,6
ORD01022,ITEM09667,10
ORD03633,ITEM00195,5
ORD07342,ITEM06271,10
ORD08792,ITEM09187,6
ORD05537,ITEM02592,7
ORD09874,ITEM01209,5
ORD05811,ITEM08988,6
ORD06387,ITEM01802,6
ORD08915,ITEM01903,9
ORD02507,ITEM06781,8
ORD05134,ITEM03301,1
ORD00506,ITEM01884,8
ORD05142,ITEM07619,3
ORD02876,ITEM08114,10
ORD07341,ITEM03429,10
ORD01233,ITEM00957,7
ORD08119,ITEM00528,10
ORD00878,ITEM08241,8
ORD02083,ITEM07699,6
ORD01799,ITEM04974,4
ORD03342,ITEM02259,8
ORD00560,ITEM05722,3
ORD06304,ITEM09966,8
ORD08337,ITEM00843,8
ORD07298,ITEM00419,10
ORD03180,ITEM09549,9
ORD02653,ITEM09197,2
ORD00462,ITEM01238,7
ORD03814,ITEM00081,6
ORD06052,ITEM00257,10
ORD02531,ITEM08565,2
ORD05911,ITEM00657,5
ORD05397,ITEM04743,1
ORD00281,ITEM09953,1
ORD09906,ITEM03018,7
ORD03061,ITEM05109,2
ORD09395,ITEM01940,6
ORD01393,ITEM00028,10
ORD07271,ITEM02628,3
ORD08339,ITEM03749,2
ORD05802,ITEM01057,6
ORD09482,ITEM02677,6
ORD07263,ITEM07825,1
ORD03712,ITEM01710,6
ORD09096,ITEM06592,7
ORD01317,ITEM03949,8
ORD05339,ITEM03678,5
ORD01579,ITEM09629,3
ORD04942,ITEM03029,2
ORD01239,ITEM00545,3
ORD03744,ITEM05353,1
ORD09353,ITEM07426,8
ORD07227,ITEM07806,2
ORD09039,ITEM07853,5
ORD07048,ITEM02955,5
ORD02721,ITEM06065,1
ORD02794,ITEM08863,2
ORD03044,ITEM09300,7
ORD01916,ITEM06798,7
ORD06829,ITEM09210,10
ORD09092,ITEM01258,6
ORD05429,ITEM08873,4
ORD03507,ITEM03691,7
ORD00904,ITEM03393,4
ORD02021,ITEM00343,2
ORD03119,ITEM08807,2
ORD03309,ITEM04635,7
ORD05999,ITEM03566,5
ORD02151,ITEM06818,9
ORD01440,ITEM03085,5
ORD05624,ITEM04455,7
ORD05523,ITEM03999,2
ORD03173,ITEM07168,8
ORD03785,ITEM07012,6
ORD08899,ITEM02113,4
ORD08604,ITEM08708,9
ORD07714,ITEM03354,8
ORD05825,ITEM00165,6
ORD03345,ITEM09798,9
ORD03014,ITEM02411,9
ORD08390,ITEM04035,1
ORD07635,ITEM08685,7
ORD06310,ITEM02549,5
ORD09227,ITEM06668,1
ORD07349,ITEM09043,5
ORD04708,ITEM09625,6
ORD01460,ITEM01864,7
ORD02580,ITEM05568,7
ORD01851,ITEM05909,5
ORD00410,ITEM07918,1
ORD04566,ITEM02379,8
ORD05522,ITEM00675,1
ORD05458,ITEM06689,1
ORD05705,ITEM05586,9
ORD00032,ITEM01397,7
ORD08459,ITEM07687,7
ORD03935,ITEM01887,3
ORD04547,ITEM03680,7
ORD06012,ITEM09535,9
ORD03946,ITEM01386,7
ORD06048,ITEM08201,3
ORD07315,ITEM06086,8
ORD01450,ITEM09253,4
ORD04159,ITEM00587,6
ORD04535,ITEM06013,1
ORD03223,ITEM05929,1
ORD08994,ITEM06858,9
ORD05065,ITEM09448,4
ORD00094,ITEM07210,7
ORD04579,ITEM02745,3
ORD06597,ITEM08602,9
ORD09700,ITEM02412,4
ORD09832,ITEM04464,6
ORD00331,ITEM09466,1
ORD07992,ITEM03626,8
ORD01567,ITEM05710,6
ORD04426,ITEM02306,7
ORD04298,ITEM06781,3
ORD05243,ITEM07567,3
ORD03768,ITEM02637,10
ORD07148,ITEM04704,7
ORD05331,ITEM09085,4
ORD06813,ITEM01896,1
ORD03646,ITEM03824,4
ORD04952,ITEM03779,7
ORD00024,ITEM07389,5
ORD00938,ITEM03370,7
ORD03209,ITEM08726,6
ORD00549,ITEM08452,3
ORD08756,ITEM02406,3
ORD06121,ITEM06935,1
ORD08544,ITEM08214,2
ORD09621,ITEM00059,6
ORD09526,ITEM03352,10
ORD01201,ITEM02778,5
ORD05250,ITEM04452,9
ORD00918,ITEM05702,2
ORD09188,ITEM04869,10
ORD08424,ITEM08827,7
ORD02934,ITEM08837,6
ORD05117,ITEM00746,8
ORD08757,ITEM01163,3
ORD04408,ITEM02708,6
ORD09461,ITEM07928,1
ORD02564,ITEM07097,9
ORD00449,ITEM01147,9
ORD06080,ITEM01852,10
ORD09934,ITEM02827,9
ORD09796,ITEM09404,6
ORD02503,ITEM07808,3
ORD05421,ITEM06811,10
ORD07129,ITEM05861,8
ORD05842,ITEM03176,6
ORD06306,ITEM02371,8
ORD01649,ITEM03980,6
ORD04481,ITEM06387,6
ORD04070,ITEM08240,8
ORD03994,ITEM02563,9
ORD01302,ITEM07680,5
ORD09003,ITEM05944,6
ORD00931,ITEM09587,6
ORD00771,ITEM02999,1
ORD01909,ITEM07380,6
ORD01215,ITEM03872,6
ORD09359,ITEM04424,5
ORD07423,ITEM02307,4
ORD04501,ITEM06849,2
ORD08271,ITEM08632,6
ORD03979,ITEM00259,1
ORD02792,ITEM02968,2
ORD01970,ITEM01975,9
ORD03491,ITEM07444,2
ORD01719,ITEM05873,5
ORD02189,ITEM00836,10
ORD09156,ITEM07903,9
ORD07792,ITEM08645,8
ORD06858,ITEM03279,2
ORD05659,ITEM06653,2
ORD00120,ITEM06853,10
ORD05231,ITEM06381,5
ORD04281,ITEM05088,5
ORD01609,ITEM01138,7
ORD08151,ITEM09997,10
ORD07223,ITEM09593,4
ORD09103,ITEM03759,10
ORD07606,ITEM01739,2
ORD04840,ITEM09648,1
ORD06475,ITEM06318,2
ORD03245,ITEM08422,6
ORD09869,ITEM06989,7
ORD09154,ITEM02523,9
ORD07503,ITEM04924,8
ORD02263,ITEM07875,10
ORD02516,ITEM02836,3
ORD06227,ITEM05209,4
ORD05254,ITEM08110,10
ORD09964,ITEM01257,4
ORD02475,ITEM00896,1
ORD08341,ITEM07692,5
ORD07791,ITEM05109,2
ORD07112,ITEM03068,4
ORD01963,ITEM00135,9
ORD05086,ITEM05367,2
ORD06598,ITEM04572,1
ORD06043,ITEM01645,5
ORD06253,ITEM06892,10
ORD04428,ITEM04802,5
ORD01146,ITEM04642,10
ORD02603,ITEM01211,10
ORD06822,ITEM06494,1
ORD01889,ITEM09081,10
ORD07221,ITEM00064,5
ORD01477,ITEM03489,3
ORD09527,ITEM03731,8
ORD07631,ITEM01507,7
ORD09432,ITEM02006,10
ORD05991,ITEM04277,3
ORD00938,ITEM09362,5
ORD06746,ITEM05532,10
ORD08699,ITEM04748,1
ORD07195,ITEM07366,7
ORD04399,ITEM06931,10
ORD07397,ITEM00834,9
ORD07284,ITEM06954,6
ORD07317,ITEM07476,10
ORD03463,ITEM03632,1
ORD09354,ITEM09875,9
ORD07031,ITEM02639,2
ORD08764,ITEM01087,4
ORD04885,ITEM06238,9
ORD08550,ITEM07354,4
ORD04424,ITEM04069,5
ORD08723,ITEM03833,3
ORD00936,ITEM05192,3
