BranchID,ItemID,IsAvailable
BR00349,ITEM02683,0
BR09213,ITEM05196,1
BR05364,ITEM05450,1
BR01147,ITEM01512,0
BR06327,ITEM06079,1
BR01722,ITEM09926,0
BR09510,ITEM00493,1
BR07263,ITEM06610,1
BR04284,ITEM09911,1
BR03558,ITEM03488,0
BR09884,ITEM06193,0
BR04366,ITEM09595,1
BR07350,ITEM01172,1
BR07476,ITEM09986,0
BR00017,ITEM06831,0
BR01798,ITEM09172,1
BR03814,ITEM02110,1
BR04566,ITEM02246,1
BR09783,ITEM08793,0
BR01416,ITEM09041,0
BR05469,ITEM03382,1
BR03564,ITEM04062,0
BR08324,ITEM08835,1
BR03558,ITEM04963,0
BR09820,ITEM01229,1
BR06014,ITEM07040,0
BR08235,ITEM03506,1
BR07241,ITEM03821,0
BR01354,ITEM05520,1
BR00983,ITEM09848,0
BR04068,ITEM05417,0
BR03964,ITEM05971,0
BR06361,ITEM08311,0
BR03094,ITEM05410,1
BR04501,ITEM09082,0
BR05908,ITEM05773,0
BR00111,ITEM04168,1
BR09876,ITEM09864,0
BR05093,ITEM06424,0
BR09212,ITEM01327,1
BR03026,ITEM05021,0
BR07857,ITEM07175,1
BR02409,ITEM03902,0
BR03004,ITEM00845,1
BR00153,ITEM09214,0
BR00570,ITEM08029,1
BR02595,ITEM08297,1
BR06743,ITEM06035,1
BR01222,ITEM04154,0
BR05555,ITEM05004,0
BR00726,ITEM03092,0
BR01017,ITEM07728,0
BR03656,ITEM05625,0
BR02095,ITEM05511,0
BR09503,ITEM07185,0
BR00843,ITEM00778,1
BR01816,ITEM07331,0
BR01334,ITEM06820,1
BR07403,ITEM02691,1
BR03048,ITEM00600,0
BR06727,ITEM02831,1
BR00818,ITEM09140,0
BR00305,ITEM08225,0
BR00627,ITEM03922,0
BR08800,ITEM00657,1
BR08037,ITEM07575,1
BR01593,ITEM04878,0
BR08208,ITEM02614,0
BR05568,ITEM01993,1
BR05557,ITEM08465,0
BR08613,ITEM06164,1
BR08390,ITEM09760,1
BR04159,ITEM04000,0
BR00225,ITEM07733,0
BR07159,ITEM00763,0
BR09846,ITEM06421,1
BR04543,ITEM09620,0
BR07420,ITEM06138,1
BR09451,ITEM00332,1
BR07784,ITEM02373,0
BR01288,ITEM02166,1
BR00776,ITEM09533,0
BR00398,ITEM02709,1
BR00619,ITEM08536,1
BR01695,ITEM07639,0
BR04181,ITEM02991,0
BR09322,ITEM09955,0
BR02646,ITEM04472,0
BR00770,ITEM02808,0
BR05290,ITEM07906,0
BR07143,ITEM06406,0
BR08285,ITEM06096,1
BR06496,ITEM01151,1
BR03835,ITEM04623,1
BR04485,ITEM09041,1
BR09914,ITEM05153,0
BR07616,ITEM04646,1
BR06605,ITEM03932,0
BR07520,ITEM03964,0
BR04363,ITEM08052,1
BR08276,ITEM09058,0
BR08804,ITEM07468,1
BR02800,ITEM07160,0
BR09342,ITEM06512,0
BR03659,ITEM05758,0
BR07026,ITEM08343,1
BR00916,ITEM07358,0
BR04742,ITEM07377,0
BR05946,ITEM05230,1
BR01676,ITEM04532,0
BR09673,ITEM08100,0
BR08744,ITEM01672,0
BR03271,ITEM00808,0
BR05529,ITEM00443,0
BR03168,ITEM08655,0
BR09428,ITEM00378,0
BR09675,ITEM03117,1
BR07771,ITEM01270,0
BR06056,ITEM02324,0
BR04311,ITEM03599,1
BR07092,ITEM05749,0
BR04261,ITEM02159,0
BR04630,ITEM08297,1
BR07787,ITEM02382,0
BR06562,ITEM00458,1
BR08332,ITEM04343,1
BR06360,ITEM01725,1
BR04637,ITEM09790,1
BR04536,ITEM06834,0
BR07410,ITEM00231,1
BR06868,ITEM09986,1
BR01865,ITEM04381,1
BR02803,ITEM09621,0
BR05362,ITEM04890,0
BR04831,ITEM09986,0
BR06642,ITEM05464,1
BR03821,ITEM06186,0
BR01491,ITEM00683,1
BR07277,ITEM08068,0
BR05085,ITEM02713,0
BR05546,ITEM03044,0
BR04349,ITEM00778,0
BR04327,ITEM08854,0
BR02031,ITEM07207,0
BR09621,ITEM09573,1
BR01309,ITEM08982,1
BR03338,ITEM05420,0
BR04059,ITEM09381,1
BR08977,ITEM07304,0
BR02273,ITEM08217,1
BR06255,ITEM02058,0
BR06691,ITEM07685,0
BR04869,ITEM08089,1
BR09261,ITEM07348,1
BR08943,ITEM06296,0
BR04700,ITEM04398,0
BR04575,ITEM05331,1
BR05160,ITEM07382,1
BR06756,ITEM02008,1
BR04585,ITEM08554,0
BR00544,ITEM02138,0
BR01133,ITEM08383,1
BR03168,ITEM04450,0
BR05623,ITEM08917,0
BR07650,ITEM06970,1
BR02599,ITEM03716,0
BR03715,ITEM08562,1
BR02281,ITEM03554,0
BR00117,ITEM01370,0
BR06359,ITEM05081,0
BR05479,ITEM02693,0
BR00712,ITEM04716,1
BR05819,ITEM02422,1
BR04095,ITEM05995,0
BR05161,ITEM06895,0
BR09470,ITEM06741,1
BR02967,ITEM07841,0
BR02273,ITEM00041,0
BR01507,ITEM08720,1
BR05186,ITEM09218,0
BR01390,ITEM00297,1
BR08520,ITEM01262,1
BR05648,ITEM03406,1
BR07134,ITEM01859,0
BR06242,ITEM08117,1
BR03711,ITEM00014,0
BR05303,ITEM02310,0
BR03598,ITEM02892,1
BR07226,ITEM08925,1
BR02814,ITEM06983,1
BR03319,ITEM05739,0
BR05518,ITEM01998,1
BR04852,ITEM08092,0
BR06230,ITEM08761,1
BR06502,ITEM02803,0
BR08799,ITEM08708,0
BR05295,ITEM06359,0
BR09606,ITEM04061,0
BR07742,ITEM01038,1
BR00894,ITEM05177,1
BR05764,ITEM03658,0
BR01667,ITEM01778,1
BR07130,ITEM03317,1
BR08658,ITEM07941,0
BR09970,ITEM06545,0
BR00245,ITEM02457,0
BR09574,ITEM08116,0
BR02261,ITEM07736,1
BR03928,ITEM04883,1
BR00223,ITEM09405,1
BR06647,ITEM04258,0
BR04964,ITEM03579,0
BR08505,ITEM05672,0
BR04640,ITEM06980,1
BR03729,ITEM06275,1
BR01518,ITEM01884,0
BR00780,ITEM00307,0
BR01537,ITEM05884,0
BR05547,ITEM02654,1
BR02943,ITEM02582,1
BR03595,ITEM06281,0
BR09971,ITEM05744,0
BR02066,ITEM00370,1
BR00228,ITEM02147,0
BR08588,ITEM00387,1
BR00760,ITEM03656,0
BR05249,ITEM07020,0
BR00061,ITEM03622,1
BR06912,ITEM07955,1
BR03820,ITEM09631,1
BR01634,ITEM05230,1
BR04719,ITEM03801,1
BR04166,ITEM09514,0
BR09500,ITEM06729,0
BR00541,ITEM06212,1
BR01892,ITEM04198,1
BR02953,ITEM01943,0
BR06610,ITEM06021,0
BR00969,ITEM07688,0
BR00876,ITEM05957,0
BR03648,ITEM03010,0
BR02834,ITEM03128,1
BR06701,ITEM07226,1
BR01164,ITEM00519,0
BR06857,ITEM04506,1
BR02394,ITEM09344,1
BR03209,ITEM02984,1
BR06876,ITEM01675,0
BR04977,ITEM08471,0
BR00483,ITEM04145,1
BR08482,ITEM07925,0
BR09153,ITEM01424,0
BR00388,ITEM03154,0
BR04352,ITEM09444,0
BR07907,ITEM07997,1
BR06965,ITEM05443,1
BR04923,ITEM07926,1
BR04876,ITEM08651,0
BR00873,ITEM01908,1
BR00855,ITEM00327,1
BR02434,ITEM01230,0
BR00051,ITEM01563,1
BR09665,ITEM04155,1
BR02632,ITEM06242,0
BR07630,ITEM09333,1
BR06891,ITEM03639,1
BR09101,ITEM08596,0
BR09257,ITEM09836,0
BR05552,ITEM03175,0
BR00040,ITEM02230,0
BR05480,ITEM09580,1
BR08761,ITEM02900,0
BR04461,ITEM00785,1
BR04883,ITEM09755,0
BR07860,ITEM05789,0
BR07011,ITEM06101,0
BR09984,ITEM08621,0
BR03534,ITEM02384,1
BR09842,ITEM01177,0
BR06241,ITEM01314,0
BR01328,ITEM06378,0
BR08888,ITEM04968,0
BR08797,ITEM00857,0
BR06163,ITEM00848,0
BR02423,ITEM03867,0
BR06545,ITEM00031,1
BR08283,ITEM05506,1
BR02902,ITEM04863,0
BR09942,ITEM09795,1
BR01657,ITEM04451,0
BR08172,ITEM05984,0
BR02680,ITEM06622,1
BR09296,ITEM01216,1
BR09987,ITEM00066,0
BR02199,ITEM08445,0
BR00183,ITEM05156,0
BR05424,ITEM07457,1
BR06476,ITEM03858,0
BR04302,ITEM03314,0
BR04382,ITEM06991,1
BR06460,ITEM00680,1
BR07941,ITEM02797,1
BR00404,ITEM06395,0
BR06893,ITEM04059,0
BR05618,ITEM05192,1
BR04129,ITEM07680,1
BR06440,ITEM03112,1
BR07233,ITEM00957,0
BR00005,ITEM03986,1
BR00902,ITEM00570,0
BR00259,ITEM02119,1
BR02008,ITEM05192,1
BR00343,ITEM01530,0
BR00767,ITEM06691,0
BR00625,ITEM02162,0
BR02456,ITEM00280,0
BR04541,ITEM04878,1
BR08534,ITEM03709,1
BR04394,ITEM07783,0
BR08740,ITEM02565,1
BR03152,ITEM02619,0
BR00471,ITEM07880,1
BR05982,ITEM08606,0
BR09447,ITEM04531,1
BR08408,ITEM06107,1
BR04951,ITEM08270,1
BR06626,ITEM08389,1
BR09624,ITEM03863,1
BR08736,ITEM06154,0
BR05397,ITEM07796,1
BR07737,ITEM06206,0
BR01908,ITEM08244,1
BR02782,ITEM09375,0
BR00066,ITEM05036,0
BR08244,ITEM03723,0
BR01904,ITEM06013,1
BR05857,ITEM07393,0
BR07322,ITEM05883,1
BR06451,ITEM09795,0
BR00039,ITEM04218,0
BR06005,ITEM01236,0
BR01495,ITEM02153,0
BR07017,ITEM05077,0
BR00229,ITEM07493,0
BR06481,ITEM02097,0
BR09583,ITEM09423,1
BR07242,ITEM04456,0
BR02823,ITEM00973,0
BR04704,ITEM02546,0
BR05684,ITEM00513,0
BR07153,ITEM04625,1
BR00434,ITEM01484,0
BR01170,ITEM02460,1
BR07858,ITEM04485,0
BR04861,ITEM04872,0
BR09679,ITEM08829,0
BR09167,ITEM07834,1
BR09969,ITEM02479,1
BR00058,ITEM01793,0
BR09038,ITEM09743,1
BR06126,ITEM01678,0
BR06844,ITEM02568,1
BR05866,ITEM03489,0
BR04530,ITEM07067,0
BR01263,ITEM00358,0
BR01407,ITEM08128,0
BR09814,ITEM04843,0
BR05371,ITEM00505,0
BR01300,ITEM01765,1
BR08902,ITEM03723,0
BR06300,ITEM07973,0
BR09099,ITEM07630,0
BR09786,ITEM07192,0
BR02171,ITEM08420,1
BR04341,ITEM05514,1
BR09281,ITEM07137,0
BR00366,ITEM09588,1
BR08818,ITEM05133,1
BR08600,ITEM04627,1
BR03220,ITEM07538,1
BR09661,ITEM05141,1
BR03119,ITEM06102,0
BR02322,ITEM02892,0
BR08154,ITEM03987,1
BR01129,ITEM05386,1
BR02664,ITEM09867,1
BR08603,ITEM01188,1
BR00700,ITEM02358,0
BR03017,ITEM01253,0
BR00826,ITEM00294,1
BR06995,ITEM09386,1
BR08762,ITEM06279,0
BR05525,ITEM00181,1
BR06332,ITEM01036,0
BR06561,ITEM04444,1
BR05917,ITEM09525,1
BR05781,ITEM04322,1
BR05018,ITEM06124,0
BR08954,ITEM09346,0
BR04542,ITEM06834,1
BR07884,ITEM01886,0
BR04816,ITEM09201,0
BR08017,ITEM06793,0
BR04808,ITEM04198,1
BR06655,ITEM03703,1
BR04795,ITEM08410,0
BR09175,ITEM04344,0
BR00632,ITEM04900,0
BR01592,ITEM05653,1
BR03070,ITEM07441,1
BR09764,ITEM02594,0
BR07230,ITEM06759,1
BR08947,ITEM03505,0
BR04463,ITEM03955,0
BR05341,ITEM02603,1
BR07499,ITEM03970,0
BR05573,ITEM01010,0
BR04731,ITEM02043,1
BR01924,ITEM02774,1
BR09834,ITEM00607,0
BR05448,ITEM06496,1
BR03523,ITEM03591,1
BR06113,ITEM00531,0
BR01759,ITEM08263,1
BR08151,ITEM05961,1
BR05397,ITEM00516,1
BR04456,ITEM02612,1
BR04418,ITEM07683,1
BR04526,ITEM02844,1
BR07406,ITEM04531,0
BR08791,ITEM03290,0
BR06594,ITEM00404,1
BR00491,ITEM05917,1
BR08342,ITEM03391,1
BR09292,ITEM00996,1
BR06614,ITEM05516,1
BR05249,ITEM00962,1
BR09326,ITEM03872,1
BR01421,ITEM09619,0
BR01650,ITEM07233,1
BR07681,ITEM00215,1
BR07532,ITEM03965,1
BR01843,ITEM04726,0
BR06711,ITEM00240,0
BR03112,ITEM05538,0
BR04622,ITEM00537,0
BR00848,ITEM09135,1
BR03525,ITEM02544,1
BR05234,ITEM08518,1
BR06135,ITEM08788,1
BR07813,ITEM09326,1
BR00905,ITEM04030,0
BR08331,ITEM08301,0
BR03121,ITEM04273,1
BR02472,ITEM03874,1
BR02309,ITEM04404,0
BR02261,ITEM02355,0
BR00312,ITEM06733,0
BR02765,ITEM02569,0
BR04564,ITEM09981,0
BR05075,ITEM00332,1
BR05256,ITEM01113,0
BR00077,ITEM08772,0
BR08668,ITEM04275,1
BR03591,ITEM07223,1
BR05296,ITEM08325,1
BR02770,ITEM01933,1
BR05739,ITEM00357,1
BR05610,ITEM09363,0
BR01399,ITEM02687,0
BR00114,ITEM07747,1
BR08741,ITEM03951,0
BR00024,ITEM08636,0
BR08189,ITEM02370,0
BR06723,ITEM02707,0
BR00688,ITEM06175,0
BR06965,ITEM09651,0
BR04383,ITEM09045,1
BR09244,ITEM03353,1
BR04379,ITEM01862,1
BR09288,ITEM00889,0
BR07328,ITEM05254,0
BR06093,ITEM02937,1
BR05090,ITEM09679,1
BR06231,ITEM01244,0
BR00325,ITEM05857,1
BR04762,ITEM05401,1
BR00116,ITEM03490,1
BR09924,ITEM06656,0
BR09866,ITEM02658,1
BR02304,ITEM05347,1
BR02437,ITEM02568,0
BR03182,ITEM05506,0
BR08377,ITEM03642,1
BR00563,ITEM03620,0
BR09305,ITEM03677,1
BR02335,ITEM01434,1
BR01178,ITEM06873,0
BR07479,ITEM08219,0
BR07081,ITEM02477,1
BR04054,ITEM02178,1
BR07149,ITEM06226,1
BR00414,ITEM01226,1
BR06147,ITEM03168,0
BR06177,ITEM05571,0
BR03948,ITEM05649,0
BR05183,ITEM03362,0
BR00892,ITEM00388,0
BR08447,ITEM05782,1
BR07659,ITEM07879,0
BR00045,ITEM08246,0
BR09274,ITEM07073,1
BR01224,ITEM05874,0
BR02746,ITEM02732,1
BR08622,ITEM06490,1
BR06473,ITEM06562,1
BR09423,ITEM05993,0
BR01517,ITEM09809,1
BR01065,ITEM03082,1
BR08269,ITEM07531,0
BR01908,ITEM00780,0
BR09371,ITEM06989,0
BR03519,ITEM04747,1
BR06003,ITEM01923,1
BR08651,ITEM05268,0
BR06599,ITEM04716,0
BR01796,ITEM04938,0
BR08066,ITEM00312,0
BR04227,ITEM08555,0
BR06166,ITEM01806,1
BR02439,ITEM08599,0
BR03365,ITEM00358,0
BR07444,ITEM07073,0
BR04498,ITEM00670,0
BR06690,ITEM03588,0
BR06539,ITEM06588,0
BR06153,ITEM04792,0
BR02421,ITEM07743,1
BR05799,ITEM02336,0
BR00461,ITEM00970,0
BR06605,ITEM08168,1
BR08343,ITEM03103,1
BR04594,ITEM05060,0
BR04131,ITEM02883,0
BR03548,ITEM06708,0
BR08101,ITEM03222,1
BR03097,ITEM00103,0
BR01209,ITEM04881,0
BR06570,ITEM09510,1
BR03591,ITEM03147,0
BR06577,ITEM05521,1
BR03012,ITEM08745,0
BR00029,ITEM00868,1
BR06311,ITEM07734,0
BR03450,ITEM05265,1
BR07454,ITEM07702,0
BR04805,ITEM08593,0
BR05835,ITEM00305,0
BR05382,ITEM08828,0
BR06327,ITEM06874,0
BR09558,ITEM06740,0
BR08088,ITEM09741,1
BR04575,ITEM05359,1
BR05194,ITEM09489,1
BR02960,ITEM05891,1
BR00997,ITEM03580,1
BR05349,ITEM01523,1
BR09194,ITEM02896,0
BR07175,ITEM03338,0
BR01492,ITEM07165,1
BR01907,ITEM06328,1
BR02165,ITEM09192,1
BR03102,ITEM07810,1
BR07677,ITEM06950,0
BR02147,ITEM07048,0
BR00234,ITEM04489,1
BR01408,ITEM07941,0
BR00777,ITEM04417,1
BR00794,ITEM06982,0
BR07873,ITEM05062,1
BR05073,ITEM05046,1
BR05148,ITEM00436,0
BR05314,ITEM06596,1
BR02152,ITEM01682,1
BR07427,ITEM03038,1
BR03553,ITEM03351,1
BR07012,ITEM09973,1
BR00199,ITEM05358,1
BR04673,ITEM00424,0
BR06203,ITEM09386,0
BR07368,ITEM00662,0
BR03096,ITEM02458,1
BR07052,ITEM07724,0
BR00892,ITEM01565,0
BR04439,ITEM07419,0
BR07557,ITEM02645,1
BR04424,ITEM01256,1
BR04014,ITEM05622,0
BR03758,ITEM07343,0
BR09573,ITEM05774,1
BR08446,ITEM02346,0
BR01954,ITEM00043,0
BR05396,ITEM01158,1
BR07336,ITEM01828,0
BR01087,ITEM03751,0
BR04896,ITEM05584,1
BR02892,ITEM06247,1
BR00708,ITEM03659,0
BR09690,ITEM05878,0
BR05050,ITEM06375,1
BR06794,ITEM07188,0
BR02804,ITEM00198,1
BR04467,ITEM01687,1
BR04664,ITEM01402,0
BR01238,ITEM08051,0
BR05837,ITEM09639,0
BR09244,ITEM07785,1
BR09000,ITEM03927,1
BR01435,ITEM06546,1
BR02499,ITEM07961,1
BR08872,ITEM02523,1
BR09655,ITEM00005,1
BR04936,ITEM09309,1
BR09053,ITEM07423,1
BR05520,ITEM04477,1
BR00225,ITEM09764,1
BR08630,ITEM06668,1
BR07928,ITEM09697,1
BR03116,ITEM09255,1
BR04386,ITEM09096,0
BR01486,ITEM03357,0
BR07766,ITEM04458,0
BR06963,ITEM08776,0
BR03695,ITEM09170,1
BR07362,ITEM09364,0
BR04867,ITEM05978,0
BR00879,ITEM03471,0
BR04499,ITEM06734,1
BR06256,ITEM03167,1
BR03906,ITEM07133,1
BR06593,ITEM08834,1
BR04769,ITEM08959,0
BR07993,ITEM07770,0
BR09475,ITEM02561,0
BR06428,ITEM00236,0
BR09831,ITEM07668,1
BR08174,ITEM06880,1
BR09007,ITEM05295,0
BR00043,ITEM08193,0
BR09207,ITEM03995,0
BR02322,ITEM01756,1
BR08551,ITEM01983,0
BR01434,ITEM09479,0
BR08487,ITEM00138,0
BR00748,ITEM01138,1
BR04098,ITEM09822,1
BR03416,ITEM02275,1
BR03224,ITEM01150,0
BR01279,ITEM05570,1
BR00150,ITEM01453,0
BR05590,ITEM02351,0
BR03254,ITEM03209,0
BR03950,ITEM08736,1
BR09640,ITEM03906,0
BR09658,ITEM07638,0
BR06906,ITEM08298,0
BR06214,ITEM09714,0
BR03299,ITEM06882,1
BR07985,ITEM02654,0
BR01541,ITEM03402,1
BR01216,ITEM02452,1
BR07360,ITEM06046,0
BR07333,ITEM07837,0
BR04328,ITEM09119,1
BR06298,ITEM09111,1
BR07448,ITEM09668,0
BR09167,ITEM09100,1
BR00919,ITEM09083,1
BR00043,ITEM09424,0
BR09969,ITEM00718,0
BR07259,ITEM08688,1
BR01802,ITEM07788,0
BR00016,ITEM07442,1
BR02002,ITEM05440,0
BR00343,ITEM01944,0
BR06944,ITEM09730,0
BR05195,ITEM06920,0
BR08296,ITEM07068,1
BR04282,ITEM02137,0
BR04051,ITEM08063,0
BR03163,ITEM04896,1
BR08548,ITEM05784,0
BR06530,ITEM07486,1
BR07940,ITEM06220,0
BR04309,ITEM09451,0
BR02926,ITEM01807,1
BR06569,ITEM07936,0
BR00693,ITEM01304,0
BR03035,ITEM06945,1
BR07398,ITEM07622,0
BR05231,ITEM03666,0
BR07892,ITEM03192,1
BR02287,ITEM05995,0
BR08941,ITEM08318,0
BR05814,ITEM06473,0
BR05418,ITEM01869,1
BR06378,ITEM07102,1
BR09860,ITEM06850,0
BR03517,ITEM03648,1
BR06288,ITEM01860,1
BR05872,ITEM07318,1
BR04681,ITEM04461,1
BR00556,ITEM03715,0
BR05672,ITEM06310,0
BR06668,ITEM09011,1
BR05699,ITEM06285,0
BR00720,ITEM09802,1
BR03406,ITEM04792,1
BR08540,ITEM05246,1
BR00729,ITEM03814,1
BR03693,ITEM04420,0
BR09512,ITEM06675,1
BR00694,ITEM04840,1
BR07222,ITEM08553,0
BR06447,ITEM09540,1
BR01830,ITEM06790,1
BR06958,ITEM07397,1
BR07438,ITEM03771,1
BR07389,ITEM02931,0
BR01013,ITEM00519,0
BR02495,ITEM05466,0
BR02973,ITEM04438,1
BR03922,ITEM07069,1
BR01174,ITEM06842,1
BR00002,ITEM04806,0
BR05028,ITEM08214,0
BR05153,ITEM02126,0
BR02793,ITEM02004,0
BR07990,ITEM06280,1
BR04869,ITEM05341,1
BR03842,ITEM02232,1
BR07029,ITEM03334,1
BR01329,ITEM09117,0
BR08871,ITEM05038,0
BR04312,ITEM04561,1
BR07343,ITEM08413,1
BR04648,ITEM09983,0
BR06497,ITEM05099,0
BR05464,ITEM02208,1
BR07583,ITEM06820,0
BR09559,ITEM05163,1
BR09953,ITEM06279,1
BR09875,ITEM09142,0
BR03403,ITEM02781,1
BR07701,ITEM07656,0
BR00575,ITEM03349,0
BR07367,ITEM08959,0
BR09115,ITEM06028,1
BR09744,ITEM03271,1
BR03670,ITEM02294,1
BR02682,ITEM04818,1
BR08980,ITEM08869,0
BR03386,ITEM07950,0
BR02655,ITEM08630,1
BR02552,ITEM00147,1
BR09602,ITEM09729,1
BR06980,ITEM04274,1
BR05527,ITEM02611,0
BR07556,ITEM00492,0
BR02679,ITEM01758,0
BR02857,ITEM07205,1
BR01754,ITEM06979,0
BR04102,ITEM03209,0
BR00509,ITEM01520,0
BR08385,ITEM07523,0
BR01441,ITEM03658,1
BR06336,ITEM07344,1
BR05786,ITEM06683,1
BR07024,ITEM01324,1
BR06572,ITEM05199,0
BR05932,ITEM04470,0
BR08835,ITEM06759,0
BR08167,ITEM05109,0
BR01592,ITEM04763,1
BR01656,ITEM06022,0
BR00505,ITEM09226,1
BR07347,ITEM03964,1
BR07359,ITEM04588,0
BR06706,ITEM05556,1
BR07708,ITEM03933,0
BR07848,ITEM06562,0
BR02836,ITEM08836,0
BR06203,ITEM06819,1
BR04257,ITEM04421,1
BR01863,ITEM05702,1
BR03562,ITEM03925,1
BR02947,ITEM03258,0
BR02398,ITEM00152,0
BR07882,ITEM06416,1
BR04944,ITEM03505,0
BR08586,ITEM08627,1
BR02557,ITEM01380,1
BR06785,ITEM08176,0
BR05615,ITEM08860,0
BR08810,ITEM04978,0
BR08108,ITEM07495,1
BR08329,ITEM09004,1
BR04800,ITEM04523,1
BR01217,ITEM01159,1
BR01313,ITEM07959,1
BR05645,ITEM05648,1
BR06746,ITEM07139,1
BR01488,ITEM08352,0
BR04971,ITEM04236,0
BR09359,ITEM01954,1
BR07294,ITEM08076,0
BR00121,ITEM06226,0
BR05780,ITEM05306,1
BR04279,ITEM03715,1
BR05180,ITEM02365,0
BR05475,ITEM04472,0
BR03087,ITEM03332,1
BR02308,ITEM07101,0
BR06452,ITEM01502,1
BR06321,ITEM09782,1
BR08081,ITEM09804,0
BR01147,ITEM07265,0
BR09738,ITEM09626,0
BR05889,ITEM02439,1
BR03321,ITEM04919,0
BR05097,ITEM01247,1
BR04493,ITEM07728,0
BR00456,ITEM04241,1
BR05290,ITEM01206,0
BR06253,ITEM03650,0
BR06471,ITEM09725,1
BR01311,ITEM07545,1
BR03696,ITEM07391,0
BR06655,ITEM01702,0
BR03394,ITEM05075,1
BR00894,ITEM06347,1
BR09845,ITEM01806,0
BR01261,ITEM04771,0
BR06121,ITEM05958,0
BR06972,ITEM09925,0
BR03991,ITEM09655,1
BR07543,ITEM01992,1
BR02056,ITEM09818,0
BR08504,ITEM00431,0
BR00182,ITEM08711,0
BR01555,ITEM08128,0
BR08111,ITEM00428,0
BR07222,ITEM04083,1
BR08143,ITEM09224,1
BR05350,ITEM08976,1
BR02898,ITEM03738,1
BR07653,ITEM06265,0
BR04704,ITEM09599,0
BR07012,ITEM07957,0
BR03007,ITEM09250,0
BR06061,ITEM08760,1
BR04841,ITEM07484,0
BR02175,ITEM02711,1
BR03814,ITEM08829,0
BR07392,ITEM06971,0
BR02105,ITEM02893,0
BR08444,ITEM09159,0
BR00982,ITEM09970,1
BR03070,ITEM06554,1
BR03902,ITEM04634,0
BR09180,ITEM08914,0
BR07181,ITEM09153,1
BR02972,ITEM09953,0
BR00074,ITEM08701,1
BR07448,ITEM05146,1
BR03341,ITEM05504,1
BR08786,ITEM07965,0
BR08140,ITEM07442,1
BR07697,ITEM05199,1
BR08272,ITEM08592,0
BR05399,ITEM01305,1
BR05498,ITEM03857,1
BR09526,ITEM02435,0
BR03598,ITEM01631,0
BR08662,ITEM09041,1
BR06436,ITEM09579,1
BR06786,ITEM02411,1
BR04782,ITEM07188,1
BR08805,ITEM07173,0
BR03409,ITEM04781,0
BR07180,ITEM01299,1
BR02047,ITEM01446,1
BR08185,ITEM04692,1
BR09532,ITEM04297,0
BR08151,ITEM07343,0
BR02253,ITEM07546,0
BR08734,ITEM05276,1
BR01646,ITEM08709,0
BR08072,ITEM07680,1
BR05704,ITEM04752,1
BR09412,ITEM03313,1
BR06866,ITEM05761,1
BR03140,ITEM07032,0
BR00860,ITEM02867,0
BR09557,ITEM07463,1
BR06998,ITEM00512,1
BR07926,ITEM09572,0
BR05727,ITEM09694,1
BR05344,ITEM09355,1
BR05971,ITEM08322,1
BR00568,ITEM09806,0
BR03166,ITEM06521,0
BR04611,ITEM02899,1
BR02915,ITEM05952,0
BR09622,ITEM04389,1
BR04058,ITEM09846,0
BR03370,ITEM04978,0
BR02504,ITEM07966,1
BR09360,ITEM02491,1
BR01793,ITEM06995,0
BR00308,ITEM09470,0
BR05902,ITEM02111,1
BR05912,ITEM07758,0
BR06321,ITEM06728,1
BR04072,ITEM00496,1
BR00149,ITEM08790,1
BR04707,ITEM03374,1
BR08352,ITEM06655,1
BR00130,ITEM05269,1
BR06577,ITEM00469,0
BR03061,ITEM05027,1
BR07572,ITEM01431,1
BR02599,ITEM08601,0
BR08449,ITEM07234,1
BR03866,ITEM04603,0
BR06109,ITEM06270,1
BR00413,ITEM04289,0
BR09000,ITEM01553,1
BR03027,ITEM04514,0
BR02372,ITEM00416,0
BR00291,ITEM08507,1
BR01162,ITEM01259,1
BR08108,ITEM03996,1
BR04912,ITEM00593,1
BR07305,ITEM05172,1
BR08878,ITEM09358,1
BR07635,ITEM06833,1
BR05053,ITEM00392,0
BR05836,ITEM09189,1
BR06210,ITEM02185,0
BR00583,ITEM04336,1
BR05802,ITEM01398,1
BR09804,ITEM09664,1
BR00258,ITEM03780,1
BR03400,ITEM02947,1
BR01839,ITEM00626,1
BR09929,ITEM07333,0
BR01017,ITEM09777,0
BR05933,ITEM04537,0
BR05192,ITEM00511,0
BR08805,ITEM09607,1
BR08869,ITEM05481,1
BR00110,ITEM05120,1
BR06600,ITEM07943,0
BR05299,ITEM04864,1
BR01997,ITEM07153,0
BR00830,ITEM01337,1
BR00521,ITEM05970,1
BR03323,ITEM08833,0
BR05492,ITEM02761,1
BR05191,ITEM04456,1
BR04014,ITEM09566,1
BR00246,ITEM03523,0
BR04697,ITEM04097,1
BR00709,ITEM00594,0
BR01377,ITEM05762,1
BR09594,ITEM01558,0
BR06586,ITEM00358,1
BR07099,ITEM07729,0
BR03581,ITEM05002,1
BR07731,ITEM01341,0
BR05477,ITEM05430,0
BR02690,ITEM03385,0
BR04836,ITEM01811,1
BR06788,ITEM00305,1
BR09883,ITEM04424,0
BR00878,ITEM03814,1
BR06021,ITEM04413,0
BR07795,ITEM06902,0
BR09074,ITEM07877,1
BR02650,ITEM09017,0
BR04055,ITEM09998,1
BR07044,ITEM01386,1
BR00889,ITEM03332,0
BR00603,ITEM07998,1
BR06238,ITEM09295,1
BR05321,ITEM04470,1
BR02455,ITEM05388,1
