HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
4311,CARD05430,2023-02-01,Silver,Membership,9881.39
4312,CARD00557,2024-11-28,Silver,Membership,1524.41
4313,CARD06540,2024-09-11,Gold,Silver,5452.59
4314,CARD07418,2024-06-22,Silver,Gold,9695.58
4315,CARD07369,2024-10-05,Silver,Gold,2701.21
4316,CARD07357,2024-02-14,Silver,Membership,4389.39
4317,CARD05670,2024-06-22,Gold,Silver,8207.06
4318,CARD04528,2023-10-23,Silver,Gold,4915.36
4319,CARD02850,2023-12-23,Membership,Silver,5240.43
4320,CARD06060,2023-07-23,Membership,Gold,2847.86
4321,CARD04032,2023-07-28,Silver,Membership,4444.62
4322,CARD03413,2023-07-24,Silver,Gold,5198.65
4323,CARD08989,2023-09-15,Silver,Membership,6781.05
4324,CARD07923,2023-02-10,Gold,Silver,3206.82
4325,CARD07882,2023-05-14,Gold,Membership,5312.33
4326,CARD02288,2023-12-21,Gold,Membership,338.31
4327,CARD04284,2023-01-19,Membership,Gold,3666.54
4328,CARD01122,2024-07-30,Gold,Silver,5163.57
4329,CARD01037,2024-03-30,Membership,Gold,2585.76
4330,CARD06557,2024-02-04,Silver,Membership,1600.25
4331,CARD07209,2022-12-27,Silver,Gold,292.72
4332,CARD01680,2023-08-20,Membership,Silver,1.9
4333,CARD05527,2024-09-26,Gold,Membership,6276.14
4334,CARD01297,2023-04-30,Gold,Silver,2846.7
4335,CARD08732,2024-11-30,Gold,Membership,8071.28
4336,CARD01554,2024-01-24,Membership,Silver,9891.32
4337,CARD01576,2023-02-08,Gold,Membership,6687.39
4338,CARD04239,2023-05-14,Gold,Membership,8723.41
4339,CARD00202,2023-11-14,Gold,Silver,9353.44
4340,CARD02992,2024-01-22,Membership,Silver,9878.41
4341,CARD02476,2023-06-10,Silver,Gold,7624.73
4342,CARD00239,2022-12-31,Membership,Silver,4715.15
4343,CARD08395,2023-11-06,Gold,Silver,2565.75
4344,CARD08279,2023-12-15,Gold,Silver,5150.76
4345,CARD00290,2024-06-27,Membership,Gold,6252.54
4346,CARD06813,2024-03-07,Membership,Gold,8820.45
4347,CARD04177,2023-11-08,Silver,Membership,8728.51
4348,CARD08099,2024-11-19,Membership,Silver,2411.94
4349,CARD06553,2024-10-22,Gold,Membership,6159.94
4350,CARD02733,2024-05-05,Membership,Silver,5150.37
4351,CARD06204,2024-10-28,Gold,Silver,6870.24
4352,CARD01583,2024-05-16,Gold,Membership,9036.23
4353,CARD03062,2023-08-14,Membership,Gold,6426.26
4354,CARD09394,2024-10-17,Membership,Gold,4974.12
4355,CARD03222,2024-08-07,Silver,Membership,3321.43
4356,CARD03190,2023-08-30,Gold,Membership,1167.44
4357,CARD05826,2024-01-25,Gold,Silver,1431.62
4358,CARD06470,2024-08-29,Membership,Gold,5004.86
4359,CARD04005,2024-02-06,Gold,Membership,5734.39
4360,CARD03798,2023-09-22,Silver,Gold,9963.93
4361,CARD00976,2023-09-06,Gold,Membership,1348.73
4362,CARD07536,2023-01-28,Membership,Gold,3776.68
4363,CARD04860,2024-02-01,Silver,Membership,7839.02
4364,CARD08492,2023-10-09,Gold,Silver,8645.08
4365,CARD08672,2023-06-14,Membership,Silver,7391.35
4366,CARD03868,2023-03-07,Silver,Membership,351.34
4367,CARD05264,2024-05-17,Gold,Membership,2772.37
4368,CARD06375,2024-11-30,Silver,Membership,9239.19
4369,CARD07210,2024-11-25,Silver,Gold,4006.23
4370,CARD02207,2023-09-13,Silver,Membership,5318.0
4371,CARD09995,2023-03-14,Gold,Membership,4825.16
4372,CARD03289,2023-08-17,Silver,Gold,3030.32
4373,CARD02096,2023-08-15,Silver,Membership,8921.3
4374,CARD05871,2023-12-06,Gold,Membership,5077.19
4375,CARD07992,2024-02-17,Gold,Silver,6192.45
4376,CARD03175,2024-07-01,Membership,Silver,4948.32
4377,CARD03993,2024-09-17,Membership,Silver,6193.92
4378,CARD04105,2023-03-10,Membership,Silver,5043.94
4379,CARD01952,2024-03-23,Silver,Membership,8174.48
4380,CARD00063,2023-11-20,Gold,Silver,2985.02
4381,CARD01974,2024-02-06,Membership,Gold,3518.21
4382,CARD04441,2024-08-11,Silver,Membership,9150.22
4383,CARD01682,2023-12-08,Membership,Gold,4677.77
4384,CARD06145,2023-01-17,Gold,Membership,4560.4
4385,CARD01041,2023-12-14,Silver,Membership,5016.98
4386,CARD01608,2024-01-21,Silver,Gold,2416.94
4387,CARD09575,2024-08-19,Gold,Membership,2899.15
4388,CARD04423,2023-06-06,Membership,Silver,9442.41
4389,CARD00051,2023-12-23,Membership,Gold,9476.69
4390,CARD06488,2023-03-10,Membership,Gold,4485.05
4391,CARD02418,2024-06-18,Gold,Silver,2161.96
4392,CARD07988,2024-05-12,Gold,Silver,825.5
4393,CARD01666,2023-08-25,Gold,Membership,8470.5
4394,CARD04124,2023-07-25,Silver,Membership,3103.43
4395,CARD08885,2023-09-11,Gold,Silver,6323.5
4396,CARD01408,2024-08-08,Membership,Gold,6366.1
4397,CARD09640,2023-01-15,Gold,Silver,8080.72
4398,CARD07184,2024-10-26,Membership,Gold,413.52
4399,CARD04629,2024-05-04,Membership,Silver,6150.97
4400,CARD03228,2022-12-25,Silver,Gold,2728.3
4401,CARD06104,2024-02-06,Gold,Silver,9053.89
4402,CARD08447,2023-01-09,Membership,Gold,3100.94
4403,CARD02112,2023-01-14,Gold,Membership,6052.63
4404,CARD02862,2023-09-05,Gold,Membership,3456.17
4405,CARD03507,2024-08-24,Membership,Gold,9721.19
4406,CARD01656,2023-04-07,Membership,Silver,3280.32
4407,CARD08725,2024-04-19,Gold,Silver,7954.88
4408,CARD03349,2024-01-28,Silver,Membership,2974.73
4409,CARD00087,2024-07-10,Silver,Membership,8166.26
4410,CARD02979,2024-11-18,Silver,Gold,7646.04
4411,CARD08704,2023-11-11,Silver,Gold,5063.18
4412,CARD04531,2024-03-27,Silver,Gold,986.98
4413,CARD03774,2024-11-19,Silver,Membership,340.3
4414,CARD05380,2024-05-15,Gold,Membership,4619.76
4415,CARD06477,2022-12-21,Membership,Silver,1719.98
4416,CARD00562,2023-11-03,Silver,Membership,5453.03
4417,CARD06668,2023-06-19,Gold,Silver,3508.74
4418,CARD06889,2024-08-30,Gold,Membership,7668.18
4419,CARD02366,2024-08-05,Membership,Silver,1933.79
4420,CARD04720,2024-12-14,Gold,Silver,840.72
4421,CARD02881,2023-05-11,Silver,Membership,5321.78
4422,CARD01013,2024-01-28,Gold,Membership,9172.42
4423,CARD01384,2024-09-30,Silver,Gold,4104.53
4424,CARD06674,2024-09-24,Gold,Silver,8231.16
4425,CARD03684,2023-10-22,Gold,Membership,6164.37
4426,CARD01055,2023-07-20,Membership,Gold,7114.63
4427,CARD07020,2023-06-24,Gold,Membership,3255.53
4428,CARD07085,2024-06-11,Membership,Silver,2767.42
4429,CARD02740,2024-04-03,Silver,Gold,8063.82
4430,CARD03226,2022-12-24,Gold,Membership,9802.82
4431,CARD03688,2023-09-05,Silver,Membership,727.16
4432,CARD03597,2024-11-28,Gold,Membership,5453.8
4433,CARD05176,2023-03-16,Membership,Gold,8552.15
4434,CARD01343,2024-10-09,Membership,Gold,5564.22
4435,CARD09911,2024-01-08,Gold,Membership,6222.97
4436,CARD02275,2024-06-14,Silver,Gold,2291.51
4437,CARD00913,2024-10-29,Membership,Gold,8486.48
4438,CARD06871,2024-09-26,Silver,Membership,9155.24
4439,CARD01510,2023-06-05,Silver,Membership,8934.56
4440,CARD01073,2023-06-21,Gold,Silver,1708.18
4441,CARD05368,2023-09-04,Gold,Silver,9445.07
4442,CARD04222,2023-10-24,Silver,Membership,5758.94
4443,CARD05994,2024-09-20,Silver,Gold,6022.2
4444,CARD00006,2023-09-23,Gold,Silver,7614.68
4445,CARD09217,2023-10-20,Silver,Gold,2724.48
4446,CARD03952,2023-07-02,Gold,Membership,5216.37
4447,CARD03828,2023-12-19,Silver,Membership,3604.63
4448,CARD07293,2024-06-17,Gold,Membership,7910.27
4449,CARD00838,2023-07-03,Membership,Gold,1943.95
4450,CARD05558,2023-03-29,Membership,Silver,7555.02
4451,CARD08596,2024-01-31,Membership,Silver,5618.32
4452,CARD00660,2024-04-23,Gold,Silver,6472.26
4453,CARD09963,2024-05-28,Gold,Silver,2202.25
4454,CARD09411,2023-12-15,Membership,Silver,1836.03
4455,CARD09323,2024-05-01,Gold,Silver,6594.95
4456,CARD04087,2022-12-24,Silver,Gold,2209.32
4457,CARD00009,2023-12-16,Silver,Membership,9835.59
4458,CARD01459,2023-09-03,Gold,Membership,1182.52
4459,CARD09055,2024-01-28,Silver,Gold,8793.98
4460,CARD07492,2024-01-21,Membership,Silver,1675.09
4461,CARD02793,2023-07-24,Membership,Silver,3711.26
4462,CARD08538,2024-04-03,Membership,Silver,2111.02
4463,CARD07860,2024-08-23,Silver,Gold,2802.68
4464,CARD09531,2024-05-16,Silver,Gold,7057.08
4465,CARD08987,2023-08-14,Gold,Membership,1020.58
4466,CARD09129,2023-10-05,Silver,Membership,4465.25
4467,CARD00441,2023-04-24,Silver,Membership,9404.83
4468,CARD01845,2023-12-19,Silver,Membership,7984.25
4469,CARD08720,2023-05-11,Membership,Gold,3292.77
4470,CARD07103,2024-02-18,Membership,Gold,1896.71
4471,CARD00613,2024-04-02,Membership,Silver,3553.39
4472,CARD08057,2024-10-01,Silver,Gold,2120.85
4473,CARD03343,2023-06-29,Silver,Membership,8524.2
4474,CARD01359,2023-12-03,Gold,Membership,2591.13
4475,CARD06066,2023-04-02,Gold,Silver,4803.16
4476,CARD03909,2023-05-31,Silver,Gold,2098.1
4477,CARD07278,2024-06-03,Gold,Membership,3464.07
4478,CARD07387,2023-06-21,Gold,Membership,4216.58
4479,CARD04375,2022-12-28,Membership,Gold,5037.43
4480,CARD01533,2023-05-26,Membership,Gold,265.48
4481,CARD00108,2023-07-03,Membership,Gold,9604.61
4482,CARD01599,2023-07-04,Membership,Silver,2299.92
4483,CARD02020,2024-03-31,Gold,Silver,164.31
4484,CARD07832,2023-10-24,Gold,Silver,9474.46
4485,CARD08947,2023-12-21,Membership,Silver,5394.75
4486,CARD00719,2023-10-06,Membership,Silver,5995.52
4487,CARD07946,2023-02-19,Silver,Membership,1576.58
4488,CARD08238,2024-05-27,Membership,Silver,3428.9
4489,CARD00432,2023-01-19,Gold,Silver,440.25
4490,CARD05789,2024-10-20,Silver,Membership,6889.08
4491,CARD04639,2023-01-31,Membership,Gold,7085.94
4492,CARD06386,2023-03-29,Silver,Gold,8944.0
4493,CARD08208,2024-02-27,Silver,Membership,8931.12
4494,CARD05409,2024-01-15,Gold,Silver,6913.19
4495,CARD07657,2024-03-05,Gold,Membership,9741.25
4496,CARD09398,2023-09-29,Membership,Gold,4033.02
4497,CARD01525,2023-02-06,Membership,Gold,7360.27
4498,CARD01592,2023-11-30,Silver,Membership,8364.85
4499,CARD06817,2024-10-18,Membership,Gold,2797.83
4500,CARD00041,2024-10-26,Gold,Membership,4812.7
4501,CARD03242,2023-11-12,Membership,Silver,675.31
4502,CARD05199,2023-05-03,Gold,Membership,1034.93
4503,CARD05792,2024-03-31,Membership,Silver,4137.34
4504,CARD06869,2024-05-09,Silver,Membership,255.66
4505,CARD02719,2023-05-25,Gold,Silver,4962.14
4506,CARD03875,2023-08-09,Gold,Membership,4420.56
4507,CARD09463,2023-02-16,Silver,Gold,9591.69
4508,CARD03657,2023-04-23,Gold,Membership,1659.59
4509,CARD04233,2023-08-29,Membership,Silver,2073.46
4510,CARD01889,2023-03-21,Membership,Silver,3754.06
4511,CARD08669,2023-03-21,Gold,Silver,7721.39
4512,CARD00549,2024-04-01,Membership,Gold,8655.93
4513,CARD00828,2024-09-15,Silver,Membership,813.74
4514,CARD04847,2024-05-15,Gold,Membership,7214.76
4515,CARD03981,2024-07-18,Membership,Silver,679.42
4516,CARD07797,2024-02-22,Membership,Gold,1066.58
4517,CARD03048,2024-01-12,Membership,Silver,8694.86
4518,CARD09178,2022-12-18,Silver,Membership,1158.61
4519,CARD04099,2024-03-31,Gold,Silver,4335.07
4520,CARD03604,2023-11-08,Gold,Membership,4263.07
4521,CARD06965,2024-05-12,Membership,Silver,7792.27
4522,CARD07577,2023-07-19,Membership,Silver,3418.01
4523,CARD09299,2023-01-20,Silver,Membership,2547.35
4524,CARD06728,2024-09-18,Silver,Membership,8211.8
4525,CARD06043,2024-08-24,Silver,Gold,3729.74
4526,CARD05635,2024-07-18,Membership,Gold,5338.41
4527,CARD08821,2024-08-14,Membership,Gold,6014.89
4528,CARD09240,2024-09-04,Membership,Silver,8652.63
4529,CARD06193,2023-04-13,Membership,Gold,5435.5
4530,CARD06848,2024-07-02,Gold,Silver,9946.99
4531,CARD08938,2024-06-12,Membership,Gold,3546.33
4532,CARD09167,2023-11-13,Membership,Gold,8919.28
4533,CARD05438,2024-12-14,Membership,Gold,3626.99
4534,CARD01408,2023-07-01,Membership,Silver,9491.41
4535,CARD07092,2024-11-18,Silver,Gold,3093.99
4536,CARD01790,2023-12-23,Silver,Gold,7298.29
4537,CARD05630,2023-03-10,Membership,Gold,6208.27
4538,CARD08611,2024-02-26,Gold,Silver,1461.49
4539,CARD02210,2023-04-08,Silver,Gold,758.44
4540,CARD06213,2023-09-07,Silver,Gold,344.79
4541,CARD06731,2024-08-18,Gold,Silver,8535.95
4542,CARD05046,2023-03-19,Membership,Gold,9606.1
4543,CARD04248,2024-07-01,Membership,Silver,85.47
4544,CARD07778,2024-04-19,Gold,Membership,3853.74
4545,CARD00587,2023-05-17,Membership,Silver,9294.8
4546,CARD01219,2024-11-24,Silver,Gold,7861.87
4547,CARD00320,2024-09-08,Silver,Membership,344.85
4548,CARD05584,2024-02-14,Membership,Silver,3122.85
4549,CARD03786,2024-04-22,Membership,Silver,7942.66
4550,CARD09841,2024-09-09,Silver,Membership,608.67
4551,CARD09031,2024-06-23,Gold,Membership,8345.18
4552,CARD07512,2024-02-26,Membership,Silver,6817.74
4553,CARD04844,2023-12-27,Gold,Silver,1522.49
4554,CARD02598,2024-06-11,Gold,Membership,922.06
4555,CARD08532,2023-12-14,Silver,Membership,8349.64
4556,CARD07863,2024-06-22,Membership,Gold,1988.66
4557,CARD05912,2023-03-07,Silver,Gold,2234.18
4558,CARD05827,2023-07-12,Gold,Membership,7261.08
4559,CARD06479,2024-06-11,Gold,Membership,3711.72
4560,CARD02980,2023-11-16,Membership,Silver,5552.93
4561,CARD03790,2024-12-04,Gold,Silver,3573.86
4562,CARD00514,2024-07-10,Membership,Gold,6602.5
4563,CARD01851,2024-03-31,Membership,Silver,1640.75
4564,CARD05633,2023-05-04,Membership,Silver,4645.66
4565,CARD03993,2024-08-04,Gold,Silver,1184.66
4566,CARD04027,2024-10-28,Membership,Silver,6535.9
4567,CARD03169,2023-02-02,Gold,Silver,2926.19
4568,CARD06279,2024-05-03,Silver,Gold,8115.9
4569,CARD07607,2023-11-06,Gold,Membership,8667.9
4570,CARD09676,2023-07-17,Gold,Silver,5207.17
4571,CARD04521,2023-01-03,Membership,Gold,7368.62
4572,CARD02095,2024-05-06,Gold,Membership,4991.02
4573,CARD01100,2023-07-17,Gold,Membership,753.53
4574,CARD01069,2023-07-08,Silver,Gold,6643.55
4575,CARD02052,2024-06-21,Membership,Gold,5519.49
4576,CARD06067,2024-01-12,Membership,Silver,6728.52
4577,CARD08882,2023-07-24,Membership,Gold,3766.94
4578,CARD00273,2023-10-03,Silver,Gold,6918.09
4579,CARD09601,2024-02-10,Silver,Membership,6011.0
4580,CARD01704,2024-07-06,Membership,Silver,463.65
4581,CARD05541,2023-02-26,Membership,Gold,2431.9
4582,CARD00282,2024-05-29,Silver,Gold,7415.56
4583,CARD05974,2023-03-27,Gold,Membership,7552.63
4584,CARD01108,2023-02-18,Silver,Gold,8889.18
4585,CARD00422,2024-07-25,Membership,Silver,1111.99
4586,CARD04282,2023-02-03,Silver,Membership,2062.84
4587,CARD07222,2023-08-24,Gold,Membership,8588.94
4588,CARD05240,2023-11-21,Gold,Membership,5341.44
4589,CARD00436,2023-10-28,Gold,Membership,4455.93
4590,CARD07906,2023-09-07,Silver,Gold,1051.9
4591,CARD03801,2024-09-08,Membership,Silver,3740.48
4592,CARD03144,2024-08-25,Silver,Membership,3936.93
4593,CARD00462,2024-03-05,Gold,Silver,4826.06
4594,CARD01533,2023-01-24,Gold,Silver,8187.85
4595,CARD09236,2023-09-14,Gold,Membership,5736.05
4596,CARD04058,2023-02-02,Gold,Silver,5467.27
4597,CARD03226,2024-04-24,Membership,Gold,2259.91
4598,CARD02986,2024-05-02,Gold,Membership,1561.03
4599,CARD08965,2023-10-03,Gold,Membership,8271.15
4600,CARD03888,2023-12-18,Silver,Gold,4896.46
4601,CARD02126,2024-04-16,Gold,Membership,602.51
4602,CARD01449,2024-09-15,Gold,Silver,464.79
4603,CARD06882,2023-06-08,Membership,Gold,3349.93
4604,CARD03726,2023-12-16,Silver,Gold,4828.92
4605,CARD07455,2023-07-29,Silver,Membership,7303.3
4606,CARD09201,2023-04-22,Gold,Silver,6277.66
4607,CARD02869,2024-07-05,Membership,Gold,4332.73
4608,CARD03679,2024-10-06,Gold,Silver,8790.95
4609,CARD03050,2023-07-01,Gold,Silver,8844.31
4610,CARD06448,2024-12-10,Membership,Gold,3764.38
4611,CARD01335,2023-01-26,Gold,Membership,9179.47
4612,CARD07582,2023-09-02,Membership,Gold,66.53
4613,CARD03429,2024-03-23,Membership,Silver,3137.5
4614,CARD04180,2023-11-02,Membership,Gold,8338.96
4615,CARD05810,2024-02-09,Silver,Gold,7783.32
4616,CARD07344,2024-11-24,Silver,Membership,6967.08
4617,CARD08097,2023-06-04,Silver,Membership,5570.48
4618,CARD01434,2023-05-05,Gold,Silver,892.72
4619,CARD08904,2023-05-16,Membership,Gold,457.89
4620,CARD08076,2024-02-06,Membership,Gold,2140.98
4621,CARD08478,2023-12-18,Membership,Gold,9030.22
4622,CARD02737,2023-07-30,Silver,Membership,5528.93
4623,CARD03056,2023-06-19,Gold,Silver,2150.15
4624,CARD03294,2023-11-07,Membership,Silver,95.5
4625,CARD03096,2024-09-18,Gold,Silver,6911.52
4626,CARD03811,2024-01-12,Silver,Gold,1856.09
4627,CARD04411,2023-10-21,Membership,Silver,5583.16
4628,CARD01157,2023-08-07,Gold,Silver,5682.41
4629,CARD08115,2024-01-03,Gold,Silver,8488.85
4630,CARD03640,2023-07-30,Gold,Silver,7539.1
4631,CARD07539,2024-07-04,Gold,Silver,8159.63
4632,CARD06304,2023-06-08,Membership,Silver,5908.52
4633,CARD00448,2023-08-11,Silver,Membership,9863.09
4634,CARD02989,2024-07-15,Membership,Gold,8138.86
4635,CARD02061,2023-05-24,Gold,Membership,6433.82
4636,CARD08447,2024-07-21,Membership,Gold,7420.38
4637,CARD09720,2023-11-17,Silver,Gold,2059.56
4638,CARD05014,2024-01-03,Gold,Silver,4817.82
4639,CARD08301,2023-04-09,Gold,Silver,3506.49
4640,CARD09405,2024-10-10,Membership,Gold,1360.54
4641,CARD08208,2022-12-25,Membership,Silver,6852.87
4642,CARD00207,2023-03-24,Membership,Gold,5822.14
4643,CARD04148,2024-05-20,Membership,Gold,7291.11
4644,CARD04669,2023-10-14,Silver,Membership,9053.22
4645,CARD00285,2023-12-05,Membership,Gold,5105.26
4646,CARD05175,2023-06-05,Membership,Gold,5235.06
4647,CARD00698,2023-08-08,Gold,Membership,818.87
4648,CARD02641,2024-07-06,Membership,Silver,9935.16
4649,CARD01867,2023-04-28,Silver,Membership,9295.78
4650,CARD09223,2024-05-21,Membership,Silver,7692.68
4651,CARD03768,2024-10-05,Silver,Gold,1401.7
4652,CARD07374,2023-11-26,Membership,Gold,9253.98
4653,CARD09251,2023-05-23,Silver,Membership,2532.76
4654,CARD02149,2023-12-20,Silver,Gold,269.24
4655,CARD05343,2024-07-23,Silver,Gold,6383.96
4656,CARD09853,2023-12-12,Silver,Gold,4227.41
4657,CARD07523,2024-06-05,Membership,Silver,1485.28
4658,CARD08067,2023-06-28,Gold,Silver,379.99
4659,CARD07349,2023-06-07,Membership,Gold,179.88
4660,CARD06648,2023-09-01,Gold,Membership,2323.19
4661,CARD09798,2024-01-10,Silver,Gold,6523.72
4662,CARD04826,2023-08-18,Silver,Membership,5017.58
4663,CARD03456,2023-09-16,Membership,Gold,7079.75
4664,CARD04274,2024-10-25,Gold,Silver,2720.77
4665,CARD09069,2023-04-29,Membership,Silver,8177.76
4666,CARD02085,2023-07-18,Membership,Gold,7197.66
4667,CARD04279,2024-02-02,Membership,Silver,1423.65
4668,CARD03018,2023-08-05,Gold,Membership,107.86
4669,CARD00679,2024-01-24,Gold,Membership,945.69
4670,CARD08939,2023-08-06,Silver,Membership,8410.6
4671,CARD06467,2024-03-21,Gold,Membership,9828.07
4672,CARD06942,2024-10-26,Membership,Gold,4774.89
4673,CARD02096,2023-10-09,Membership,Gold,4231.17
4674,CARD09295,2023-11-13,Silver,Gold,1550.24
4675,CARD07701,2024-08-20,Membership,Silver,5221.26
4676,CARD05897,2023-11-02,Silver,Gold,2337.37
4677,CARD07990,2023-06-04,Silver,Gold,3349.53
4678,CARD08893,2024-06-16,Gold,Membership,9071.5
4679,CARD01819,2024-06-24,Membership,Gold,4751.79
4680,CARD06213,2024-10-13,Membership,Gold,8471.35
4681,CARD03854,2023-06-30,Silver,Gold,1537.23
4682,CARD08417,2023-04-20,Gold,Silver,8760.25
4683,CARD01075,2023-11-02,Membership,Gold,8735.86
4684,CARD08842,2024-12-12,Silver,Gold,9050.05
4685,CARD02185,2024-12-07,Silver,Membership,901.43
4686,CARD08265,2024-10-07,Silver,Membership,6208.31
4687,CARD03385,2023-10-28,Gold,Membership,6391.63
4688,CARD05314,2023-06-24,Silver,Membership,9037.09
4689,CARD09605,2023-10-15,Membership,Gold,3465.53
4690,CARD09158,2023-11-19,Silver,Gold,7729.2
4691,CARD01290,2023-04-19,Gold,Silver,5803.18
4692,CARD07501,2023-11-21,Gold,Silver,826.71
4693,CARD03890,2024-05-26,Silver,Gold,2234.71
4694,CARD09049,2023-12-23,Gold,Silver,8119.43
4695,CARD00993,2024-10-11,Gold,Membership,4434.79
4696,CARD00006,2023-06-05,Gold,Membership,9482.23
4697,CARD09490,2024-04-17,Gold,Membership,3591.05
4698,CARD00164,2024-07-29,Gold,Silver,3353.83
4699,CARD04327,2023-01-26,Gold,Membership,8930.64
4700,CARD04512,2024-02-09,Silver,Gold,3709.28
4701,CARD03452,2024-01-22,Gold,Silver,442.52
4702,CARD04121,2023-03-28,Silver,Membership,5696.02
4703,CARD00093,2023-04-29,Silver,Gold,6757.79
4704,CARD09218,2024-09-12,Membership,Gold,2414.94
4705,CARD02688,2024-11-05,Gold,Silver,1360.72
4706,CARD09058,2023-01-30,Membership,Gold,8619.24
4707,CARD08003,2023-12-13,Gold,Silver,1927.84
4708,CARD02878,2023-11-09,Silver,Membership,8133.33
4709,CARD05087,2023-11-14,Gold,Membership,1988.93
4710,CARD01922,2022-12-30,Gold,Membership,532.81
4711,CARD01644,2023-10-23,Gold,Membership,6227.15
4712,CARD09123,2024-10-02,Gold,Membership,7777.22
4713,CARD06084,2024-09-29,Silver,Membership,5235.67
4714,CARD07134,2023-02-21,Gold,Membership,1250.14
4715,CARD08244,2023-10-24,Membership,Gold,4890.89
4716,CARD01207,2024-08-01,Silver,Membership,8896.73
4717,CARD02961,2023-04-07,Gold,Silver,9747.99
4718,CARD03250,2023-09-11,Gold,Membership,1594.22
4719,CARD07248,2023-06-30,Silver,Gold,7885.38
4720,CARD03087,2023-08-10,Gold,Membership,8367.44
4721,CARD05182,2023-12-26,Silver,Membership,2545.03
4722,CARD07133,2024-08-23,Gold,Membership,871.13
4723,CARD05596,2024-03-01,Membership,Gold,3134.68
4724,CARD01545,2024-07-04,Gold,Silver,979.96
4725,CARD03581,2023-10-04,Silver,Membership,4300.42
4726,CARD04641,2024-06-19,Gold,Membership,8061.46
4727,CARD03885,2023-04-03,Membership,Gold,6093.27
4728,CARD09328,2023-09-02,Silver,Membership,8327.24
4729,CARD03904,2022-12-26,Membership,Gold,8142.74
4730,CARD06280,2024-05-16,Silver,Membership,5051.25
4731,CARD04896,2024-05-15,Silver,Gold,4287.04
4732,CARD01263,2023-10-04,Gold,Silver,5324.86
4733,CARD07762,2024-01-05,Gold,Membership,4957.35
4734,CARD08622,2024-07-21,Gold,Membership,5764.09
4735,CARD08640,2024-09-27,Gold,Membership,9390.58
4736,CARD07138,2024-09-06,Membership,Gold,7937.43
4737,CARD05464,2023-08-11,Silver,Gold,2114.6
4738,CARD04365,2024-05-30,Membership,Gold,5552.78
4739,CARD05244,2024-09-11,Membership,Gold,2158.2
4740,CARD04275,2023-12-10,Membership,Silver,8647.59
4741,CARD02925,2024-01-31,Gold,Membership,6313.4
4742,CARD07226,2024-02-23,Silver,Gold,5052.57
4743,CARD07906,2023-08-17,Silver,Gold,9354.79
4744,CARD02082,2024-03-25,Gold,Silver,9848.4
4745,CARD08863,2024-10-05,Gold,Silver,7010.81
4746,CARD05818,2023-01-23,Silver,Membership,7185.26
4747,CARD02958,2023-08-21,Silver,Membership,2219.95
4748,CARD01906,2023-09-25,Gold,Membership,3960.11
4749,CARD04344,2023-07-19,Gold,Membership,6449.98
4750,CARD07470,2023-10-31,Gold,Silver,5951.36
4751,CARD07047,2024-01-04,Gold,Membership,6361.18
4752,CARD02764,2024-06-07,Gold,Membership,9164.12
4753,CARD05954,2023-06-11,Silver,Membership,4391.55
4754,CARD03871,2024-05-10,Silver,Gold,4705.67
4755,CARD08297,2023-05-27,Membership,Silver,7145.48
4756,CARD03706,2024-06-11,Membership,Gold,8441.46
4757,CARD07483,2023-06-20,Membership,Gold,5943.45
4758,CARD04974,2023-07-21,Gold,Membership,1608.34
4759,CARD06418,2023-07-02,Gold,Silver,1216.45
4760,CARD06278,2024-07-20,Silver,Gold,5356.04
4761,CARD00062,2024-09-15,Membership,Gold,5599.09
4762,CARD02582,2023-04-07,Silver,Membership,3721.47
4763,CARD08560,2024-08-04,Gold,Membership,5745.13
4764,CARD02968,2024-11-28,Gold,Silver,5316.17
4765,CARD03309,2023-01-04,Membership,Silver,1294.97
4766,CARD02773,2024-01-04,Membership,Silver,1317.57
4767,CARD06742,2023-01-08,Silver,Gold,5773.05
4768,CARD02006,2024-09-26,Membership,Silver,440.34
4769,CARD00810,2024-03-14,Membership,Silver,4480.34
4770,CARD08036,2024-01-26,Silver,Gold,5038.89
4771,CARD06476,2024-11-22,Membership,Silver,1655.91
4772,CARD09160,2024-08-06,Silver,Membership,47.05
4773,CARD01109,2024-05-04,Membership,Gold,9972.06
4774,CARD08533,2023-08-24,Gold,Silver,9300.8
4775,CARD09743,2024-08-23,Membership,Silver,1085.42
4776,CARD00496,2022-12-30,Membership,Silver,8320.41
4777,CARD06152,2024-11-13,Membership,Gold,3345.36
4778,CARD03117,2023-10-01,Gold,Silver,2171.05
4779,CARD07335,2023-01-14,Silver,Membership,2791.53
4780,CARD08325,2024-07-26,Membership,Silver,1678.04
4781,CARD02430,2023-07-31,Membership,Gold,4277.72
4782,CARD03933,2024-04-11,Silver,Membership,7940.39
4783,CARD08540,2023-06-11,Membership,Gold,9758.53
4784,CARD06378,2024-10-31,Membership,Gold,3208.82
4785,CARD06547,2023-12-04,Membership,Silver,282.27
4786,CARD04824,2024-11-08,Silver,Membership,5536.65
4787,CARD03042,2023-01-31,Silver,Gold,6601.88
4788,CARD08051,2023-11-13,Silver,Membership,3822.73
4789,CARD06942,2024-11-24,Gold,Membership,6443.23
4790,CARD03764,2023-10-22,Membership,Gold,6748.55
4791,CARD03168,2023-08-13,Membership,Gold,8968.82
4792,CARD06443,2023-06-01,Membership,Gold,7681.35
