CardID,CustomerID,StaffID,CardType,RegistrationDate,AccumulatedPoints
CARD05915,CUST01928,ST02255,Membership,2024-09-27,208.4
CARD05916,CUST08703,ST08423,Membership,2022-12-20,219.3
CARD05917,CUST06774,ST06621,Membership,2023-12-22,322.18
CARD05918,CUST06495,ST03854,Gold,2023-12-06,109.19
CARD05919,CUST09661,ST04380,Silver,2023-04-14,197.57
CARD05920,CUST01540,ST01894,Gold,2024-02-24,438.45
CARD05921,CUST09902,ST08835,Gold,2023-04-08,124.5
CARD05922,CUST06329,ST01191,Gold,2023-01-02,257.05
CARD05923,CUST09891,ST05291,Gold,2023-05-04,462.65
CARD05924,CUST04131,ST02388,Gold,2023-07-07,394.01
CARD05925,CUST06741,ST08390,Silver,2023-12-29,397.24
CARD05926,CUST04677,ST07568,Membership,2024-02-18,292.52
CARD05927,CUST01800,ST05860,Membership,2023-10-15,103.03
CARD05928,CUST00516,ST01673,Gold,2023-09-24,117.31
CARD05929,CUST02804,ST07637,Gold,2023-09-08,26.6
CARD05930,CUST03871,ST03473,Membership,2024-04-24,437.97
CARD05931,CUST00047,ST03668,Membership,2023-05-19,157.24
CARD05932,CUST05455,ST00530,Silver,2024-02-29,371.43
CARD05933,CUST04767,ST09812,Membership,2024-07-04,202.95
CARD05934,CUST08679,ST02049,Membership,2023-12-12,255.66
CARD05935,CUST08997,ST08428,Gold,2023-07-09,84.64
CARD05936,CUST02894,ST07944,Silver,2024-05-14,174.71
CARD05937,CUST02640,ST05002,Silver,2024-06-10,14.68
CARD05938,CUST08294,ST08304,Gold,2024-09-26,287.03
CARD05939,CUST07653,ST08610,Silver,2023-02-16,108.66
CARD05940,CUST00064,ST04477,Gold,2023-06-15,60.3
CARD05941,CUST03988,ST08433,Membership,2023-06-15,405.55
CARD05942,CUST04575,ST07646,Membership,2024-03-27,130.71
CARD05943,CUST02666,ST04052,Silver,2023-06-28,452.77
CARD05944,CUST07475,ST02897,Gold,2023-02-28,58.6
CARD05945,CUST08073,ST00029,Membership,2023-07-05,155.74
CARD05946,CUST03643,ST05277,Membership,2023-12-13,308.06
CARD05947,CUST08304,ST08896,Gold,2024-09-09,37.66
CARD05948,CUST00467,ST00133,Silver,2024-11-17,165.24
CARD05949,CUST03058,ST07036,Gold,2023-04-15,125.33
CARD05950,CUST04208,ST02624,Silver,2024-05-31,250.22
CARD05951,CUST03881,ST08488,Membership,2023-04-03,363.82
CARD05952,CUST08971,ST05309,Gold,2023-03-18,464.9
CARD05953,CUST01952,ST03455,Silver,2024-06-13,159.85
CARD05954,CUST08412,ST02771,Silver,2023-12-16,153.94
CARD05955,CUST02927,ST01240,Membership,2023-09-21,131.16
CARD05956,CUST09598,ST06414,Membership,2023-05-13,201.34
CARD05957,CUST05966,ST08671,Gold,2023-06-12,495.88
CARD05958,CUST03989,ST03700,Gold,2023-01-29,37.12
CARD05959,CUST06385,ST08362,Gold,2023-04-24,470.57
CARD05960,CUST02378,ST00197,Gold,2023-09-10,153.52
CARD05961,CUST07059,ST02128,Membership,2023-08-23,34.0
CARD05962,CUST04836,ST06242,Silver,2023-03-21,446.09
CARD05963,CUST03029,ST06141,Gold,2023-09-03,349.97
CARD05964,CUST00990,ST01406,Membership,2024-04-21,148.49
CARD05965,CUST06597,ST08784,Membership,2024-05-10,331.32
CARD05966,CUST02377,ST01756,Membership,2024-11-16,2.27
CARD05967,CUST03077,ST07024,Membership,2023-11-04,40.84
CARD05968,CUST08098,ST00284,Silver,2023-07-06,240.31
CARD05969,CUST05685,ST02001,Silver,2023-02-28,40.54
CARD05970,CUST07216,ST08773,Silver,2023-09-24,324.07
CARD05971,CUST04157,ST07051,Membership,2024-05-30,310.87
CARD05972,CUST07355,ST01777,Gold,2024-08-23,67.46
CARD05973,CUST06709,ST01911,Silver,2023-10-09,288.39
CARD05974,CUST02213,ST08428,Membership,2024-06-28,28.21
CARD05975,CUST07739,ST08956,Gold,2023-09-06,489.5
CARD05976,CUST02196,ST03019,Membership,2023-06-01,110.3
CARD05977,CUST01234,ST06626,Gold,2024-06-03,1.75
CARD05978,CUST04894,ST03299,Silver,2023-05-20,390.25
CARD05979,CUST00364,ST04457,Gold,2024-11-26,336.77
CARD05980,CUST06309,ST02943,Membership,2024-11-08,110.16
CARD05981,CUST02954,ST00139,Gold,2024-05-21,329.9
CARD05982,CUST07592,ST01332,Silver,2024-05-18,65.78
CARD05983,CUST02993,ST00937,Silver,2024-05-19,376.49
CARD05984,CUST07062,ST00784,Silver,2024-07-21,295.32
CARD05985,CUST02195,ST07700,Silver,2024-03-20,234.67
CARD05986,CUST03869,ST05043,Silver,2023-09-01,251.14
CARD05987,CUST03703,ST06294,Gold,2023-12-06,92.68
CARD05988,CUST08982,ST06571,Gold,2023-08-26,372.76
CARD05989,CUST05437,ST02116,Gold,2023-08-26,297.61
CARD05990,CUST02826,ST09401,Gold,2023-03-14,198.24
CARD05991,CUST09243,ST02523,Gold,2024-01-27,444.7
CARD05992,CUST02313,ST06236,Membership,2024-12-05,283.24
CARD05993,CUST01708,ST06243,Membership,2023-08-04,379.05
CARD05994,CUST07040,ST04212,Membership,2023-01-29,30.08
CARD05995,CUST04016,ST07720,Gold,2023-05-02,160.82
CARD05996,CUST00278,ST00890,Gold,2024-11-02,159.24
CARD05997,CUST06615,ST06267,Silver,2024-04-02,423.03
CARD05998,CUST03951,ST00841,Membership,2024-03-07,435.69
CARD05999,CUST01367,ST03621,Silver,2023-04-21,185.93
CARD06000,CUST04860,ST02644,Silver,2024-02-05,459.62
CARD06001,CUST06849,ST07730,Gold,2024-02-12,215.91
CARD06002,CUST08740,ST06330,Gold,2023-01-04,164.05
CARD06003,CUST05670,ST07384,Gold,2024-10-22,318.46
CARD06004,CUST07906,ST02989,Gold,2023-07-09,268.24
CARD06005,CUST05832,ST08781,Membership,2024-10-18,70.92
CARD06006,CUST00720,ST08544,Silver,2024-10-05,395.4
CARD06007,CUST06479,ST02913,Silver,2023-08-26,125.86
CARD06008,CUST09324,ST00196,Membership,2023-10-30,428.0
CARD06009,CUST05277,ST08506,Silver,2024-06-18,215.9
CARD06010,CUST09361,ST09529,Silver,2024-03-09,360.49
CARD06011,CUST07171,ST09009,Gold,2024-05-25,78.84
CARD06012,CUST01201,ST07915,Silver,2024-12-03,126.96
CARD06013,CUST05082,ST00046,Silver,2024-12-03,388.11
CARD06014,CUST04871,ST03106,Silver,2023-08-08,351.34
CARD06015,CUST08056,ST04364,Gold,2024-01-27,254.5
CARD06016,CUST00133,ST05434,Silver,2023-10-02,317.9
CARD06017,CUST09770,ST04519,Silver,2023-01-29,330.33
CARD06018,CUST09586,ST04864,Membership,2023-05-01,278.38
CARD06019,CUST07425,ST03860,Silver,2024-05-20,256.45
CARD06020,CUST09561,ST08502,Membership,2023-04-07,451.71
CARD06021,CUST04703,ST04257,Membership,2024-08-21,313.12
CARD06022,CUST01201,ST04277,Silver,2023-10-29,99.54
CARD06023,CUST05347,ST09132,Silver,2023-08-30,202.49
CARD06024,CUST00770,ST05135,Gold,2023-05-24,441.07
CARD06025,CUST03349,ST04640,Gold,2024-02-10,294.26
CARD06026,CUST08250,ST03345,Silver,2023-06-07,360.82
CARD06027,CUST04283,ST03405,Membership,2024-11-22,220.97
CARD06028,CUST08385,ST00938,Membership,2023-12-06,152.56
CARD06029,CUST07612,ST08717,Gold,2024-06-06,486.02
CARD06030,CUST05219,ST04210,Gold,2024-11-29,146.99
CARD06031,CUST00458,ST09944,Gold,2023-11-28,392.99
CARD06032,CUST00577,ST07662,Gold,2023-11-10,424.75
CARD06033,CUST06217,ST08530,Membership,2023-01-18,32.93
CARD06034,CUST00960,ST00826,Membership,2024-08-04,159.81
CARD06035,CUST04466,ST03435,Gold,2024-01-01,245.16
CARD06036,CUST08562,ST02498,Gold,2024-06-23,311.33
CARD06037,CUST01669,ST08888,Gold,2024-06-25,69.68
CARD06038,CUST06592,ST04245,Silver,2023-01-28,156.58
CARD06039,CUST02878,ST04456,Silver,2024-08-31,295.5
CARD06040,CUST07148,ST00802,Silver,2023-06-06,392.15
CARD06041,CUST03723,ST01861,Gold,2023-06-29,244.1
CARD06042,CUST01725,ST07717,Gold,2023-02-17,77.9
CARD06043,CUST08940,ST03658,Silver,2024-10-21,415.05
CARD06044,CUST03928,ST04796,Silver,2023-03-26,280.68
CARD06045,CUST01196,ST05458,Silver,2023-06-16,88.61
CARD06046,CUST06857,ST09389,Silver,2024-08-01,268.25
CARD06047,CUST05051,ST00474,Membership,2024-10-28,228.14
CARD06048,CUST09383,ST01732,Silver,2024-08-01,368.22
CARD06049,CUST09070,ST06190,Silver,2023-06-21,158.06
CARD06050,CUST03387,ST01701,Gold,2023-03-21,382.66
CARD06051,CUST03447,ST01329,Gold,2023-10-24,222.19
CARD06052,CUST08534,ST06119,Membership,2023-01-16,71.88
CARD06053,CUST00172,ST01528,Gold,2023-11-20,497.71
CARD06054,CUST03570,ST07888,Gold,2024-12-06,412.8
CARD06055,CUST03325,ST01715,Silver,2024-06-11,495.7
CARD06056,CUST02068,ST09325,Membership,2023-09-21,110.94
CARD06057,CUST05334,ST07404,Membership,2022-12-21,199.42
CARD06058,CUST03751,ST03383,Gold,2024-07-17,280.38
CARD06059,CUST00881,ST02183,Gold,2024-12-01,221.2
CARD06060,CUST05950,ST08467,Membership,2024-08-11,138.81
CARD06061,CUST00347,ST02300,Membership,2024-10-03,124.43
CARD06062,CUST03263,ST07311,Silver,2023-07-03,496.89
CARD06063,CUST08526,ST07163,Membership,2024-08-08,116.22
CARD06064,CUST09095,ST00417,Membership,2024-02-21,399.59
CARD06065,CUST07601,ST01671,Silver,2024-09-15,398.79
CARD06066,CUST02033,ST07153,Gold,2024-06-30,400.34
CARD06067,CUST04938,ST01492,Gold,2023-12-16,36.82
CARD06068,CUST00608,ST09938,Gold,2024-02-17,453.38
CARD06069,CUST00656,ST03215,Membership,2023-11-07,273.35
CARD06070,CUST03590,ST07546,Membership,2024-08-21,330.11
CARD06071,CUST04930,ST01785,Gold,2023-12-10,201.16
CARD06072,CUST08839,ST00667,Silver,2024-01-11,334.43
CARD06073,CUST01136,ST06489,Silver,2023-01-01,230.4
CARD06074,CUST04892,ST05662,Gold,2023-05-16,370.67
CARD06075,CUST02613,ST05641,Gold,2023-07-08,120.46
CARD06076,CUST03762,ST04538,Silver,2024-03-14,148.7
CARD06077,CUST02586,ST02209,Membership,2023-04-05,224.63
CARD06078,CUST03722,ST02940,Silver,2023-11-24,40.44
CARD06079,CUST05375,ST03625,Membership,2024-11-19,494.57
CARD06080,CUST01589,ST03149,Membership,2023-04-18,14.46
CARD06081,CUST07723,ST04705,Membership,2024-09-18,388.35
CARD06082,CUST08684,ST07067,Silver,2023-12-25,88.05
CARD06083,CUST08728,ST00353,Silver,2024-01-06,286.45
CARD06084,CUST05658,ST03445,Membership,2024-06-09,5.43
CARD06085,CUST01548,ST04622,Membership,2024-07-18,24.53
CARD06086,CUST05530,ST01294,Gold,2023-10-22,359.25
CARD06087,CUST00185,ST02005,Silver,2024-11-28,444.46
CARD06088,CUST07284,ST03432,Silver,2024-02-05,245.79
CARD06089,CUST03635,ST00463,Gold,2023-11-12,248.46
CARD06090,CUST00607,ST05463,Membership,2023-05-17,181.19
CARD06091,CUST04329,ST09538,Gold,2023-07-18,136.35
CARD06092,CUST03817,ST04637,Membership,2024-09-04,78.53
CARD06093,CUST08597,ST00965,Silver,2024-04-15,384.01
CARD06094,CUST09076,ST01132,Gold,2023-08-19,110.39
CARD06095,CUST00979,ST05848,Gold,2024-08-22,486.06
CARD06096,CUST03826,ST06887,Silver,2023-02-13,339.78
CARD06097,CUST07250,ST06916,Gold,2024-03-20,389.91
CARD06098,CUST08954,ST02257,Gold,2023-10-24,342.67
CARD06099,CUST05612,ST00284,Silver,2023-04-03,377.66
CARD06100,CUST08329,ST09828,Gold,2023-01-22,496.48
CARD06101,CUST05301,ST04222,Membership,2024-02-28,266.08
CARD06102,CUST01346,ST00671,Gold,2023-11-13,412.11
CARD06103,CUST06566,ST00336,Membership,2023-01-07,12.94
CARD06104,CUST07804,ST03451,Membership,2024-04-04,385.68
CARD06105,CUST03858,ST05763,Silver,2023-12-25,318.89
CARD06106,CUST02074,ST09715,Gold,2024-08-10,290.22
CARD06107,CUST00497,ST07041,Silver,2024-09-17,490.22
CARD06108,CUST00631,ST05042,Silver,2024-05-26,438.72
CARD06109,CUST09934,ST05089,Silver,2023-11-19,90.07
CARD06110,CUST03766,ST02024,Membership,2023-11-07,415.1
CARD06111,CUST01931,ST00341,Gold,2023-02-09,256.28
CARD06112,CUST09911,ST03808,Membership,2024-01-23,493.47
CARD06113,CUST09615,ST04873,Membership,2024-05-15,65.39
CARD06114,CUST03381,ST08527,Silver,2024-09-02,432.12
CARD06115,CUST01395,ST06830,Membership,2024-02-27,309.41
CARD06116,CUST06027,ST07784,Membership,2023-10-10,136.43
CARD06117,CUST05116,ST02206,Gold,2024-04-19,242.0
CARD06118,CUST03355,ST06409,Membership,2023-07-21,187.89
CARD06119,CUST06236,ST02672,Gold,2024-02-13,159.69
CARD06120,CUST04783,ST00513,Gold,2023-03-22,397.46
CARD06121,CUST07210,ST06489,Silver,2024-10-01,59.73
CARD06122,CUST04649,ST00430,Silver,2023-07-08,155.09
CARD06123,CUST09174,ST00064,Membership,2023-03-14,106.79
CARD06124,CUST08930,ST03208,Silver,2024-05-25,269.64
CARD06125,CUST01091,ST03265,Membership,2024-09-03,118.0
CARD06126,CUST06713,ST01997,Silver,2023-10-03,111.57
CARD06127,CUST06511,ST06054,Membership,2023-10-10,268.15
CARD06128,CUST07697,ST06416,Membership,2023-05-28,64.56
CARD06129,CUST00455,ST01515,Silver,2024-07-27,472.15
CARD06130,CUST08116,ST02643,Membership,2023-02-26,458.2
CARD06131,CUST02003,ST06134,Silver,2024-03-11,6.63
CARD06132,CUST04282,ST06710,Gold,2023-02-13,296.11
CARD06133,CUST08072,ST09034,Gold,2023-05-07,250.39
CARD06134,CUST00112,ST05713,Membership,2023-07-05,137.74
CARD06135,CUST01181,ST04870,Membership,2024-01-08,326.49
CARD06136,CUST06851,ST08853,Membership,2024-07-05,355.69
CARD06137,CUST04760,ST05684,Silver,2024-02-28,218.31
CARD06138,CUST05485,ST09841,Gold,2024-06-02,158.55
CARD06139,CUST04077,ST00752,Membership,2023-02-11,116.68
CARD06140,CUST00498,ST09769,Gold,2023-07-05,269.35
CARD06141,CUST04915,ST04406,Membership,2024-10-19,5.95
CARD06142,CUST07675,ST09063,Gold,2023-07-30,242.42
CARD06143,CUST07883,ST06926,Gold,2023-01-31,123.08
CARD06144,CUST09796,ST06253,Silver,2023-04-27,217.19
CARD06145,CUST04194,ST04475,Membership,2024-03-05,25.1
CARD06146,CUST00619,ST04582,Membership,2023-11-03,389.81
CARD06147,CUST08914,ST06862,Membership,2023-02-06,215.79
CARD06148,CUST04136,ST07376,Gold,2024-05-28,284.54
CARD06149,CUST03532,ST09209,Gold,2024-04-02,68.39
CARD06150,CUST03672,ST00646,Gold,2024-05-07,379.55
CARD06151,CUST04181,ST09899,Silver,2023-12-21,21.52
CARD06152,CUST06600,ST04095,Silver,2023-08-17,169.56
CARD06153,CUST03449,ST07075,Membership,2023-11-03,173.13
CARD06154,CUST02011,ST01517,Gold,2024-01-22,456.91
CARD06155,CUST08756,ST08704,Membership,2024-09-30,476.12
CARD06156,CUST01117,ST08718,Gold,2024-12-16,289.61
CARD06157,CUST03345,ST02319,Silver,2023-11-06,70.84
CARD06158,CUST01125,ST09580,Gold,2024-12-13,93.78
CARD06159,CUST00624,ST01716,Gold,2023-02-20,435.73
CARD06160,CUST03871,ST06359,Silver,2023-01-19,197.8
CARD06161,CUST04667,ST09726,Gold,2023-08-30,83.08
CARD06162,CUST05962,ST01505,Gold,2023-01-06,82.63
CARD06163,CUST07370,ST06735,Gold,2024-03-19,142.03
CARD06164,CUST08260,ST01295,Membership,2024-09-10,4.11
CARD06165,CUST02191,ST08712,Gold,2023-02-25,440.28
CARD06166,CUST05286,ST04159,Gold,2023-12-04,74.66
CARD06167,CUST01951,ST07989,Membership,2024-03-15,358.45
CARD06168,CUST02523,ST04617,Gold,2023-11-10,493.19
CARD06169,CUST08865,ST00017,Silver,2023-04-11,141.08
CARD06170,CUST01445,ST04408,Membership,2023-10-19,431.89
CARD06171,CUST00462,ST06729,Gold,2023-04-06,51.46
CARD06172,CUST03726,ST01975,Gold,2024-01-09,98.85
CARD06173,CUST00910,ST03318,Gold,2024-10-19,390.86
CARD06174,CUST09351,ST02596,Silver,2024-02-08,488.53
CARD06175,CUST08906,ST08807,Silver,2023-04-04,198.13
CARD06176,CUST02719,ST07621,Membership,2024-02-19,481.42
CARD06177,CUST03554,ST01548,Gold,2023-12-15,198.35
CARD06178,CUST07289,ST02080,Silver,2023-08-03,497.67
CARD06179,CUST01235,ST02466,Membership,2022-12-18,129.0
CARD06180,CUST08257,ST01808,Gold,2024-10-09,73.95
CARD06181,CUST02774,ST04612,Silver,2023-08-27,279.5
CARD06182,CUST02166,ST09571,Gold,2023-10-24,149.8
CARD06183,CUST04477,ST01659,Membership,2024-06-10,143.59
CARD06184,CUST09074,ST07694,Gold,2024-02-16,387.74
CARD06185,CUST07660,ST05277,Silver,2024-05-03,65.14
CARD06186,CUST02130,ST01129,Silver,2024-05-07,301.55
CARD06187,CUST00428,ST00617,Silver,2023-11-07,282.03
CARD06188,CUST02720,ST04125,Gold,2023-12-07,336.01
CARD06189,CUST07455,ST08553,Gold,2024-07-14,153.11
CARD06190,CUST09573,ST08730,Membership,2024-12-13,190.52
CARD06191,CUST05092,ST09889,Silver,2024-06-23,488.46
CARD06192,CUST00047,ST04198,Silver,2024-12-06,212.63
CARD06193,CUST00205,ST05625,Membership,2024-09-18,181.18
CARD06194,CUST02064,ST02275,Silver,2024-02-23,370.05
CARD06195,CUST00196,ST00994,Gold,2024-08-30,343.86
CARD06196,CUST03692,ST08193,Silver,2023-07-22,248.71
CARD06197,CUST01179,ST03464,Silver,2024-08-20,344.01
CARD06198,CUST01306,ST01747,Membership,2023-04-15,43.53
CARD06199,CUST08429,ST08665,Membership,2023-03-12,385.39
CARD06200,CUST06522,ST03504,Membership,2024-10-31,241.35
CARD06201,CUST09983,ST00113,Silver,2024-05-19,324.6
CARD06202,CUST04656,ST06554,Silver,2024-12-16,199.09
CARD06203,CUST09633,ST01927,Silver,2023-04-25,468.3
CARD06204,CUST09846,ST00665,Silver,2023-02-02,35.64
CARD06205,CUST03963,ST00418,Gold,2024-09-21,454.04
CARD06206,CUST09911,ST07377,Membership,2024-05-13,46.78
CARD06207,CUST07724,ST09868,Membership,2024-10-27,71.81
CARD06208,CUST05960,ST08244,Silver,2023-05-13,61.21
CARD06209,CUST04149,ST00533,Gold,2024-03-12,352.37
CARD06210,CUST04649,ST05966,Gold,2024-06-25,394.6
CARD06211,CUST01349,ST01704,Silver,2024-06-24,381.2
CARD06212,CUST03247,ST04212,Membership,2023-04-24,194.06
CARD06213,CUST08377,ST03457,Membership,2024-09-01,431.14
CARD06214,CUST01296,ST08148,Silver,2024-11-22,376.84
CARD06215,CUST01568,ST06612,Silver,2023-03-21,133.1
CARD06216,CUST03256,ST03874,Membership,2023-04-22,377.33
CARD06217,CUST01452,ST04560,Gold,2023-07-10,372.45
CARD06218,CUST02896,ST02021,Membership,2024-09-20,20.09
CARD06219,CUST07137,ST00989,Silver,2024-10-13,64.38
CARD06220,CUST08487,ST08256,Gold,2024-08-14,451.44
CARD06221,CUST01518,ST04725,Silver,2023-01-20,104.08
CARD06222,CUST08128,ST03925,Membership,2023-06-07,405.57
CARD06223,CUST04232,ST00096,Gold,2022-12-23,152.72
CARD06224,CUST09750,ST09320,Silver,2023-06-15,266.98
CARD06225,CUST04682,ST00045,Gold,2024-05-19,328.41
CARD06226,CUST07190,ST06471,Gold,2023-07-06,94.78
CARD06227,CUST09993,ST04797,Gold,2024-06-14,215.46
CARD06228,CUST01921,ST01771,Membership,2024-07-13,485.69
CARD06229,CUST03174,ST04122,Silver,2023-06-03,338.67
CARD06230,CUST08576,ST02061,Silver,2024-01-02,459.62
CARD06231,CUST05545,ST03712,Gold,2024-09-24,456.74
CARD06232,CUST09993,ST03516,Gold,2023-12-14,222.73
CARD06233,CUST09883,ST05773,Gold,2024-12-14,197.51
CARD06234,CUST02066,ST07840,Gold,2024-01-31,387.04
CARD06235,CUST09930,ST03904,Membership,2023-05-14,487.13
CARD06236,CUST05152,ST04883,Gold,2023-08-13,384.04
CARD06237,CUST00644,ST03461,Gold,2024-09-11,445.22
CARD06238,CUST01157,ST07401,Silver,2023-09-19,465.75
CARD06239,CUST09998,ST03082,Membership,2024-09-23,19.77
CARD06240,CUST04022,ST00670,Silver,2023-11-07,291.76
CARD06241,CUST08587,ST06226,Gold,2023-10-26,52.76
CARD06242,CUST03392,ST03411,Membership,2024-01-20,319.4
CARD06243,CUST09758,ST03240,Gold,2023-01-27,3.09
CARD06244,CUST02649,ST08197,Silver,2024-03-29,460.63
CARD06245,CUST09064,ST07930,Silver,2023-06-09,97.95
CARD06246,CUST04557,ST00410,Silver,2023-04-02,29.26
CARD06247,CUST09178,ST04254,Gold,2022-12-22,397.01
CARD06248,CUST06956,ST07785,Silver,2023-12-09,77.51
CARD06249,CUST03308,ST04528,Membership,2024-05-19,437.35
CARD06250,CUST09408,ST08210,Gold,2024-04-06,428.56
CARD06251,CUST01047,ST07148,Gold,2024-03-11,471.05
CARD06252,CUST04618,ST06438,Membership,2024-07-24,308.53
CARD06253,CUST01422,ST06811,Membership,2024-01-28,401.84
CARD06254,CUST04473,ST00470,Membership,2024-11-10,401.89
CARD06255,CUST05809,ST04924,Gold,2023-07-20,406.84
CARD06256,CUST08428,ST07530,Silver,2023-02-18,308.85
CARD06257,CUST05037,ST05741,Silver,2023-10-28,278.84
CARD06258,CUST06863,ST00367,Membership,2024-02-09,458.97
CARD06259,CUST00429,ST02577,Gold,2024-08-30,218.53
CARD06260,CUST09152,ST02651,Silver,2024-02-06,180.64
CARD06261,CUST08969,ST09335,Silver,2024-05-10,268.7
CARD06262,CUST05172,ST08206,Membership,2023-11-08,212.66
CARD06263,CUST05527,ST03710,Membership,2023-03-12,34.52
CARD06264,CUST03550,ST05811,Gold,2024-01-12,118.61
CARD06265,CUST03274,ST00486,Gold,2024-11-18,330.38
CARD06266,CUST07539,ST02728,Membership,2023-02-18,459.1
CARD06267,CUST01357,ST09459,Membership,2024-08-24,373.37
CARD06268,CUST07086,ST04380,Membership,2023-11-12,151.03
CARD06269,CUST09373,ST06998,Gold,2024-01-06,211.63
CARD06270,CUST03067,ST00804,Gold,2023-01-05,46.75
CARD06271,CUST09274,ST02849,Membership,2023-03-22,137.53
CARD06272,CUST07945,ST05767,Membership,2024-10-09,334.43
CARD06273,CUST03523,ST07318,Silver,2023-03-03,265.62
CARD06274,CUST07461,ST02758,Silver,2024-06-23,487.55
CARD06275,CUST00422,ST06003,Gold,2024-07-03,243.47
CARD06276,CUST00184,ST01587,Gold,2024-10-02,494.89
CARD06277,CUST03997,ST04871,Silver,2024-03-30,436.16
CARD06278,CUST07682,ST06284,Silver,2023-01-14,482.89
CARD06279,CUST00558,ST09226,Membership,2024-12-11,310.68
CARD06280,CUST03234,ST02056,Gold,2024-10-20,252.7
CARD06281,CUST05904,ST09146,Silver,2024-05-30,150.39
CARD06282,CUST05363,ST00107,Membership,2023-05-04,360.15
CARD06283,CUST06308,ST04306,Membership,2023-06-04,470.96
CARD06284,CUST06200,ST06028,Membership,2023-01-01,233.98
CARD06285,CUST08461,ST05556,Membership,2024-04-14,490.37
CARD06286,CUST07872,ST02240,Gold,2024-10-01,389.42
CARD06287,CUST06300,ST03935,Membership,2024-11-30,82.01
CARD06288,CUST02641,ST06939,Membership,2024-09-06,434.08
CARD06289,CUST03625,ST08963,Gold,2024-10-18,400.0
CARD06290,CUST09124,ST00975,Gold,2023-02-26,432.05
CARD06291,CUST06530,ST09123,Membership,2023-10-17,69.23
CARD06292,CUST10000,ST04253,Gold,2024-08-21,54.41
CARD06293,CUST02843,ST06182,Silver,2024-03-10,107.02
CARD06294,CUST05532,ST09832,Gold,2023-09-27,97.44
CARD06295,CUST06797,ST08017,Membership,2023-07-15,491.24
CARD06296,CUST07268,ST06327,Membership,2023-01-10,450.79
CARD06297,CUST02230,ST03424,Gold,2024-07-26,312.51
CARD06298,CUST08218,ST02877,Gold,2024-03-02,302.95
CARD06299,CUST00690,ST02221,Silver,2023-01-23,139.8
CARD06300,CUST04187,ST03217,Gold,2023-03-27,188.54
CARD06301,CUST00344,ST02917,Silver,2023-04-19,72.9
CARD06302,CUST02067,ST02514,Gold,2023-07-04,244.1
CARD06303,CUST03035,ST06213,Gold,2023-12-22,298.97
CARD06304,CUST08087,ST02971,Gold,2024-07-12,195.91
CARD06305,CUST06423,ST04404,Gold,2023-01-04,329.25
CARD06306,CUST07699,ST04014,Gold,2023-07-04,228.03
CARD06307,CUST05489,ST06301,Silver,2023-03-03,9.13
CARD06308,CUST06940,ST04605,Membership,2024-06-13,187.19
CARD06309,CUST01902,ST08274,Gold,2024-01-24,18.94
CARD06310,CUST01150,ST02753,Membership,2024-01-22,23.31
CARD06311,CUST04896,ST07303,Membership,2024-02-16,36.74
CARD06312,CUST08441,ST01763,Silver,2023-04-20,41.72
CARD06313,CUST07750,ST05153,Membership,2024-11-05,210.6
CARD06314,CUST09488,ST08787,Silver,2023-12-02,45.49
CARD06315,CUST03302,ST02341,Membership,2023-10-27,170.22
CARD06316,CUST00151,ST04457,Silver,2023-03-27,38.42
CARD06317,CUST07142,ST07295,Silver,2024-05-01,57.25
CARD06318,CUST08324,ST08580,Gold,2024-05-04,309.4
CARD06319,CUST02797,ST00644,Silver,2023-05-27,345.15
CARD06320,CUST01112,ST05485,Gold,2024-05-10,465.72
CARD06321,CUST03284,ST00892,Gold,2023-01-08,155.32
CARD06322,CUST01453,ST02499,Gold,2024-08-21,188.25
CARD06323,CUST08470,ST06781,Silver,2023-07-01,69.26
CARD06324,CUST02442,ST05523,Membership,2024-01-18,59.87
CARD06325,CUST07277,ST07673,Gold,2024-03-18,323.47
CARD06326,CUST07067,ST08884,Membership,2023-12-21,290.56
CARD06327,CUST02673,ST09055,Membership,2023-04-17,29.86
CARD06328,CUST01003,ST05058,Silver,2022-12-30,413.25
CARD06329,CUST03226,ST07287,Membership,2024-08-27,393.03
CARD06330,CUST07128,ST08064,Membership,2024-09-11,232.77
CARD06331,CUST01786,ST08783,Gold,2023-06-16,198.14
CARD06332,CUST05299,ST09446,Gold,2024-08-17,451.8
CARD06333,CUST08308,ST09758,Silver,2024-10-04,293.08
CARD06334,CUST03181,ST01771,Gold,2022-12-27,79.47
CARD06335,CUST04125,ST05246,Silver,2024-12-07,399.04
CARD06336,CUST03563,ST08837,Membership,2023-09-03,96.49
CARD06337,CUST03710,ST05488,Gold,2024-02-06,39.31
CARD06338,CUST00484,ST04269,Silver,2024-04-20,224.67
CARD06339,CUST08705,ST00480,Membership,2024-01-19,319.82
CARD06340,CUST05346,ST08244,Gold,2024-09-06,55.06
CARD06341,CUST07545,ST00581,Silver,2023-02-15,72.41
CARD06342,CUST03884,ST00034,Membership,2024-01-17,187.67
CARD06343,CUST02609,ST06072,Silver,2024-04-30,296.65
CARD06344,CUST01505,ST06311,Silver,2024-04-17,163.62
CARD06345,CUST05542,ST08239,Gold,2023-04-23,485.53
CARD06346,CUST08738,ST04726,Membership,2022-12-18,88.98
CARD06347,CUST00990,ST02880,Membership,2024-01-08,42.94
CARD06348,CUST00318,ST03409,Gold,2023-10-02,261.63
CARD06349,CUST03000,ST07705,Gold,2023-08-14,479.45
CARD06350,CUST08902,ST00304,Gold,2023-06-23,135.9
