RegionID,RegionName
5506,Đông Thành phố 881
5507,Tây Bắc Huyện 330
5508,Nam Phía 343
5509,Tây Bắc Khu vực 238
5510,Miền Bắc Vùng 774
5511,Miền Nam Phường 702
5512,Nam Thành phố 742
5513,Đông Nam Thành phố 90
5514,Bắc Phía 648
5515,Miền Nam Vùng 750
5516,Đông Phường 369
5517,Bắc Phường 365
5518,Bắc Phía 220
5519,Trung Tâm Phía 343
5520,Miền Nam Phía 512
5521,Tây Khu vực 453
5522,Miền Bắc Xã 167
5523,Đông Nam Xã 356
5524,Đông Bắc Huyện 713
5525,Tây Bắc Thành phố 420
5526,Nam Phường 74
5527,Đông Vùng 296
5528,Nam Xã 611
5529,Miền Nam Phía 224
5530,Đông Bắc Thành phố 428
5531,Tây Huyện 159
5532,Nam Thành phố 954
5533,Đông Nam Thành phố 637
5534,Đông Nam Địa phận 498
5535,Đông Địa phận 223
5536,Tây Xã 469
5537,Tây Bắc Quận 91
5538,Tây Nam Phía 102
5539,Miền Trung Vùng 421
5540,Đông Bắc Thành phố 137
5541,Tây Khu 88
5542,Miền Bắc Địa phận 205
5543,Tây Phía 189
5544,Đông Nam Thành phố 591
5545,Trung Tâm Thành phố 342
5546,Tây Nam Phía 957
5547,Bắc Địa phận 268
5548,Đông Huyện 113
5549,Miền Nam Quận 151
5550,Đông Bắc Phía 167
5551,Đông Bắc Địa phận 846
5552,Tây Nam Thành phố 751
5553,Tây Bắc Phường 5
5554,Tây Nam Thành phố 213
5555,Tây Khu vực 560
5556,Tây Nam Khu 935
5557,Tây Quận 777
5558,Đông Nam Quận 560
5559,Trung Tâm Phường 814
5560,Đông Nam Vùng 19
5561,Bắc Địa phận 556
5562,Trung Tâm Phía 4
5563,Miền Trung Huyện 904
5564,Tây Xã 874
5565,Trung Tâm Thành phố 902
5566,Đông Bắc Huyện 757
5567,Bắc Khu vực 908
5568,Miền Trung Thành phố 822
5569,Miền Bắc Phường 384
5570,Đông Nam Địa phận 123
5571,Đông Nam Xã 505
5572,Đông Xã 737
5573,Đông Vùng 19
5574,Đông Khu 628
5575,Tây Phường 347
5576,Đông Khu 896
5577,Đông Bắc Quận 163
5578,Đông Nam Phường 195
5579,Nam Vùng 366
5580,Đông Nam Quận 632
5581,Miền Bắc Phía 906
5582,Tây Vùng 342
5583,Nam Khu 344
5584,Bắc Địa phận 494
5585,Miền Trung Thành phố 769
5586,Đông Bắc Xã 893
5587,Tây Bắc Thành phố 399
5588,Tây Nam Địa phận 135
5589,Nam Phía 562
5590,Miền Nam Phường 330
5591,Đông Bắc Quận 239
5592,Đông Nam Địa phận 685
5593,Đông Nam Địa phận 198
5594,Bắc Phường 572
5595,Trung Tâm Vùng 80
5596,Tây Bắc Địa phận 190
5597,Tây Vùng 734
5598,Đông Nam Huyện 337
5599,Miền Bắc Phía 348
5600,Tây Xã 439
5601,Miền Bắc Thành phố 740
5602,Trung Tâm Phía 681
5603,Bắc Quận 914
5604,Miền Trung Khu 975
5605,Miền Bắc Quận 283
5606,Tây Bắc Khu 35
5607,Miền Trung Quận 680
5608,Miền Bắc Huyện 387
5609,Tây Khu vực 575
5610,Miền Bắc Thành phố 697
5611,Tây Nam Vùng 382
5612,Bắc Địa phận 153
5613,Đông Nam Khu vực 388
5614,Bắc Xã 251
5615,Miền Bắc Quận 140
5616,Miền Bắc Huyện 623
5617,Trung Tâm Vùng 713
5618,Tây Bắc Phường 162
5619,Miền Bắc Phía 47
5620,Tây Nam Khu vực 442
5621,Tây Bắc Huyện 726
5622,Trung Tâm Khu vực 169
5623,Miền Bắc Vùng 207
5624,Nam Quận 475
5625,Đông Phường 259
5626,Bắc Phường 259
5627,Tây Bắc Quận 441
5628,Đông Bắc Phía 186
5629,Đông Phía 487
5630,Miền Trung Khu vực 727
5631,Nam Phía 488
5632,Miền Nam Huyện 509
5633,Đông Nam Khu 846
5634,Miền Bắc Khu 717
5635,Bắc Quận 199
5636,Nam Địa phận 651
5637,Đông Thành phố 976
5638,Tây Nam Xã 126
5639,Đông Nam Thành phố 350
5640,Tây Nam Phường 24
5641,Trung Tâm Phường 610
5642,Bắc Phía 376
5643,Trung Tâm Địa phận 401
5644,Nam Khu 891
5645,Tây Bắc Khu vực 381
5646,Đông Vùng 219
5647,Miền Nam Khu vực 201
5648,Đông Nam Phía 103
5649,Đông Bắc Xã 886
5650,Đông Thành phố 964
5651,Trung Tâm Huyện 982
5652,Tây Bắc Phía 387
5653,Đông Khu 415
5654,Bắc Khu 677
5655,Miền Trung Địa phận 790
5656,Miền Trung Địa phận 948
5657,Tây Nam Khu 175
5658,Miền Bắc Huyện 854
5659,Bắc Địa phận 520
5660,Miền Nam Quận 699
5661,Đông Địa phận 38
5662,Đông Bắc Xã 69
5663,Miền Nam Khu 134
5664,Tây Nam Huyện 503
5665,Miền Trung Huyện 23
5666,Đông Nam Phía 772
5667,Miền Trung Xã 617
5668,Miền Bắc Thành phố 302
5669,Miền Nam Thành phố 803
5670,Miền Bắc Vùng 126
5671,Đông Nam Vùng 994
5672,Miền Nam Khu vực 313
5673,Miền Trung Thành phố 725
5674,Miền Bắc Phía 139
5675,Đông Nam Khu 26
5676,Bắc Phường 921
5677,Miền Nam Vùng 408
5678,Đông Nam Xã 982
5679,Miền Bắc Khu vực 878
5680,Tây Bắc Thành phố 281
5681,Miền Bắc Khu vực 517
5682,Đông Nam Địa phận 924
5683,Miền Trung Huyện 263
5684,Nam Xã 585
5685,Nam Khu 182
5686,Nam Xã 471
5687,Miền Bắc Khu 46
5688,Tây Nam Địa phận 972
5689,Tây Bắc Thành phố 846
5690,Bắc Thành phố 354
5691,Miền Bắc Thành phố 729
5692,Trung Tâm Thành phố 231
5693,Tây Nam Địa phận 940
5694,Trung Tâm Địa phận 356
5695,Trung Tâm Thành phố 977
5696,Miền Trung Quận 602
5697,Đông Nam Quận 967
5698,Miền Nam Phường 669
5699,Tây Bắc Vùng 954
5700,Tây Bắc Khu vực 161
5701,Tây Nam Vùng 305
5702,Miền Bắc Khu vực 365
5703,Tây Bắc Phường 511
5704,Miền Trung Vùng 199
5705,Tây Nam Huyện 339
5706,Miền Nam Phía 957
5707,Tây Bắc Phường 89
5708,Đông Nam Vùng 524
5709,Bắc Khu vực 356
5710,Đông Bắc Khu vực 537
5711,Bắc Xã 916
5712,Tây Xã 13
5713,Nam Vùng 590
5714,Miền Nam Quận 357
5715,Bắc Xã 61
5716,Tây Nam Phường 632
5717,Nam Khu vực 681
5718,Tây Bắc Quận 844
5719,Miền Bắc Khu 670
5720,Miền Trung Vùng 462
5721,Tây Nam Địa phận 389
5722,Đông Bắc Khu 780
5723,Nam Địa phận 728
5724,Miền Bắc Khu 348
5725,Trung Tâm Khu 321
5726,Đông Khu vực 768
5727,Miền Trung Quận 773
5728,Bắc Vùng 583
5729,Miền Bắc Phía 503
5730,Tây Nam Khu 426
5731,Đông Bắc Phía 427
5732,Miền Nam Huyện 911
5733,Tây Nam Phường 204
5734,Đông Bắc Thành phố 348
5735,Bắc Phường 21
5736,Đông Nam Địa phận 178
5737,Trung Tâm Quận 992
5738,Đông Nam Xã 246
5739,Nam Địa phận 771
5740,Tây Nam Phía 237
5741,Nam Xã 738
5742,Đông Bắc Địa phận 126
5743,Bắc Khu 363
5744,Đông Phía 806
5745,Miền Nam Vùng 537
5746,Đông Quận 684
5747,Đông Phường 938
5748,Đông Bắc Khu vực 314
5749,Miền Trung Xã 915
5750,Nam Xã 380
5751,Miền Bắc Huyện 630
5752,Tây Phường 159
5753,Miền Trung Khu vực 843
5754,Đông Nam Thành phố 575
5755,Đông Bắc Khu vực 403
5756,Nam Xã 564
5757,Trung Tâm Khu 355
5758,Đông Địa phận 808
5759,Miền Nam Khu vực 519
5760,Miền Nam Vùng 174
5761,Miền Bắc Thành phố 669
5762,Tây Bắc Vùng 767
5763,Nam Thành phố 317
5764,Bắc Khu 756
5765,Trung Tâm Vùng 527
5766,Nam Phía 676
5767,Đông Bắc Phía 392
5768,Bắc Quận 665
5769,Trung Tâm Thành phố 90
5770,Bắc Vùng 941
5771,Tây Bắc Phường 793
5772,Tây Phường 549
5773,Đông Nam Địa phận 772
5774,Bắc Khu 780
5775,Trung Tâm Phường 4
5776,Miền Trung Phường 26
5777,Đông Thành phố 288
5778,Tây Thành phố 898
5779,Miền Nam Huyện 927
5780,Trung Tâm Phía 51
5781,Tây Nam Phía 45
5782,Tây Vùng 310
5783,Đông Nam Phía 543
5784,Miền Trung Phía 5
5785,Đông Quận 350
5786,Miền Trung Vùng 285
5787,Tây Phường 508
5788,Đông Nam Phía 720
5789,Miền Nam Thành phố 63
5790,Trung Tâm Vùng 833
5791,Bắc Khu vực 90
5792,Đông Nam Khu 161
5793,Đông Bắc Quận 613
5794,Đông Khu 525
5795,Nam Quận 689
5796,Nam Phường 659
5797,Bắc Khu 559
5798,Tây Nam Thành phố 721
5799,Trung Tâm Quận 407
5800,Miền Bắc Khu 159
5801,Đông Khu 553
5802,Tây Khu vực 118
5803,Bắc Thành phố 113
5804,Đông Khu 31
5805,Đông Phường 808
5806,Đông Quận 608
5807,Trung Tâm Vùng 163
5808,Đông Bắc Khu vực 265
5809,Tây Thành phố 114
5810,Miền Trung Phía 848
5811,Đông Khu 803
5812,Nam Thành phố 314
5813,Tây Bắc Vùng 804
5814,Tây Nam Xã 858
5815,Đông Bắc Khu 452
5816,Tây Bắc Phía 366
5817,Tây Thành phố 573
5818,Tây Nam Phường 988
5819,Bắc Địa phận 234
5820,Nam Phía 286
5821,Tây Khu 771
5822,Tây Vùng 748
5823,Miền Nam Vùng 749
5824,Đông Bắc Vùng 715
5825,Trung Tâm Xã 551
5826,Miền Bắc Vùng 375
5827,Tây Bắc Khu vực 36
5828,Miền Trung Phía 274
5829,Trung Tâm Phường 97
5830,Tây Bắc Khu 462
5831,Tây Nam Quận 544
5832,Miền Nam Phường 207
5833,Đông Nam Phía 524
5834,Nam Thành phố 697
5835,Bắc Huyện 540
5836,Miền Trung Khu 80
5837,Tây Vùng 33
5838,Nam Thành phố 810
5839,Đông Nam Phía 533
5840,Tây Nam Phường 420
5841,Đông Huyện 501
5842,Đông Nam Phường 591
5843,Đông Bắc Quận 229
5844,Đông Khu 845
5845,Đông Bắc Địa phận 174
5846,Miền Trung Huyện 649
5847,Đông Khu vực 699
5848,Miền Trung Khu 14
5849,Nam Thành phố 834
5850,Tây Nam Khu vực 702
5851,Đông Bắc Thành phố 842
5852,Bắc Vùng 424
5853,Miền Trung Phía 916
5854,Tây Nam Phía 606
5855,Miền Trung Xã 530
5856,Miền Bắc Huyện 357
5857,Bắc Quận 666
5858,Trung Tâm Phường 798
5859,Tây Địa phận 958
5860,Tây Nam Phía 922
5861,Miền Trung Khu vực 879
5862,Tây Nam Phường 587
5863,Bắc Khu 580
5864,Miền Nam Khu 660
5865,Miền Bắc Quận 688
5866,Đông Vùng 834
5867,Tây Khu 418
5868,Tây Thành phố 605
5869,Miền Bắc Thành phố 404
5870,Tây Nam Thành phố 851
5871,Nam Phường 397
5872,Bắc Địa phận 337
5873,Miền Bắc Khu 207
5874,Tây Khu vực 350
5875,Trung Tâm Thành phố 993
5876,Nam Huyện 886
5877,Đông Bắc Phường 321
5878,Đông Quận 658
5879,Bắc Xã 790
5880,Đông Khu vực 478
5881,Tây Nam Vùng 808
5882,Đông Nam Huyện 346
5883,Bắc Huyện 815
5884,Tây Bắc Khu vực 558
5885,Tây Vùng 313
5886,Bắc Phường 827
5887,Nam Quận 14
5888,Miền Nam Phía 351
5889,Tây Khu 555
5890,Tây Vùng 546
5891,Đông Phường 683
5892,Miền Bắc Huyện 816
5893,Đông Nam Phường 781
5894,Miền Bắc Thành phố 636
5895,Nam Khu vực 283
5896,Đông Nam Phường 256
5897,Trung Tâm Khu 45
5898,Đông Nam Khu 674
5899,Đông Phường 287
5900,Tây Xã 34
5901,Đông Bắc Phường 141
5902,Đông Huyện 828
5903,Đông Phường 934
5904,Tây Bắc Xã 628
5905,Trung Tâm Khu vực 11
5906,Đông Bắc Vùng 591
5907,Tây Xã 667
5908,Miền Nam Khu 623
5909,Bắc Địa phận 708
5910,Nam Địa phận 755
5911,Miền Trung Khu 659
5912,Tây Nam Địa phận 962
5913,Tây Huyện 536
5914,Tây Nam Vùng 820
5915,Miền Trung Khu vực 735
5916,Tây Vùng 796
5917,Trung Tâm Xã 118
5918,Đông Bắc Phường 661
5919,Nam Địa phận 791
5920,Miền Nam Quận 87
5921,Đông Bắc Vùng 8
5922,Tây Bắc Quận 906
5923,Đông Phường 317
5924,Tây Bắc Quận 967
5925,Đông Phường 557
5926,Tây Bắc Khu 210
5927,Tây Nam Vùng 482
5928,Miền Trung Phía 364
5929,Bắc Thành phố 829
5930,Đông Bắc Huyện 974
5931,Bắc Khu 509
5932,Tây Xã 905
5933,Đông Địa phận 479
5934,Miền Nam Khu 150
5935,Đông Khu vực 239
5936,Miền Trung Khu 189
5937,Tây Quận 94
5938,Miền Nam Khu 542
5939,Miền Nam Xã 767
5940,Đông Nam Vùng 367
5941,Tây Phường 898
5942,Miền Bắc Vùng 198
5943,Tây Bắc Huyện 295
5944,Tây Nam Xã 430
5945,Đông Bắc Thành phố 86
5946,Đông Nam Khu 252
5947,Đông Nam Khu 34
5948,Tây Nam Xã 916
5949,Bắc Phía 193
5950,Tây Nam Thành phố 522
5951,Trung Tâm Xã 259
5952,Tây Địa phận 814
5953,Đông Vùng 851
5954,Trung Tâm Khu 164
5955,Miền Trung Huyện 982
5956,Trung Tâm Vùng 689
5957,Tây Địa phận 253
5958,Tây Vùng 529
5959,Miền Trung Địa phận 188
5960,Miền Bắc Huyện 378
5961,Bắc Huyện 306
5962,Nam Khu vực 854
5963,Miền Trung Địa phận 3
5964,Đông Nam Vùng 230
5965,Tây Bắc Phường 161
5966,Tây Xã 916
5967,Miền Bắc Khu 902
5968,Bắc Phường 780
5969,Nam Vùng 598
5970,Đông Bắc Huyện 439
5971,Đông Thành phố 917
5972,Miền Bắc Khu 64
5973,Nam Huyện 623
5974,Trung Tâm Huyện 116
5975,Miền Nam Phía 559
5976,Đông Bắc Địa phận 96
5977,Đông Nam Xã 983
5978,Miền Trung Khu 810
5979,Nam Quận 421
5980,Tây Bắc Phía 631
5981,Tây Phường 952
5982,Miền Nam Khu 725
5983,Trung Tâm Phường 445
5984,Tây Bắc Vùng 629
5985,Đông Huyện 120
5986,Đông Bắc Phường 295
5987,Miền Trung Địa phận 915
5988,Miền Bắc Quận 521
5989,Miền Trung Xã 529
5990,Đông Nam Vùng 257
5991,Đông Khu 10
5992,Tây Bắc Thành phố 698
5993,Tây Bắc Quận 834
5994,Tây Quận 244
5995,Tây Bắc Huyện 530
5996,Nam Thành phố 113
5997,Đông Nam Huyện 821
5998,Trung Tâm Địa phận 473
5999,Miền Nam Địa phận 745
6000,Bắc Phường 610
6001,Bắc Xã 592
6002,Miền Bắc Phường 80
6003,Tây Nam Khu 305
6004,Đông Bắc Phường 293
6005,Tây Nam Quận 164
6006,Trung Tâm Phường 636
6007,Tây Thành phố 494
6008,Tây Quận 306
6009,Tây Xã 706
6010,Tây Nam Xã 373
6011,Trung Tâm Địa phận 355
6012,Miền Bắc Phía 124
6013,Đông Nam Khu 75
6014,Miền Trung Vùng 1
6015,Đông Nam Phía 352
6016,Tây Bắc Phường 39
6017,Trung Tâm Vùng 261
6018,Miền Bắc Vùng 531
6019,Nam Khu vực 671
6020,Miền Trung Khu vực 99
6021,Bắc Vùng 244
6022,Tây Nam Vùng 607
6023,Đông Nam Phường 842
6024,Miền Nam Thành phố 504
6025,Tây Bắc Phường 302
6026,Tây Bắc Quận 168
6027,Tây Nam Thành phố 900
6028,Đông Nam Huyện 395
6029,Miền Nam Xã 52
6030,Miền Bắc Quận 270
6031,Tây Nam Khu 26
6032,Trung Tâm Địa phận 172
6033,Bắc Khu vực 78
6034,Miền Nam Vùng 235
6035,Trung Tâm Huyện 740
6036,Tây Phía 475
6037,Tây Nam Phường 895
6038,Tây Nam Vùng 596
6039,Miền Trung Phường 544
6040,Đông Xã 194
6041,Tây Nam Phía 205
6042,Tây Nam Khu 73
6043,Tây Bắc Xã 406
6044,Đông Bắc Huyện 876
6045,Miền Bắc Vùng 776
6046,Tây Bắc Vùng 185
6047,Miền Bắc Huyện 852
6048,Miền Bắc Quận 566
6049,Tây Nam Phường 354
6050,Nam Phía 597
6051,Đông Phía 782
6052,Miền Nam Quận 37
6053,Nam Thành phố 20
6054,Miền Bắc Huyện 16
6055,Bắc Phường 376
6056,Miền Nam Phường 981
6057,Tây Địa phận 518
6058,Miền Nam Phường 741
6059,Miền Bắc Huyện 785
6060,Miền Bắc Phía 563
6061,Trung Tâm Xã 379
6062,Tây Khu vực 363
6063,Miền Nam Quận 395
6064,Tây Nam Phường 941
6065,Đông Nam Vùng 190
6066,Tây Bắc Xã 271
6067,Miền Nam Phường 341
6068,Trung Tâm Phía 338
6069,Bắc Phía 849
6070,Nam Vùng 712
6071,Tây Bắc Phường 873
6072,Miền Bắc Phía 922
6073,Đông Địa phận 824
6074,Miền Nam Huyện 399
6075,Tây Nam Khu 732
6076,Tây Phường 942
6077,Nam Khu vực 713
6078,Đông Bắc Khu 925
6079,Miền Bắc Quận 136
6080,Miền Bắc Phường 672
6081,Miền Trung Địa phận 579
6082,Bắc Huyện 336
6083,Đông Khu 469
6084,Đông Địa phận 586
6085,Tây Thành phố 676
6086,Tây Nam Quận 174
6087,Đông Phía 997
6088,Nam Xã 917
6089,Miền Trung Khu vực 41
6090,Đông Bắc Khu vực 773
6091,Miền Nam Thành phố 130
6092,Đông Phường 227
6093,Tây Nam Khu vực 441
6094,Miền Nam Quận 891
6095,Miền Bắc Địa phận 122
6096,Bắc Khu 632
6097,Tây Khu vực 464
6098,Đông Nam Phía 4
6099,Nam Thành phố 73
6100,Miền Bắc Khu 946
6101,Bắc Thành phố 855
6102,Tây Bắc Địa phận 32
6103,Miền Nam Địa phận 439
6104,Trung Tâm Khu 584
6105,Tây Bắc Phường 103
6106,Bắc Huyện 282
6107,Trung Tâm Vùng 111
6108,Đông Bắc Xã 923
6109,Tây Vùng 596
6110,Trung Tâm Xã 253
6111,Miền Nam Phường 746
6112,Bắc Huyện 269
6113,Nam Huyện 164
6114,Tây Bắc Phía 333
6115,Đông Khu vực 472
6116,Tây Quận 810
6117,Đông Nam Phường 393
6118,Nam Vùng 658
6119,Đông Nam Địa phận 341
6120,Bắc Phía 799
6121,Đông Nam Xã 6
6122,Miền Trung Huyện 117
6123,Miền Bắc Khu vực 672
6124,Đông Nam Phía 514
6125,Miền Trung Khu vực 833
6126,Tây Bắc Khu 329
6127,Tây Nam Xã 655
6128,Đông Nam Khu vực 934
6129,Miền Bắc Vùng 679
6130,Tây Nam Phường 945
6131,Tây Bắc Xã 251
6132,Đông Bắc Xã 812
6133,Đông Bắc Thành phố 271
6134,Miền Nam Huyện 219
6135,Đông Nam Vùng 936
6136,Miền Trung Quận 995
6137,Miền Nam Khu 137
6138,Tây Nam Khu 789
6139,Bắc Phía 155
6140,Đông Bắc Địa phận 670
6141,Tây Nam Khu 847
6142,Miền Bắc Xã 169
6143,Miền Bắc Khu vực 406
6144,Miền Nam Khu vực 969
6145,Đông Khu 213
6146,Đông Nam Vùng 539
6147,Trung Tâm Địa phận 477
6148,Tây Quận 878
6149,Đông Bắc Phía 926
6150,Bắc Quận 712
6151,Đông Bắc Huyện 748
6152,Miền Bắc Phía 784
6153,Miền Trung Phía 800
6154,Đông Bắc Địa phận 752
6155,Đông Nam Phía 143
6156,Tây Nam Phường 305
6157,Miền Bắc Phía 962
6158,Miền Trung Quận 11
6159,Đông Nam Vùng 550
6160,Miền Trung Vùng 748
6161,Đông Bắc Quận 661
6162,Bắc Phía 287
6163,Đông Phía 235
6164,Tây Nam Xã 737
6165,Miền Bắc Xã 636
6166,Đông Bắc Xã 870
6167,Đông Phía 48
6168,Miền Bắc Khu 5
6169,Tây Khu vực 526
6170,Bắc Huyện 48
6171,Tây Nam Khu vực 598
6172,Miền Trung Xã 210
6173,Miền Nam Thành phố 347
6174,Đông Bắc Phường 241
6175,Trung Tâm Quận 710
6176,Đông Huyện 929
6177,Đông Bắc Quận 701
6178,Tây Bắc Phía 428
6179,Tây Nam Vùng 20
6180,Trung Tâm Quận 43
6181,Đông Bắc Vùng 1
6182,Tây Nam Khu vực 553
6183,Bắc Phía 477
6184,Miền Nam Phía 582
6185,Tây Địa phận 173
6186,Tây Xã 123
6187,Miền Trung Thành phố 919
6188,Đông Bắc Vùng 627
6189,Miền Trung Khu 76
6190,Đông Thành phố 82
6191,Nam Xã 518
6192,Đông Nam Thành phố 84
6193,Bắc Huyện 453
6194,Tây Bắc Quận 837
6195,Bắc Phía 245
6196,Bắc Vùng 474
6197,Tây Bắc Địa phận 93
6198,Miền Trung Xã 29
6199,Tây Nam Vùng 273
6200,Đông Nam Phường 370
6201,Tây Bắc Vùng 583
6202,Miền Nam Thành phố 276
6203,Trung Tâm Thành phố 921
6204,Tây Nam Địa phận 4
6205,Trung Tâm Quận 158
6206,Đông Bắc Huyện 979
6207,Đông Bắc Huyện 303
6208,Tây Bắc Khu vực 388
6209,Miền Bắc Khu vực 681
6210,Tây Bắc Thành phố 465
6211,Nam Khu 748
6212,Đông Bắc Địa phận 823
6213,Trung Tâm Phường 972
6214,Miền Bắc Vùng 789
6215,Đông Nam Huyện 856
6216,Nam Huyện 742
6217,Bắc Phường 582
6218,Đông Nam Huyện 297
6219,Đông Nam Khu 448
6220,Đông Quận 98
6221,Tây Nam Khu vực 716
6222,Đông Phía 895
6223,Miền Trung Huyện 450
6224,Miền Bắc Địa phận 632
6225,Trung Tâm Khu 11
6226,Bắc Khu 595
6227,Tây Nam Thành phố 516
6228,Tây Bắc Địa phận 620
6229,Nam Khu vực 774
6230,Tây Phía 396
6231,Miền Trung Phía 34
6232,Đông Nam Thành phố 792
6233,Nam Thành phố 338
6234,Tây Bắc Quận 39
6235,Bắc Huyện 954
6236,Đông Nam Thành phố 551
6237,Trung Tâm Khu vực 224
6238,Trung Tâm Quận 220
6239,Nam Phía 912
6240,Tây Bắc Khu 756
6241,Đông Vùng 106
6242,Trung Tâm Phường 614
6243,Trung Tâm Phường 812
6244,Miền Bắc Khu vực 94
6245,Miền Trung Vùng 885
6246,Đông Nam Phía 105
6247,Nam Khu vực 572
6248,Tây Bắc Khu vực 859
6249,Miền Trung Quận 663
6250,Đông Nam Phía 455
6251,Tây Bắc Phường 600
6252,Tây Bắc Xã 56
6253,Trung Tâm Vùng 718
6254,Bắc Quận 1
6255,Miền Trung Quận 979
6256,Miền Trung Huyện 584
6257,Miền Trung Huyện 226
6258,Miền Trung Khu vực 379
6259,Tây Nam Quận 838
6260,Đông Khu vực 858
6261,Nam Phường 574
6262,Đông Thành phố 534
6263,Bắc Khu 520
6264,Nam Huyện 757
6265,Tây Nam Khu vực 494
6266,Nam Phường 250
6267,Tây Nam Xã 181
6268,Tây Phía 977
6269,Tây Bắc Khu vực 553
6270,Tây Bắc Quận 869
6271,Tây Vùng 42
6272,Trung Tâm Thành phố 589
6273,Tây Bắc Khu 344
6274,Miền Nam Xã 3
6275,Bắc Khu vực 346
6276,Miền Bắc Vùng 870
6277,Đông Địa phận 966
6278,Đông Bắc Phường 310
6279,Miền Nam Phường 138
6280,Nam Vùng 284
6281,Nam Quận 281
6282,Trung Tâm Huyện 682
6283,Trung Tâm Địa phận 386
6284,Miền Nam Quận 959
6285,Đông Nam Địa phận 899
6286,Đông Nam Địa phận 32
6287,Trung Tâm Quận 873
6288,Miền Trung Địa phận 314
6289,Đông Bắc Quận 33
6290,Đông Phía 845
6291,Miền Trung Khu vực 394
6292,Đông Nam Phường 719
6293,Miền Bắc Thành phố 79
6294,Đông Nam Địa phận 235
6295,Bắc Khu 174
6296,Đông Bắc Vùng 194
6297,Miền Bắc Địa phận 587
6298,Đông Bắc Xã 523
6299,Miền Nam Phường 536
6300,Miền Bắc Vùng 834
6301,Trung Tâm Vùng 798
6302,Trung Tâm Khu vực 970
6303,Miền Trung Phía 746
6304,Miền Nam Thành phố 231
6305,Bắc Phường 435
6306,Đông Xã 253
6307,Trung Tâm Khu vực 174
6308,Đông Nam Huyện 783
6309,Miền Nam Quận 452
6310,Nam Thành phố 490
6311,Đông Nam Thành phố 635
6312,Đông Vùng 152
6313,Tây Bắc Huyện 784
6314,Miền Nam Quận 474
6315,Đông Nam Thành phố 888
6316,Miền Nam Khu 525
6317,Tây Bắc Địa phận 630
6318,Tây Địa phận 758
6319,Miền Bắc Địa phận 744
6320,Đông Bắc Phường 721
6321,Miền Nam Vùng 20
6322,Miền Trung Xã 253
6323,Đông Thành phố 86
6324,Đông Bắc Địa phận 884
6325,Tây Xã 415
6326,Tây Bắc Huyện 939
6327,Trung Tâm Huyện 143
6328,Trung Tâm Địa phận 680
6329,Tây Nam Địa phận 376
6330,Trung Tâm Vùng 780
6331,Đông Phường 721
6332,Miền Trung Khu vực 451
6333,Bắc Quận 927
6334,Tây Bắc Huyện 596
6335,Tây Xã 474
6336,Miền Nam Khu vực 959
6337,Trung Tâm Quận 699
6338,Miền Nam Khu vực 383
6339,Đông Nam Phía 410
6340,Đông Bắc Khu 299
6341,Đông Bắc Địa phận 166
6342,Tây Nam Xã 829
6343,Miền Trung Phía 901
6344,Đông Nam Vùng 28
6345,Bắc Phía 961
6346,Miền Trung Vùng 532
6347,Tây Bắc Khu vực 50
6348,Đông Bắc Phường 401
6349,Bắc Vùng 481
6350,Tây Nam Khu vực 688
6351,Tây Nam Phường 918
6352,Tây Khu 737
6353,Bắc Phường 933
6354,Miền Bắc Huyện 622
6355,Đông Nam Khu vực 536
6356,Đông Bắc Xã 694
6357,Trung Tâm Vùng 409
6358,Tây Nam Vùng 266
6359,Miền Bắc Khu vực 687
6360,Đông Phường 497
6361,Tây Nam Quận 381
6362,Đông Nam Xã 427
6363,Miền Nam Khu vực 291
6364,Tây Bắc Thành phố 90
6365,Tây Vùng 191
6366,Trung Tâm Huyện 375
6367,Đông Nam Phía 716
6368,Đông Bắc Huyện 39
6369,Đông Bắc Xã 765
6370,Tây Bắc Khu 264
6371,Bắc Địa phận 738
6372,Miền Bắc Huyện 747
6373,Trung Tâm Xã 885
6374,Tây Thành phố 917
6375,Miền Trung Phường 682
6376,Miền Trung Phường 196
6377,Miền Trung Huyện 849
6378,Miền Bắc Phía 538
6379,Miền Bắc Vùng 377
6380,Miền Bắc Khu vực 621
6381,Đông Quận 60
6382,Miền Bắc Vùng 815
6383,Miền Trung Phường 449
6384,Tây Bắc Xã 639
6385,Tây Bắc Quận 642
6386,Nam Địa phận 940
6387,Bắc Địa phận 222
6388,Nam Địa phận 56
6389,Bắc Địa phận 563
6390,Miền Bắc Khu 362
6391,Tây Bắc Phường 234
6392,Đông Nam Vùng 590
6393,Bắc Thành phố 75
6394,Đông Nam Khu vực 656
6395,Tây Bắc Khu 871
6396,Bắc Phường 465
6397,Tây Khu vực 123
6398,Tây Nam Thành phố 415
6399,Đông Bắc Huyện 704
6400,Đông Địa phận 486
6401,Tây Bắc Quận 184
6402,Đông Quận 692
6403,Tây Nam Xã 167
6404,Tây Phường 864
6405,Miền Nam Địa phận 417
6406,Tây Bắc Quận 950
6407,Đông Nam Khu 946
6408,Nam Quận 615
6409,Miền Bắc Vùng 223
6410,Miền Trung Địa phận 921
6411,Miền Nam Địa phận 30
6412,Bắc Huyện 970
6413,Miền Bắc Quận 32
6414,Tây Nam Huyện 530
6415,Trung Tâm Phường 995
6416,Đông Nam Phía 171
6417,Nam Huyện 709
6418,Miền Nam Vùng 870
6419,Đông Nam Khu vực 83
6420,Tây Bắc Phía 571
6421,Miền Bắc Phía 483
6422,Tây Bắc Vùng 401
6423,Nam Vùng 546
