HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
10464,CARD_7bf09f1a,2023-12-27,SILVER,GOLD,4624807.02
10465,CARD_fa5526be,2024-08-27,MEMBERSHIP,SILVER,2778286.79
10466,CARD_2a235117,2024-07-13,MEMBERSHIP,SILVER,3295318.37
10467,CARD_b04e1333,2023-07-25,MEMBERSHIP,SILVER,5286732.32
10468,CARD_cad1f7bc,2024-11-10,MEMBERSHIP,SILVER,5323007.33
10469,CARD_8f4d9362,2024-02-11,MEMBERSHIP,GOLD,10925376.05
10470,CARD_8f4d9362,2024-11-07,GOLD,SILVER,335610.72
10471,CARD_fb52292e,2024-06-01,MEMBERSHIP,SILVER,2936503.04
10472,CARD_fb52292e,2024-11-28,SILVER,GOLD,1910654.49
10473,CARD_7152f34d,2023-11-13,MEMBERSHIP,SILVER,7581594.59
10474,CARD_7152f34d,2024-05-11,SILVER,GOLD,361478.04
10475,CARD_b7783883,2024-11-24,MEMBERSHIP,SILVER,7089289.64
10476,CARD_bd08be2b,2024-07-30,MEMBERSHIP,GOLD,6884905.16
10477,CARD_081ac8db,2024-08-16,MEMBERSHIP,SILVER,4072965.48
10478,CARD_3edd78f5,2024-09-08,MEMBERSHIP,SILVER,2766814.76
10479,CARD_381a1cf1,2023-03-13,MEMBERSHIP,SILVER,6053058.72
10480,CARD_381a1cf1,2023-06-11,SILVER,GOLD,6580351.75
10481,CARD_abc65de6,2024-07-14,MEMBERSHIP,SILVER,1893795.88
10482,CARD_2bdd528f,2023-07-30,MEMBERSHIP,SILVER,2753226.15
10483,CARD_10824f9f,2024-05-15,MEMBERSHIP,SILVER,4843216.78
10484,CARD_10824f9f,2024-11-11,SILVER,GOLD,372634.81
10485,CARD_c64318a8,2024-05-13,MEMBERSHIP,SILVER,5174752.62
10486,CARD_fb5a5c3e,2023-12-20,MEMBERSHIP,SILVER,2351124.37
10487,CARD_29062ab9,2023-12-02,MEMBERSHIP,SILVER,3320573.62
10488,CARD_29062ab9,2024-05-30,SILVER,GOLD,2100912.18
10489,CARD_06d113bc,2023-06-07,MEMBERSHIP,SILVER,8817753.67
10490,CARD_06d113bc,2023-09-05,SILVER,GOLD,6258069.27
10491,CARD_e9a40367,2023-06-02,MEMBERSHIP,SILVER,3889768.53
10492,CARD_bd1b2f63,2023-04-04,MEMBERSHIP,SILVER,5746494.33
10493,CARD_bd1b2f63,2023-07-03,SILVER,GOLD,2212305.79
10494,CARD_bd1b2f63,2023-10-01,GOLD,SILVER,4067043.04
10495,CARD_3a79dd00,2024-05-20,MEMBERSHIP,SILVER,3057975.19
10496,CARD_3a79dd00,2024-08-18,SILVER,GOLD,5613349.19
10497,CARD_d915dd9e,2024-04-17,MEMBERSHIP,SILVER,5764058.57
10498,CARD_c391f96b,2023-12-30,MEMBERSHIP,SILVER,6189205.76
10499,CARD_96c2b855,2024-01-06,MEMBERSHIP,SILVER,4510414.67
10500,CARD_2800d65a,2023-10-25,MEMBERSHIP,GOLD,6829813.82
10501,CARD_9896b132,2024-06-09,MEMBERSHIP,SILVER,6665817.56
10502,CARD_226c8286,2024-08-27,MEMBERSHIP,SILVER,5011084.29
10503,CARD_a6dcb822,2023-08-30,MEMBERSHIP,SILVER,5025512.77
10504,CARD_a6dcb822,2023-11-28,SILVER,GOLD,1138391.66
10505,CARD_a6dcb822,2024-02-26,GOLD,SILVER,961196.1
10506,CARD_5e497955,2024-09-28,MEMBERSHIP,SILVER,4646182.24
10507,CARD_08d2bdf7,2023-08-28,MEMBERSHIP,SILVER,5257039.86
10508,CARD_08d2bdf7,2024-05-24,SILVER,GOLD,1585360.4
10509,CARD_4a71c625,2023-06-22,MEMBERSHIP,SILVER,5462306.57
10510,CARD_4a71c625,2024-03-18,SILVER,GOLD,1940627.81
10511,CARD_83c3ae91,2023-07-18,MEMBERSHIP,SILVER,776492.31
10512,CARD_83c3ae91,2024-01-14,SILVER,GOLD,3153521.39
10513,CARD_aad9e5cd,2023-08-10,MEMBERSHIP,SILVER,6612391.63
10514,CARD_aad9e5cd,2024-02-06,SILVER,GOLD,2499685.84
10515,CARD_2a4f1e9d,2024-06-16,MEMBERSHIP,SILVER,1723943.9
10516,CARD_2a4f1e9d,2024-09-14,SILVER,GOLD,5196423.1
10517,CARD_c68fe330,2023-06-23,MEMBERSHIP,SILVER,6848168.36
10518,CARD_c68fe330,2024-03-19,SILVER,GOLD,6810993.71
10519,CARD_be47c8dc,2024-12-30,MEMBERSHIP,SILVER,1876033.19
10520,CARD_3a69b3c8,2024-07-26,MEMBERSHIP,SILVER,5497853.8
10521,CARD_41b7741a,2023-08-25,MEMBERSHIP,SILVER,5226293.78
10522,CARD_41b7741a,2024-05-21,SILVER,GOLD,5112089.57
10523,CARD_1751c658,2023-12-25,MEMBERSHIP,SILVER,5417115.41
10524,CARD_1751c658,2024-06-22,SILVER,GOLD,4229016.47
10525,CARD_1751c658,2024-09-20,GOLD,SILVER,1245468.32
10526,CARD_cd449b2a,2023-12-06,MEMBERSHIP,SILVER,5214613.72
10527,CARD_cd449b2a,2024-06-03,SILVER,GOLD,8674308.47
10528,CARD_4bd8c665,2024-04-03,MEMBERSHIP,SILVER,3010707.71
10529,CARD_4bd8c665,2024-07-02,SILVER,GOLD,4480035.21
10530,CARD_cca41987,2023-02-11,MEMBERSHIP,SILVER,6668118.44
10531,CARD_cca41987,2023-11-08,SILVER,GOLD,5142802.98
10532,CARD_de63c944,2023-09-02,MEMBERSHIP,SILVER,2821786.37
10533,CARD_8618a134,2023-09-03,MEMBERSHIP,SILVER,2560510.53
10534,CARD_dbba7f50,2024-05-16,MEMBERSHIP,SILVER,2449228.7
10535,CARD_0d557b84,2023-05-09,MEMBERSHIP,SILVER,3167421.07
10536,CARD_dd01790d,2024-07-26,MEMBERSHIP,SILVER,5598652.41
10537,CARD_dd01790d,2024-10-24,SILVER,GOLD,3329042.01
10538,CARD_4a10e42a,2023-07-17,MEMBERSHIP,SILVER,4679027.13
10539,CARD_4a10e42a,2023-10-15,SILVER,GOLD,5280101.4
10540,CARD_446b1c59,2024-12-18,MEMBERSHIP,SILVER,4967411.86
10541,CARD_7735a479,2024-04-03,MEMBERSHIP,SILVER,5705362.47
10542,CARD_7735a479,2024-09-30,SILVER,GOLD,3433514.03
10543,CARD_7735a479,2024-12-29,GOLD,SILVER,5957574.09
10544,CARD_fca510f9,2023-04-06,MEMBERSHIP,SILVER,4031597.95
10545,CARD_fca510f9,2023-10-03,SILVER,GOLD,2852206.96
10546,CARD_3571c0b6,2023-04-05,MEMBERSHIP,SILVER,3278849.05
10547,CARD_e2c3bd0c,2024-01-24,MEMBERSHIP,SILVER,5182021.86
10548,CARD_618512fd,2024-06-28,MEMBERSHIP,SILVER,7368020.93
10549,CARD_618512fd,2024-12-25,SILVER,GOLD,3329146.57
10550,CARD_ca3a2a83,2024-01-24,MEMBERSHIP,SILVER,2050053.8
10551,CARD_b2bf08ba,2024-04-29,MEMBERSHIP,SILVER,5333160.03
10552,CARD_2b63a2b2,2023-10-12,MEMBERSHIP,GOLD,10058948.17
10553,CARD_da2e6020,2024-04-23,MEMBERSHIP,GOLD,8924377.36
10554,CARD_67532d16,2024-12-20,MEMBERSHIP,SILVER,3594140.43
10555,CARD_6f86ba13,2023-10-28,MEMBERSHIP,SILVER,4831501.36
10556,CARD_6f86ba13,2024-04-25,SILVER,GOLD,1349464.84
10557,CARD_db2ddfed,2023-07-11,MEMBERSHIP,SILVER,820155.06
10558,CARD_601b5808,2024-07-14,MEMBERSHIP,SILVER,114156.47
10559,CARD_acd6ae93,2023-01-08,MEMBERSHIP,GOLD,10251432.92
10560,CARD_acd6ae93,2023-04-08,GOLD,SILVER,8335451.97
10561,CARD_acd6ae93,2023-07-07,SILVER,GOLD,2508278.2
10562,CARD_acd6ae93,2023-10-05,GOLD,SILVER,5571580.65
10563,CARD_44e64d44,2024-10-25,MEMBERSHIP,SILVER,5026295.41
10564,CARD_00160351,2023-05-15,MEMBERSHIP,SILVER,2870220.72
10565,CARD_f4cdd97d,2024-12-31,MEMBERSHIP,SILVER,8554517.3
10566,CARD_d9a121c7,2024-08-29,MEMBERSHIP,SILVER,5587721.29
10567,CARD_d9a121c7,2024-11-27,SILVER,GOLD,3552363.74
10568,CARD_20a1ccb5,2024-03-05,MEMBERSHIP,SILVER,2185414.11
10569,CARD_ea732c73,2024-02-04,MEMBERSHIP,SILVER,3230630.68
10570,CARD_ea732c73,2024-05-04,SILVER,GOLD,3550475.77
10571,CARD_67d3a12a,2024-10-12,MEMBERSHIP,SILVER,8261640.98
10572,CARD_9c06b1ba,2024-03-27,MEMBERSHIP,SILVER,664155.75
10573,CARD_7afdef96,2023-07-09,MEMBERSHIP,GOLD,7108621.79
10574,CARD_da691b00,2024-06-28,MEMBERSHIP,SILVER,1807760.85
10575,CARD_9f8e8314,2023-09-30,MEMBERSHIP,GOLD,5439575.09
10576,CARD_c59aae7c,2024-03-03,MEMBERSHIP,SILVER,8750403.22
10577,CARD_c59aae7c,2024-06-01,SILVER,GOLD,6328177.52
10578,CARD_98333a1d,2023-11-07,MEMBERSHIP,GOLD,6498728.03
10579,CARD_1171be39,2024-02-19,MEMBERSHIP,SILVER,7284049.65
10580,CARD_1171be39,2024-08-17,SILVER,GOLD,5561427.36
10581,CARD_74984e61,2023-03-09,MEMBERSHIP,SILVER,7545924.62
10582,CARD_74984e61,2023-09-05,SILVER,GOLD,5203828.47
10583,CARD_74984e61,2023-12-04,GOLD,SILVER,114546.45
10584,CARD_059edfff,2024-04-14,MEMBERSHIP,SILVER,4412482.41
10585,CARD_059edfff,2024-07-13,SILVER,GOLD,5542942.41
10586,CARD_ffde2c00,2024-12-15,MEMBERSHIP,SILVER,3324360.14
10587,CARD_d3699f5a,2023-01-28,MEMBERSHIP,SILVER,7123098.3
10588,CARD_d3699f5a,2023-04-28,SILVER,GOLD,3844720.72
10589,CARD_d3699f5a,2023-07-27,GOLD,SILVER,8656063.99
10590,CARD_d3699f5a,2023-10-25,SILVER,GOLD,9692778.29
10591,CARD_7b9b80e9,2024-04-08,MEMBERSHIP,SILVER,6199514.56
10592,CARD_14883cb7,2024-08-28,MEMBERSHIP,SILVER,3513982.04
10593,CARD_544b87f6,2024-01-26,MEMBERSHIP,SILVER,6392225.68
10594,CARD_544b87f6,2024-04-25,SILVER,GOLD,2959045.69
10595,CARD_d3545175,2023-11-15,MEMBERSHIP,GOLD,9885507.94
10596,CARD_59c66ba3,2023-05-20,MEMBERSHIP,SILVER,7541584.98
10597,CARD_59c66ba3,2023-08-18,SILVER,GOLD,4363909.6
10598,CARD_c605498f,2024-06-05,MEMBERSHIP,SILVER,7453317.5
10599,CARD_c605498f,2024-09-03,SILVER,GOLD,10146700.8
10600,CARD_2f49cb5b,2024-04-22,MEMBERSHIP,SILVER,5360809.17
10601,CARD_2f49cb5b,2024-07-21,SILVER,GOLD,4777835.28
10602,CARD_312605e1,2023-10-31,MEMBERSHIP,SILVER,5700458.76
10603,CARD_511bbd19,2023-04-23,MEMBERSHIP,SILVER,5601084.71
10604,CARD_511bbd19,2023-10-20,SILVER,GOLD,7049183.08
10605,CARD_244bb2c6,2023-11-14,MEMBERSHIP,SILVER,2588415.16
10606,CARD_a78b019c,2023-03-13,MEMBERSHIP,SILVER,6596948.21
10607,CARD_a78b019c,2023-09-09,SILVER,GOLD,3536429.49
10608,CARD_3e300279,2024-07-07,MEMBERSHIP,SILVER,1533638.82
10609,CARD_f3ef72a8,2024-04-20,MEMBERSHIP,SILVER,4952745.86
10610,CARD_67c23d2a,2023-08-19,MEMBERSHIP,SILVER,5127126.16
10611,CARD_67c23d2a,2023-11-17,SILVER,GOLD,7281118.52
10612,CARD_1e5772ec,2024-10-27,MEMBERSHIP,SILVER,6192282.91
10613,CARD_f33464d3,2024-06-04,MEMBERSHIP,SILVER,5434394.5
10614,CARD_f33464d3,2024-09-02,SILVER,GOLD,1342107.88
10615,CARD_5d59291f,2024-12-28,MEMBERSHIP,SILVER,701778.41
10616,CARD_345bbf1e,2024-10-27,MEMBERSHIP,SILVER,4713050.48
10617,CARD_e5349717,2023-06-23,MEMBERSHIP,SILVER,7987262.92
10618,CARD_e5349717,2024-03-19,SILVER,GOLD,3153407.05
10619,CARD_fd323ab7,2023-11-13,MEMBERSHIP,SILVER,6101165.1
10620,CARD_fd323ab7,2024-05-11,SILVER,GOLD,5732786.95
10621,CARD_a8c5f3d6,2024-09-15,MEMBERSHIP,SILVER,4251835.19
10622,CARD_7d4135f1,2023-06-03,MEMBERSHIP,SILVER,6007377.79
10623,CARD_7d4135f1,2023-09-01,SILVER,GOLD,4143244.73
10624,CARD_409dac0b,2024-01-28,MEMBERSHIP,SILVER,4563020.99
10625,CARD_409dac0b,2024-04-27,SILVER,GOLD,6082835.22
10626,CARD_1e210c30,2023-06-22,MEMBERSHIP,GOLD,10162029.16
10627,CARD_2f8a3237,2023-11-30,MEMBERSHIP,SILVER,5379813.64
10628,CARD_d143f3c2,2023-08-06,MEMBERSHIP,SILVER,3558975.43
10629,CARD_08ae027f,2024-09-02,MEMBERSHIP,SILVER,4156091.03
10630,CARD_f5c8f655,2024-04-23,MEMBERSHIP,SILVER,5238473.59
10631,CARD_f5c8f655,2024-10-20,SILVER,GOLD,3255088.98
10632,CARD_66777b7d,2024-08-02,MEMBERSHIP,SILVER,6321707.58
10633,CARD_6cb35b43,2023-07-19,MEMBERSHIP,SILVER,5898458.19
10634,CARD_6cb35b43,2023-10-17,SILVER,GOLD,5674036.47
10635,CARD_344f2b72,2023-12-01,MEMBERSHIP,SILVER,9483550.44
10636,CARD_344f2b72,2024-02-29,SILVER,GOLD,899041.19
10637,CARD_344f2b72,2024-05-29,GOLD,SILVER,3687921.89
10638,CARD_344f2b72,2024-08-27,SILVER,GOLD,9341397.55
10639,CARD_a8853540,2024-05-07,MEMBERSHIP,SILVER,2756900.78
10640,CARD_7194f9f4,2024-02-21,MEMBERSHIP,SILVER,1415665.64
10641,CARD_946438de,2024-06-07,MEMBERSHIP,SILVER,1500776.32
10642,CARD_946438de,2024-09-05,SILVER,GOLD,6768863.08
10643,CARD_88c9cd2c,2023-06-09,MEMBERSHIP,SILVER,5146028.1
10644,CARD_88c9cd2c,2023-12-06,SILVER,GOLD,2885985.35
10645,CARD_196b5f52,2023-08-14,MEMBERSHIP,SILVER,5784546.99
10646,CARD_196b5f52,2023-11-12,SILVER,GOLD,5222273.48
10647,CARD_512d5044,2024-02-05,MEMBERSHIP,SILVER,5505294.33
10648,CARD_512d5044,2024-05-05,SILVER,GOLD,5284409.6
10649,CARD_49dfedc8,2024-11-20,MEMBERSHIP,SILVER,2533916.8
10650,CARD_f655e5b8,2024-06-11,MEMBERSHIP,SILVER,8229952.97
10651,CARD_f655e5b8,2024-12-08,SILVER,GOLD,7767532.54
10652,CARD_990ff69c,2024-03-16,MEMBERSHIP,SILVER,3364380.6
10653,CARD_e897f81c,2024-01-25,MEMBERSHIP,SILVER,974933.34
10654,CARD_e897f81c,2024-04-24,SILVER,GOLD,5093073.37
10655,CARD_190f014d,2023-12-28,MEMBERSHIP,SILVER,2711300.43
10656,CARD_cc0a6a76,2023-10-25,MEMBERSHIP,SILVER,6104233.53
10657,CARD_cc0a6a76,2024-01-23,SILVER,GOLD,1058215.42
10658,CARD_cc0a6a76,2024-04-22,GOLD,SILVER,246688.18
10659,CARD_f9e2a298,2023-09-21,MEMBERSHIP,GOLD,6596879.05
10660,CARD_5ad2c79e,2023-08-26,MEMBERSHIP,SILVER,5272378.51
10661,CARD_5ad2c79e,2023-11-24,SILVER,GOLD,6292391.7
10662,CARD_fe526045,2024-07-28,MEMBERSHIP,SILVER,4142680.66
10663,CARD_fe526045,2024-10-26,SILVER,GOLD,9436511.35
10664,CARD_0721cd9b,2023-07-19,MEMBERSHIP,SILVER,6497709.77
10665,CARD_0721cd9b,2023-10-17,SILVER,GOLD,4212191.91
10666,CARD_0721cd9b,2024-01-15,GOLD,SILVER,3139332.57
10667,CARD_dcfc8e3c,2024-11-04,MEMBERSHIP,SILVER,3232348.76
10668,CARD_cd5bb483,2023-12-09,MEMBERSHIP,SILVER,5043135.79
10669,CARD_cd5bb483,2024-03-08,SILVER,GOLD,1957608.58
10670,CARD_cd5bb483,2024-06-06,GOLD,SILVER,4262340.26
10671,CARD_4cc7fabb,2024-06-11,MEMBERSHIP,SILVER,6380243.35
10672,CARD_4cc7fabb,2024-09-09,SILVER,GOLD,2496554.73
10673,CARD_e6dbe1dd,2024-06-09,MEMBERSHIP,SILVER,7353618.37
10674,CARD_e6dbe1dd,2024-09-07,SILVER,GOLD,10439599.47
10675,CARD_bd9473fc,2024-08-13,MEMBERSHIP,SILVER,9046545.94
10676,CARD_54a07561,2024-10-30,MEMBERSHIP,SILVER,4995757.1
10677,CARD_363a7407,2023-11-12,MEMBERSHIP,SILVER,6358605.84
10678,CARD_ee911904,2024-12-06,MEMBERSHIP,SILVER,2649471.4
10679,CARD_5c7ebee8,2024-04-16,MEMBERSHIP,SILVER,6858742.86
10680,CARD_5c7ebee8,2024-07-15,SILVER,GOLD,3852956.47
10681,CARD_1c5816ab,2024-04-23,MEMBERSHIP,SILVER,5323479.94
10682,CARD_1c5816ab,2024-10-20,SILVER,GOLD,5245627.38
10683,CARD_0e4c6acf,2024-11-03,MEMBERSHIP,SILVER,6320739.75
10684,CARD_b8942bc1,2024-10-15,MEMBERSHIP,SILVER,5604522.42
10685,CARD_a5d0bd0d,2024-10-11,MEMBERSHIP,SILVER,3621655.47
10686,CARD_df52a2f1,2024-10-10,MEMBERSHIP,SILVER,2165452.89
10687,CARD_4b62d3f3,2024-04-29,MEMBERSHIP,SILVER,3412903.59
10688,CARD_4b62d3f3,2024-07-28,SILVER,GOLD,4125783.9
10689,CARD_f46c470c,2023-09-26,MEMBERSHIP,SILVER,3768742.97
10690,CARD_64d54646,2024-10-16,MEMBERSHIP,SILVER,8556637.71
10691,CARD_470007d2,2024-11-01,MEMBERSHIP,SILVER,728908.95
10692,CARD_4e5d05ab,2023-06-14,MEMBERSHIP,SILVER,9733292.34
10693,CARD_4e5d05ab,2023-09-12,SILVER,GOLD,459177.61
10694,CARD_5adfc3ba,2023-04-30,MEMBERSHIP,SILVER,8226299.28
10695,CARD_5adfc3ba,2023-07-29,SILVER,GOLD,4831581.56
10696,CARD_92f3705f,2024-12-29,MEMBERSHIP,SILVER,4675519.42
10697,CARD_f1a4e95f,2024-09-25,MEMBERSHIP,SILVER,1358720.88
10698,CARD_1a8d7d7a,2024-09-16,MEMBERSHIP,SILVER,5902960.96
10699,CARD_43f31822,2024-04-13,MEMBERSHIP,SILVER,2145080.86
10700,CARD_dd7a551a,2024-08-02,MEMBERSHIP,SILVER,1081157.97
10701,CARD_87b1fb33,2024-03-26,MEMBERSHIP,SILVER,7238756.92
10702,CARD_87b1fb33,2024-06-24,SILVER,GOLD,5042328.31
10703,CARD_87b1fb33,2024-09-22,GOLD,SILVER,2352532.84
10704,CARD_6ac1ea13,2024-03-04,MEMBERSHIP,SILVER,4329972.87
10705,CARD_6ac1ea13,2024-06-02,SILVER,GOLD,4323936.28
10706,CARD_cf58da13,2024-11-08,MEMBERSHIP,SILVER,2383641.51
10707,CARD_21417a36,2024-08-20,MEMBERSHIP,SILVER,6028427.36
10708,CARD_21417a36,2024-11-18,SILVER,GOLD,874956.9
10709,CARD_225b4235,2024-03-23,MEMBERSHIP,SILVER,1431217.2
10710,CARD_225b4235,2024-09-19,SILVER,GOLD,4299899.74
10711,CARD_b16099d1,2023-08-30,MEMBERSHIP,SILVER,5813176.65
10712,CARD_fa9f01f3,2023-11-01,MEMBERSHIP,SILVER,6218647.12
10713,CARD_fa9f01f3,2024-01-30,SILVER,GOLD,6821461.14
10714,CARD_0127b9f1,2024-02-17,MEMBERSHIP,SILVER,2863218.67
10715,CARD_0f6686e1,2024-07-30,MEMBERSHIP,SILVER,2602073.43
10716,CARD_0f6686e1,2024-10-28,SILVER,GOLD,4325755.8
10717,CARD_ebd4bf03,2023-11-02,MEMBERSHIP,SILVER,7703593.39
10718,CARD_ebd4bf03,2024-01-31,SILVER,GOLD,8198597.82
10719,CARD_ebd4bf03,2024-04-30,GOLD,SILVER,922789.34
10720,CARD_9e5c8d1c,2024-10-29,MEMBERSHIP,SILVER,5892590.68
10721,CARD_5110b320,2023-08-21,MEMBERSHIP,GOLD,7001458.48
10722,CARD_80a219bd,2024-12-28,MEMBERSHIP,GOLD,6551165.68
10723,CARD_eade71eb,2023-12-10,MEMBERSHIP,SILVER,9991624.27
10724,CARD_eade71eb,2024-03-09,SILVER,GOLD,7549747.32
10725,CARD_eade71eb,2024-06-07,GOLD,SILVER,61671.27
10726,CARD_eade71eb,2024-09-05,SILVER,GOLD,6041766.96
10727,CARD_7604ae8c,2024-07-06,MEMBERSHIP,SILVER,4158480.62
10728,CARD_7604ae8c,2024-10-04,SILVER,GOLD,3825163.67
10729,CARD_b8969f07,2023-09-24,MEMBERSHIP,GOLD,7548254.03
10730,CARD_b8969f07,2023-12-23,GOLD,SILVER,6611852.95
10731,CARD_b8969f07,2024-03-22,SILVER,GOLD,5040469.39
10732,CARD_8f0d4d34,2024-02-23,MEMBERSHIP,SILVER,2305190.89
10733,CARD_e6c0ce4a,2023-12-24,MEMBERSHIP,SILVER,2116806.79
10734,CARD_e6c0ce4a,2024-03-23,SILVER,GOLD,6090631.63
10735,CARD_901bd04a,2024-03-01,MEMBERSHIP,SILVER,7305771.29
10736,CARD_901bd04a,2024-05-30,SILVER,GOLD,6524113.54
10737,CARD_1768986f,2024-10-19,MEMBERSHIP,SILVER,7306347.68
10738,CARD_83a773c8,2023-10-12,MEMBERSHIP,SILVER,4864541.24
10739,CARD_bbfce050,2023-12-28,MEMBERSHIP,SILVER,2178467.18
10740,CARD_9d5c1fbc,2023-10-27,MEMBERSHIP,SILVER,1299660.75
10741,CARD_bf6772a0,2024-10-05,MEMBERSHIP,SILVER,6757893.42
10742,CARD_611fb6f9,2024-09-24,MEMBERSHIP,SILVER,6285717.88
10743,CARD_611fb6f9,2024-12-23,SILVER,GOLD,8161132.57
10744,CARD_1f753b26,2024-06-08,MEMBERSHIP,SILVER,8095557.45
10745,CARD_1729c7b7,2024-08-22,MEMBERSHIP,SILVER,7494451.58
10746,CARD_1729c7b7,2024-11-20,SILVER,GOLD,6939315.46
10747,CARD_851132d8,2023-06-18,MEMBERSHIP,SILVER,7672998.25
10748,CARD_851132d8,2023-09-16,SILVER,GOLD,4967508.82
10749,CARD_851132d8,2024-03-14,GOLD,SILVER,7199938.06
10750,CARD_72c893a1,2023-05-19,MEMBERSHIP,SILVER,6722382.14
10751,CARD_72c893a1,2023-11-15,SILVER,GOLD,4961347.01
10752,CARD_8bc73edd,2024-07-07,MEMBERSHIP,SILVER,6299564.09
10753,CARD_1bc58527,2024-02-21,MEMBERSHIP,SILVER,1223591.99
10754,CARD_e7abdd02,2024-05-05,MEMBERSHIP,SILVER,1849646.24
10755,CARD_d804ae3f,2024-02-14,MEMBERSHIP,SILVER,5070551.35
10756,CARD_d804ae3f,2024-05-14,SILVER,GOLD,3946916.88
10757,CARD_2e32ac45,2023-08-10,MEMBERSHIP,SILVER,6172998.61
10758,CARD_2e32ac45,2024-02-06,SILVER,GOLD,5310110.82
10759,CARD_5e7817b6,2024-05-29,MEMBERSHIP,SILVER,8481564.01
10760,CARD_0da302f0,2023-07-25,MEMBERSHIP,SILVER,5086332.43
10761,CARD_e49de4c6,2024-02-04,MEMBERSHIP,SILVER,1620633.76
10762,CARD_b0017efb,2023-06-08,MEMBERSHIP,SILVER,6032221.72
10763,CARD_b0017efb,2024-03-04,SILVER,GOLD,2802422.34
10764,CARD_67cc8cdc,2024-05-15,MEMBERSHIP,SILVER,3974034.81
10765,CARD_88d20370,2023-04-15,MEMBERSHIP,SILVER,5791197.9
10766,CARD_88d20370,2023-10-12,SILVER,GOLD,1561240.65
10767,CARD_140f9c32,2023-10-04,MEMBERSHIP,SILVER,4847375.3
10768,CARD_5e965e91,2023-12-12,MEMBERSHIP,SILVER,4250670.25
10769,CARD_5e965e91,2024-06-09,SILVER,GOLD,3192111.24
10770,CARD_c9f29f74,2024-06-07,MEMBERSHIP,SILVER,9338590.52
10771,CARD_c9f29f74,2024-09-05,SILVER,GOLD,2881121.29
10772,CARD_09df6020,2023-12-02,MEMBERSHIP,SILVER,5533754.2
10773,CARD_09df6020,2024-08-28,SILVER,GOLD,4984220.45
10774,CARD_8f5f9798,2024-05-27,MEMBERSHIP,SILVER,2920507.22
10775,CARD_0cc7ff87,2023-10-30,MEMBERSHIP,SILVER,3229838.11
10776,CARD_0cc7ff87,2024-01-28,SILVER,GOLD,3028851.96
10777,CARD_99b5914d,2024-07-20,MEMBERSHIP,SILVER,3151827.93
10778,CARD_18fd1ebd,2023-07-24,MEMBERSHIP,SILVER,6479069.13
10779,CARD_18fd1ebd,2024-01-20,SILVER,GOLD,9569546.65
10780,CARD_12b7fb0a,2024-05-13,MEMBERSHIP,SILVER,2660156.79
10781,CARD_0a5033da,2023-04-03,MEMBERSHIP,SILVER,7996358.16
10782,CARD_0a5033da,2023-07-02,SILVER,GOLD,5000705.17
10783,CARD_27e42e00,2023-09-13,MEMBERSHIP,SILVER,3090535.76
10784,CARD_27e42e00,2024-03-11,SILVER,GOLD,1176924.22
10785,CARD_f1c676f0,2024-08-22,MEMBERSHIP,SILVER,1042200.25
10786,CARD_f1c676f0,2024-11-20,SILVER,GOLD,5229983.26
10787,CARD_d08ef4c2,2023-06-23,MEMBERSHIP,SILVER,6207513.69
10788,CARD_d08ef4c2,2023-09-21,SILVER,GOLD,4489995.04
10789,CARD_cf94c994,2023-04-05,MEMBERSHIP,SILVER,5837340.71
10790,CARD_cf94c994,2023-07-04,SILVER,GOLD,5502202.07
10791,CARD_3a477053,2023-06-26,MEMBERSHIP,SILVER,1505762.0
10792,CARD_3a477053,2023-09-24,SILVER,GOLD,4693672.56
10793,CARD_5e4bab3c,2023-10-14,MEMBERSHIP,SILVER,1347963.39
10794,CARD_5e4bab3c,2024-01-12,SILVER,GOLD,5701202.85
10795,CARD_82b52a5f,2024-08-27,MEMBERSHIP,SILVER,4021468.35
10796,CARD_26795bbb,2023-07-06,MEMBERSHIP,SILVER,7165565.95
10797,CARD_26795bbb,2023-10-04,SILVER,GOLD,2404825.98
10798,CARD_a3d0f66d,2024-01-12,MEMBERSHIP,SILVER,3801166.5
10799,CARD_8227ca8e,2024-02-21,MEMBERSHIP,SILVER,2205100.69
10800,CARD_3639b2e8,2024-01-26,MEMBERSHIP,SILVER,2563712.61
10801,CARD_2108063e,2023-09-02,MEMBERSHIP,SILVER,4493902.75
10802,CARD_1e67c379,2024-10-28,MEMBERSHIP,SILVER,6090216.06
10803,CARD_ee40ce87,2024-03-26,MEMBERSHIP,SILVER,7034721.71
10804,CARD_ee40ce87,2024-06-24,SILVER,GOLD,5277231.83
10805,CARD_23601387,2024-11-11,MEMBERSHIP,SILVER,3365971.21
10806,CARD_e2fbd1c1,2024-02-15,MEMBERSHIP,SILVER,8954005.5
10807,CARD_e2fbd1c1,2024-08-13,SILVER,GOLD,3773751.64
10808,CARD_66162d71,2023-10-07,MEMBERSHIP,SILVER,6013220.44
10809,CARD_66162d71,2024-01-05,SILVER,GOLD,4980074.27
10810,CARD_ecc52fb9,2023-12-17,MEMBERSHIP,SILVER,1679879.36
10811,CARD_9e6caf74,2023-06-15,MEMBERSHIP,SILVER,5955140.32
10812,CARD_9e6caf74,2023-12-12,SILVER,GOLD,5013803.3
10813,CARD_f57d69b6,2024-07-11,MEMBERSHIP,SILVER,1931430.72
10814,CARD_fab00efe,2024-09-27,MEMBERSHIP,SILVER,2834128.67
